datetime,BTC/USD,SOL/USD
2025-05-27 14:00:00,110192.92,178.81
2025-05-27 14:15:00,110114.99,178.67
2025-05-27 14:30:00,109983.12,178.39
2025-05-27 14:45:00,109934.45,178.64
2025-05-27 15:00:00,109810.98,179.16
2025-05-27 15:15:00,109704.09,178.66
2025-05-27 15:30:00,109965.71,178.22
2025-05-27 15:45:00,109938.56,177.56
2025-05-27 16:00:00,109810.99,178.13
2025-05-27 16:15:00,109853.21,178.36
2025-05-27 16:30:00,109756.27,178.03
2025-05-27 16:45:00,109596.88,178.1
2025-05-27 17:00:00,109738.24,178.35
2025-05-27 17:15:00,109094.98,176.99
2025-05-27 17:30:00,108960.7,176.27
2025-05-27 17:45:00,108978.63,176.5
2025-05-27 18:00:00,108857.02,176.0
2025-05-27 18:15:00,108951.84,176.38
2025-05-27 18:30:00,109101.19,176.59
2025-05-27 18:45:00,109065.44,176.72
2025-05-27 19:00:00,109111.71,176.83
2025-05-27 19:15:00,108970.58,176.27
2025-05-27 19:30:00,109100.16,176.65
2025-05-27 19:45:00,108978.46,176.8
2025-05-27 20:00:00,108753.23,176.2
2025-05-27 20:15:00,109085.52,177.02
2025-05-27 20:30:00,109064.79,176.94
2025-05-27 20:45:00,109255.2,177.32
2025-05-27 21:00:00,109007.12,176.69
2025-05-27 21:15:00,108931.34,176.3
2025-05-27 21:30:00,108868.92,176.52
2025-05-27 21:45:00,108727.2,175.55
2025-05-27 22:00:00,108721.36,175.12
2025-05-27 22:15:00,108519.11,174.66
2025-05-27 22:30:00,108855.21,174.92
2025-05-27 22:45:00,108667.28,174.7
2025-05-27 23:00:00,108887.23,175.06
2025-05-27 23:15:00,108767.87,174.51
2025-05-27 23:30:00,108897.35,174.99
2025-05-27 23:45:00,108911.52,175.19
2025-05-28 00:00:00,108834.03,174.81
2025-05-28 00:15:00,108713.77,174.55
2025-05-28 00:30:00,109037.45,175.15
2025-05-28 00:45:00,109032.6,175.04
2025-05-28 01:00:00,108927.46,174.85
2025-05-28 01:15:00,108994.43,175.01
2025-05-28 01:30:00,108993.84,174.94
2025-05-28 01:45:00,109042.11,174.68
2025-05-28 02:00:00,108691.04,173.89
2025-05-28 02:15:00,108855.52,174.37
2025-05-28 02:30:00,108796.23,174.2
2025-05-28 02:45:00,108772.07,174.15
2025-05-28 03:00:00,108955.23,174.37
2025-05-28 03:15:00,108927.91,174.14
2025-05-28 03:30:00,109014.1,174.54
2025-05-28 03:45:00,108869.58,173.99
2025-05-28 04:00:00,108797.07,173.83
2025-05-28 04:15:00,108957.34,174.24
2025-05-28 04:30:00,109139.28,174.5
2025-05-28 04:45:00,109093.07,174.22
2025-05-28 05:00:00,108821.75,173.71
2025-05-28 05:15:00,108659.01,173.34
2025-05-28 05:30:00,108850.0,173.7
2025-05-28 05:45:00,108856.32,173.52
2025-05-28 06:00:00,108609.56,173.7
2025-05-28 06:15:00,108692.49,173.74
2025-05-28 06:30:00,108800.66,173.88
2025-05-28 06:45:00,108872.26,174.08
2025-05-28 07:00:00,108910.75,174.06
2025-05-28 07:15:00,108796.4,173.78
2025-05-28 07:30:00,108859.51,174.34
2025-05-28 07:45:00,108916.32,174.61
2025-05-28 08:00:00,108919.42,174.61
2025-05-28 08:15:00,109066.37,174.91
2025-05-28 08:30:00,109070.85,175.16
2025-05-28 08:45:00,108945.4,174.32
2025-05-28 09:00:00,108888.23,174.19
2025-05-28 09:15:00,108771.57,174.06
2025-05-28 09:30:00,108558.21,173.49
2025-05-28 09:45:00,108101.34,172.65
2025-05-28 10:00:00,107927.35,172.16
2025-05-28 10:15:00,107999.59,172.13
2025-05-28 10:30:00,107630.99,171.36
2025-05-28 10:45:00,107558.19,170.25
2025-05-28 11:00:00,107151.51,169.04
2025-05-28 11:15:00,107329.34,170.1
2025-05-28 11:30:00,107449.25,170.36
2025-05-28 11:45:00,107149.25,169.72
2025-05-28 12:00:00,107323.53,170.19
2025-05-28 12:15:00,107439.46,170.75
2025-05-28 12:30:00,107247.76,170.62
2025-05-28 12:45:00,107447.84,171.1
2025-05-28 13:00:00,107678.93,171.57
2025-05-28 13:15:00,107637.92,171.21
2025-05-28 13:30:00,107488.79,170.55
2025-05-28 13:45:00,107709.74,170.9
2025-05-28 14:00:00,107872.45,171.47
2025-05-28 14:15:00,107542.73,170.67
2025-05-28 14:30:00,107745.04,170.91
2025-05-28 14:45:00,107507.63,170.01
2025-05-28 15:00:00,107701.29,170.66
2025-05-28 15:15:00,107527.61,169.83
2025-05-28 15:30:00,107139.37,169.39
2025-05-28 15:45:00,106956.19,169.44
2025-05-28 16:00:00,107061.07,169.71
2025-05-28 16:15:00,107192.53,170.18
2025-05-28 16:30:00,107376.7,170.48
2025-05-28 16:45:00,107344.6,170.85
2025-05-28 17:00:00,107361.08,170.85
2025-05-28 17:15:00,107391.92,171.1
2025-05-28 17:30:00,107505.89,171.44
2025-05-28 17:45:00,107519.54,171.59
2025-05-28 18:00:00,107347.38,170.87
2025-05-28 18:15:00,107277.73,170.72
2025-05-28 18:30:00,107359.68,170.7
2025-05-28 18:45:00,107431.34,170.95
2025-05-28 19:00:00,107916.19,171.93
2025-05-28 19:15:00,107991.27,172.36
2025-05-28 19:30:00,107959.77,172.35
2025-05-28 19:45:00,107819.29,172.28
2025-05-28 20:00:00,107573.47,171.67
2025-05-28 20:15:00,108040.22,172.28
2025-05-28 20:30:00,107829.13,172.46
2025-05-28 20:45:00,108306.97,173.67
2025-05-28 21:00:00,108058.57,173.06
2025-05-28 21:15:00,107960.52,172.84
2025-05-28 21:30:00,108089.04,173.18
2025-05-28 21:45:00,108202.33,173.03
2025-05-28 22:00:00,108045.0,172.36
2025-05-28 22:15:00,108129.2,173.47
2025-05-28 22:30:00,108169.49,174.41
2025-05-28 22:45:00,108468.01,175.08
2025-05-28 23:00:00,108247.31,174.23
2025-05-28 23:15:00,108213.27,174.2
2025-05-28 23:30:00,108084.58,173.63
2025-05-28 23:45:00,108092.72,173.76
2025-05-29 00:00:00,107959.43,173.33
2025-05-29 00:15:00,107910.2,173.15
2025-05-29 00:30:00,107442.06,171.95
2025-05-29 00:45:00,107608.76,172.01
2025-05-29 01:00:00,107617.58,171.77
2025-05-29 01:15:00,107665.86,172.15
2025-05-29 01:30:00,107768.96,172.47
2025-05-29 01:45:00,107721.78,172.09
2025-05-29 02:00:00,107799.33,172.08
2025-05-29 02:15:00,107975.49,172.59
2025-05-29 02:30:00,107915.09,172.53
2025-05-29 02:45:00,107954.83,172.62
2025-05-29 03:00:00,108053.15,172.61
2025-05-29 03:15:00,108024.85,173.03
2025-05-29 03:30:00,107887.47,172.8
2025-05-29 03:45:00,107925.69,172.31
2025-05-29 04:00:00,107986.81,172.43
2025-05-29 04:15:00,108225.71,172.59
2025-05-29 04:30:00,108256.08,172.73
2025-05-29 04:45:00,108526.73,173.14
2025-05-29 05:00:00,108558.27,173.07
2025-05-29 05:15:00,108492.22,172.76
2025-05-29 05:30:00,108440.9,172.53
2025-05-29 05:45:00,108559.79,172.78
2025-05-29 06:00:00,108504.91,172.53
2025-05-29 06:15:00,108467.19,172.2
2025-05-29 06:30:00,108568.3,172.53
2025-05-29 06:45:00,108790.67,172.69
2025-05-29 07:00:00,108931.59,172.86
2025-05-29 07:15:00,108815.87,173.33
2025-05-29 07:30:00,108771.99,172.97
2025-05-29 07:45:00,108816.44,172.94
2025-05-29 08:00:00,108666.89,172.56
2025-05-29 08:15:00,108722.0,172.68
2025-05-29 08:30:00,108465.27,171.69
2025-05-29 08:45:00,108460.97,171.89
2025-05-29 09:00:00,108489.75,172.27
2025-05-29 09:15:00,108326.37,171.86
2025-05-29 09:30:00,107621.54,170.84
2025-05-29 09:45:00,107644.98,170.86
2025-05-29 10:00:00,107430.23,170.34
2025-05-29 10:15:00,107073.67,169.56
2025-05-29 10:30:00,107216.71,169.98
2025-05-29 10:45:00,107642.47,170.77
2025-05-29 11:00:00,107515.98,170.57
2025-05-29 11:15:00,107525.0,170.55
2025-05-29 11:30:00,107303.65,170.01
2025-05-29 11:45:00,107034.16,169.8
2025-05-29 12:00:00,106944.95,169.92
2025-05-29 12:15:00,106875.53,169.52
2025-05-29 12:30:00,106896.5,169.35
2025-05-29 12:45:00,106748.62,168.39
2025-05-29 13:00:00,106701.08,168.71
2025-05-29 13:15:00,106598.41,168.33
2025-05-29 13:30:00,106148.94,168.28
2025-05-29 13:45:00,106302.25,168.82
2025-05-29 14:00:00,106486.09,169.62
2025-05-29 14:15:00,106361.4,168.99
2025-05-29 14:30:00,106224.19,167.96
2025-05-29 14:45:00,105828.57,167.89
2025-05-29 15:00:00,105692.36,166.26
2025-05-29 15:15:00,105973.02,166.72
2025-05-29 15:30:00,105792.04,166.55
2025-05-29 15:45:00,105744.47,166.82
2025-05-29 16:00:00,105919.85,167.04
2025-05-29 16:15:00,106150.55,167.24
2025-05-29 16:30:00,105952.17,166.98
2025-05-29 16:45:00,106192.85,167.31
2025-05-29 17:00:00,106348.97,167.7
2025-05-29 17:15:00,106164.49,167.66
2025-05-29 17:30:00,106335.25,168.13
2025-05-29 17:45:00,106456.36,168.4
2025-05-29 18:00:00,106309.0,168.2
2025-05-29 18:15:00,106202.32,167.79
2025-05-29 18:30:00,106081.95,167.44
2025-05-29 18:45:00,105926.07,167.03
2025-05-29 19:00:00,105976.97,167.38
2025-05-29 19:15:00,105758.31,166.88
2025-05-29 19:30:00,105756.98,166.72
2025-05-29 19:45:00,105572.58,166.71
2025-05-29 20:00:00,105930.47,167.35
2025-05-29 20:15:00,106069.03,166.93
2025-05-29 20:30:00,105819.48,166.76
2025-05-29 20:45:00,104913.56,161.87
2025-05-29 21:00:00,105525.09,163.3
2025-05-29 21:15:00,105742.75,163.93
2025-05-29 21:30:00,105884.61,163.84
2025-05-29 21:45:00,105679.95,163.45
2025-05-29 22:00:00,105955.69,164.19
2025-05-29 22:15:00,105990.14,164.88
2025-05-29 22:30:00,106172.31,165.23
2025-05-29 22:45:00,106025.37,165.14
2025-05-29 23:00:00,106024.8,165.4
2025-05-29 23:15:00,106177.07,165.61
2025-05-29 23:30:00,106130.35,165.35
2025-05-29 23:45:00,106051.67,165.18
2025-05-30 00:00:00,105984.5,164.71
2025-05-30 00:15:00,106018.65,164.86
2025-05-30 00:30:00,106028.02,164.98
2025-05-30 00:45:00,106138.79,165.4
2025-05-30 01:00:00,106125.1,165.58
2025-05-30 01:15:00,106221.97,165.73
2025-05-30 01:30:00,106302.04,165.5
2025-05-30 01:45:00,106121.13,165.3
2025-05-30 02:00:00,106110.57,164.69
2025-05-30 02:15:00,105983.38,164.1
2025-05-30 02:30:00,105861.19,163.81
2025-05-30 02:45:00,105742.72,163.53
2025-05-30 03:00:00,105571.4,163.17
2025-05-30 03:15:00,105662.96,164.17
2025-05-30 03:30:00,105112.35,163.72
2025-05-30 03:45:00,105096.62,162.76
2025-05-30 04:00:00,105011.61,162.73
2025-05-30 04:15:00,105267.95,163.1
2025-05-30 04:30:00,105303.91,163.42
2025-05-30 04:45:00,105208.5,163.63
2025-05-30 05:00:00,105158.31,163.58
2025-05-30 05:15:00,105293.51,163.52
2025-05-30 05:30:00,105088.44,162.21
2025-05-30 05:45:00,105665.73,163.24
2025-05-30 06:00:00,105358.08,162.41
2025-05-30 06:15:00,105715.75,163.24
2025-05-30 06:30:00,105824.18,163.12
2025-05-30 06:45:00,105959.86,163.89
2025-05-30 07:00:00,105845.01,163.61
2025-05-30 07:15:00,105799.4,163.84
2025-05-30 07:30:00,105817.86,163.53
2025-05-30 07:45:00,105901.75,163.86
2025-05-30 08:00:00,105366.8,162.29
2025-05-30 08:15:00,105597.28,162.45
2025-05-30 08:30:00,105950.5,163.43
2025-05-30 08:45:00,105704.71,163.03
2025-05-30 09:00:00,105652.78,162.41
2025-05-30 09:15:00,105661.0,162.02
2025-05-30 09:30:00,105863.32,162.44
2025-05-30 09:45:00,105508.26,160.92
2025-05-30 10:00:00,105593.99,160.98
2025-05-30 10:15:00,105227.51,160.62
2025-05-30 10:30:00,105467.99,161.64
2025-05-30 10:45:00,105347.72,161.04
2025-05-30 11:00:00,105610.85,161.68
2025-05-30 11:15:00,105761.62,162.14
2025-05-30 11:30:00,105724.85,161.4
2025-05-30 11:45:00,105558.64,161.24
2025-05-30 12:00:00,105344.96,161.21
2025-05-30 12:15:00,104710.21,159.26
2025-05-30 12:30:00,104402.71,157.94
2025-05-30 12:45:00,103901.99,157.9
2025-05-30 13:00:00,104071.13,158.54
2025-05-30 13:15:00,103999.89,158.75
2025-05-30 13:30:00,104088.39,158.54
2025-05-30 13:45:00,104187.47,158.59
2025-05-30 14:00:00,104304.41,159.62
2025-05-30 14:15:00,104743.14,160.67
2025-05-30 14:30:00,104698.87,160.37
2025-05-30 14:45:00,104919.06,160.45
2025-05-30 15:00:00,104823.26,160.39
2025-05-30 15:15:00,104826.41,160.59
2025-05-30 15:30:00,104634.3,160.83
2025-05-30 15:45:00,104651.99,160.88
2025-05-30 16:00:00,104473.36,160.16
2025-05-30 16:15:00,104469.99,159.98
2025-05-30 16:30:00,104740.73,160.56
2025-05-30 16:45:00,104604.76,159.96
2025-05-30 17:00:00,104794.17,160.72
2025-05-30 17:15:00,104840.6,160.66
2025-05-30 17:30:00,104653.4,160.06
2025-05-30 17:45:00,104657.58,160.0
2025-05-30 18:00:00,104662.85,159.77
2025-05-30 18:15:00,104501.66,158.92
2025-05-30 18:30:00,104027.72,158.0
2025-05-30 18:45:00,104017.77,156.83
2025-05-30 19:00:00,104075.78,156.77
2025-05-30 19:15:00,103886.4,156.14
2025-05-30 19:30:00,103850.63,156.61
2025-05-30 19:45:00,104033.26,156.28
2025-05-30 20:00:00,104018.58,156.16
2025-05-30 20:15:00,103840.66,155.42
2025-05-30 20:30:00,104211.83,157.01
2025-05-30 20:45:00,104000.0,155.89
2025-05-30 21:00:00,104094.46,156.04
2025-05-30 21:15:00,103899.73,155.33
2025-05-30 21:30:00,103860.12,154.23
2025-05-30 21:45:00,103520.09,153.34
2025-05-30 22:00:00,103763.84,154.73
2025-05-30 22:15:00,103719.45,154.12
2025-05-30 22:30:00,103567.34,153.05
2025-05-30 22:45:00,103229.54,152.64
2025-05-30 23:00:00,103282.55,152.76
2025-05-30 23:15:00,103515.33,153.37
2025-05-30 23:30:00,103581.74,154.1
2025-05-30 23:45:00,103719.33,154.25
2025-05-31 00:00:00,103668.13,153.7
2025-05-31 00:15:00,103818.33,154.73
2025-05-31 00:30:00,103789.14,155.09
2025-05-31 00:45:00,103854.66,155.76
2025-05-31 01:00:00,103767.4,155.15
2025-05-31 01:15:00,103711.96,154.85
2025-05-31 01:30:00,103741.48,155.16
2025-05-31 01:45:00,103575.42,154.3
2025-05-31 02:00:00,103661.42,154.65
2025-05-31 02:15:00,103734.65,155.03
2025-05-31 02:30:00,103935.93,155.53
2025-05-31 02:45:00,103897.9,155.2
2025-05-31 03:00:00,103738.19,154.51
2025-05-31 03:15:00,103731.55,154.71
2025-05-31 03:30:00,103762.07,154.95
2025-05-31 03:45:00,103808.19,154.95
2025-05-31 04:00:00,103647.08,154.62
2025-05-31 04:15:00,103747.06,154.91
2025-05-31 04:30:00,103611.2,154.64
2025-05-31 04:45:00,103702.34,155.1
2025-05-31 05:00:00,103710.04,154.78
2025-05-31 05:15:00,103543.4,153.88
2025-05-31 05:30:00,103561.12,153.79
2025-05-31 05:45:00,103580.7,153.95
2025-05-31 06:00:00,103514.74,154.42
2025-05-31 06:15:00,103445.16,153.91
2025-05-31 06:30:00,103378.83,152.99
2025-05-31 06:45:00,103456.27,153.57
2025-05-31 07:00:00,103391.22,153.05
2025-05-31 07:15:00,103528.09,153.08
2025-05-31 07:30:00,103566.68,153.23
2025-05-31 07:45:00,103546.34,153.02
2025-05-31 08:00:00,103923.98,154.15
2025-05-31 08:15:00,103839.01,153.78
2025-05-31 08:30:00,103928.08,154.46
2025-05-31 08:45:00,104088.21,155.19
2025-05-31 09:00:00,104170.95,155.55
2025-05-31 09:15:00,104153.49,154.99
2025-05-31 09:30:00,104146.14,154.99
2025-05-31 09:45:00,104177.49,154.94
2025-05-31 10:00:00,104464.29,155.76
2025-05-31 10:15:00,104351.89,155.74
2025-05-31 10:30:00,104490.59,155.82
2025-05-31 10:45:00,104630.07,155.76
2025-05-31 11:00:00,104649.29,155.63
2025-05-31 11:15:00,104829.93,156.63
2025-05-31 11:30:00,104587.6,155.84
2025-05-31 11:45:00,104609.23,155.73
2025-05-31 12:00:00,104670.95,156.1
2025-05-31 12:15:00,104741.15,156.43
2025-05-31 12:30:00,104512.98,156.11
2025-05-31 12:45:00,104553.51,156.75
2025-05-31 13:00:00,104615.21,156.69
2025-05-31 13:15:00,104538.31,156.45
2025-05-31 13:30:00,104518.21,156.67
2025-05-31 13:45:00,104402.75,155.75
2025-05-31 14:00:00,104586.05,156.28
2025-05-31 14:15:00,104592.91,156.47
2025-05-31 14:30:00,104475.28,156.34
2025-05-31 14:45:00,104564.36,156.53
2025-05-31 15:00:00,104704.95,157.37
2025-05-31 15:15:00,104747.07,157.84
2025-05-31 15:30:00,104778.2,157.63
2025-05-31 15:45:00,104767.76,157.59
2025-05-31 16:00:00,104609.37,157.29
2025-05-31 16:15:00,104736.15,157.4
2025-05-31 16:30:00,104771.56,157.42
2025-05-31 16:45:00,104843.99,157.48
2025-05-31 17:00:00,104736.03,157.34
2025-05-31 17:15:00,104855.1,157.68
2025-05-31 17:30:00,104887.48,157.76
2025-05-31 17:45:00,104926.82,157.89
2025-05-31 18:00:00,104895.3,157.7
2025-05-31 18:15:00,104806.82,157.38
2025-05-31 18:30:00,104790.38,157.39
2025-05-31 18:45:00,104682.5,156.95
2025-05-31 19:00:00,104819.99,157.37
2025-05-31 19:15:00,104702.33,156.94
2025-05-31 19:30:00,104709.09,156.64
2025-05-31 19:45:00,104645.87,156.53
2025-05-31 20:00:00,104538.04,156.49
2025-05-31 20:15:00,104427.14,155.92
2025-05-31 20:30:00,104520.13,156.32
2025-05-31 20:45:00,104510.41,156.32
2025-05-31 21:00:00,104529.33,156.52
2025-05-31 21:15:00,104437.8,156.14
2025-05-31 21:30:00,104267.02,155.42
2025-05-31 21:45:00,104188.13,155.27
2025-05-31 22:00:00,103997.06,154.47
2025-05-31 22:15:00,104225.36,155.04
2025-05-31 22:30:00,104296.91,155.14
2025-05-31 22:45:00,104248.98,154.9
2025-05-31 23:00:00,104125.67,154.24
2025-05-31 23:15:00,104201.25,153.84
2025-05-31 23:30:00,104360.09,154.25
2025-05-31 23:45:00,104429.76,154.8
2025-06-01 00:00:00,104468.37,155.08
2025-06-01 00:15:00,104571.84,155.36
2025-06-01 00:30:00,104749.12,155.82
2025-06-01 00:45:00,104687.77,155.59
2025-06-01 01:00:00,104747.72,155.89
2025-06-01 01:15:00,104633.75,155.66
2025-06-01 01:30:00,104570.59,155.52
2025-06-01 01:45:00,104592.74,155.45
2025-06-01 02:00:00,104432.88,155.14
2025-06-01 02:15:00,104376.44,155.07
2025-06-01 02:30:00,104400.1,155.16
2025-06-01 02:45:00,104314.69,154.91
2025-06-01 03:00:00,104367.94,154.81
2025-06-01 03:15:00,104406.45,154.75
2025-06-01 03:30:00,104306.94,154.51
2025-06-01 03:45:00,104339.62,154.52
2025-06-01 04:00:00,104318.66,154.1
2025-06-01 04:15:00,104342.86,153.6
2025-06-01 04:30:00,104404.0,153.55
2025-06-01 04:45:00,104446.67,153.44
2025-06-01 05:00:00,104276.57,152.86
2025-06-01 05:15:00,104088.12,151.95
2025-06-01 05:30:00,103943.67,151.47
2025-06-01 05:45:00,103989.75,151.6
2025-06-01 06:00:00,104021.88,151.65
2025-06-01 06:15:00,103984.05,151.49
2025-06-01 06:30:00,103877.28,151.01
2025-06-01 06:45:00,103983.23,151.68
2025-06-01 07:00:00,103923.24,151.74
2025-06-01 07:15:00,104117.31,152.01
2025-06-01 07:30:00,104191.04,152.38
2025-06-01 07:45:00,104148.26,152.13
2025-06-01 08:00:00,104238.73,152.34
2025-06-01 08:15:00,104109.75,151.79
2025-06-01 08:30:00,103991.33,151.07
2025-06-01 08:45:00,104018.0,151.16
2025-06-01 09:00:00,104278.78,151.77
2025-06-01 09:15:00,104236.94,151.74
2025-06-01 09:30:00,104367.4,152.26
2025-06-01 09:45:00,104308.77,152.12
2025-06-01 10:00:00,104550.06,152.77
2025-06-01 10:15:00,104724.43,153.74
2025-06-01 10:30:00,104732.49,153.71
2025-06-01 10:45:00,104650.44,153.35
2025-06-01 11:00:00,104596.03,153.13
2025-06-01 11:15:00,104827.37,154.4
2025-06-01 11:30:00,104801.35,154.41
2025-06-01 11:45:00,104767.63,154.25
2025-06-01 12:00:00,105154.2,155.57
2025-06-01 12:15:00,105209.7,155.72
2025-06-01 12:30:00,105279.49,156.62
2025-06-01 12:45:00,105093.59,155.97
2025-06-01 13:00:00,105175.17,155.77
2025-06-01 13:15:00,105164.63,156.32
2025-06-01 13:30:00,105099.66,156.35
2025-06-01 13:45:00,105106.98,156.45
2025-06-01 14:00:00,105053.69,155.92
2025-06-01 14:15:00,104785.51,155.0
2025-06-01 14:30:00,104450.76,153.61
2025-06-01 14:45:00,104959.48,154.77
2025-06-01 15:00:00,104916.8,154.82
2025-06-01 15:15:00,105072.65,155.32
2025-06-01 15:30:00,105101.13,155.64
2025-06-01 15:45:00,105179.12,155.96
2025-06-01 16:00:00,105038.39,155.5
2025-06-01 16:15:00,105214.99,155.83
2025-06-01 16:30:00,105317.71,156.28
2025-06-01 16:45:00,105011.27,155.75
2025-06-01 17:00:00,105119.88,156.53
2025-06-01 17:15:00,105210.64,156.39
2025-06-01 17:30:00,105428.8,156.73
2025-06-01 17:45:00,105547.53,157.0
2025-06-01 18:00:00,105789.58,157.44
2025-06-01 18:15:00,105533.48,156.89
2025-06-01 18:30:00,105545.0,156.61
2025-06-01 18:45:00,105565.11,157.31
2025-06-01 19:00:00,105842.5,157.86
2025-06-01 19:15:00,105766.26,157.21
2025-06-01 19:30:00,105710.69,157.59
2025-06-01 19:45:00,105697.94,157.76
2025-06-01 20:00:00,105640.45,157.61
2025-06-01 20:15:00,105519.63,157.39
2025-06-01 20:30:00,105616.11,157.92
2025-06-01 20:45:00,105475.65,157.88
2025-06-01 21:00:00,105678.43,158.92
2025-06-01 21:15:00,105528.9,158.65
2025-06-01 21:30:00,105453.05,157.95
2025-06-01 21:45:00,105444.35,158.14
2025-06-01 22:00:00,105294.84,157.38
2025-06-01 22:15:00,105323.31,157.67
2025-06-01 22:30:00,105363.61,157.65
2025-06-01 22:45:00,105076.0,156.93
2025-06-01 23:00:00,104834.0,156.0
2025-06-01 23:15:00,104866.53,156.01
2025-06-01 23:30:00,104976.8,156.16
2025-06-01 23:45:00,104885.77,155.53
2025-06-02 00:00:00,104959.63,155.96
2025-06-02 00:15:00,104967.31,155.9
2025-06-02 00:30:00,104946.35,156.02
2025-06-02 00:45:00,104825.12,155.38
2025-06-02 01:00:00,104958.33,156.16
2025-06-02 01:15:00,104867.18,155.9
2025-06-02 01:30:00,104741.32,154.96
2025-06-02 01:45:00,104890.32,155.43
2025-06-02 02:00:00,104898.98,155.03
2025-06-02 02:15:00,104997.83,155.5
2025-06-02 02:30:00,105190.37,156.08
2025-06-02 02:45:00,105220.11,155.81
2025-06-02 03:00:00,105349.13,156.33
2025-06-02 03:15:00,105335.99,155.96
2025-06-02 03:30:00,105485.06,156.08
2025-06-02 03:45:00,105446.88,155.61
2025-06-02 04:00:00,105574.32,155.77
2025-06-02 04:15:00,105877.47,156.42
2025-06-02 04:30:00,105555.91,155.11
2025-06-02 04:45:00,105392.19,154.92
2025-06-02 05:00:00,104962.28,153.76
2025-06-02 05:15:00,104783.71,154.0
2025-06-02 05:30:00,104658.82,153.57
2025-06-02 05:45:00,104629.61,153.61
2025-06-02 06:00:00,104681.23,153.94
2025-06-02 06:15:00,104425.14,153.67
2025-06-02 06:30:00,104360.16,153.99
2025-06-02 06:45:00,104427.97,154.09
2025-06-02 07:00:00,104405.92,154.4
2025-06-02 07:15:00,104314.44,154.1
2025-06-02 07:30:00,104067.99,153.71
2025-06-02 07:45:00,104085.64,153.53
2025-06-02 08:00:00,104015.52,153.89
2025-06-02 08:15:00,104099.24,153.68
2025-06-02 08:30:00,104264.3,154.28
2025-06-02 08:45:00,104246.37,154.28
2025-06-02 09:00:00,104193.48,153.85
2025-06-02 09:15:00,104050.54,153.69
2025-06-02 09:30:00,104265.73,153.5
2025-06-02 09:45:00,103862.16,152.31
2025-06-02 10:00:00,104146.63,152.92
2025-06-02 10:15:00,104515.51,153.67
2025-06-02 10:30:00,104434.81,153.47
2025-06-02 10:45:00,104212.2,153.07
2025-06-02 11:00:00,104259.99,152.7
2025-06-02 11:15:00,104375.4,153.17
2025-06-02 11:30:00,104439.45,153.18
2025-06-02 11:45:00,104500.0,153.25
2025-06-02 12:00:00,104290.85,152.68
2025-06-02 12:15:00,104146.48,152.4
2025-06-02 12:30:00,104164.27,152.54
2025-06-02 12:45:00,104320.97,153.11
2025-06-02 13:00:00,104166.06,152.62
2025-06-02 13:15:00,104457.01,153.49
2025-06-02 13:30:00,104234.19,153.09
2025-06-02 13:45:00,104447.73,153.74
2025-06-02 14:00:00,104444.63,153.86
2025-06-02 14:15:00,104657.38,154.74
2025-06-02 14:30:00,104429.0,154.12
2025-06-02 14:45:00,104401.82,153.3
2025-06-02 15:00:00,104297.01,152.15
2025-06-02 15:15:00,104432.86,152.36
2025-06-02 15:30:00,104171.09,152.1
2025-06-02 15:45:00,104470.22,153.01
2025-06-02 16:00:00,104952.6,154.46
2025-06-02 16:15:00,104880.52,154.22
2025-06-02 16:30:00,104859.77,154.39
2025-06-02 16:45:00,104952.39,154.38
2025-06-02 17:00:00,105048.46,155.19
2025-06-02 17:15:00,104858.57,154.81
2025-06-02 17:30:00,104756.16,155.05
2025-06-02 17:45:00,105011.98,155.51
2025-06-02 18:00:00,105276.45,155.97
2025-06-02 18:15:00,105818.38,156.82
2025-06-02 18:30:00,105573.06,156.18
2025-06-02 18:45:00,105745.0,156.26
2025-06-02 19:00:00,105812.66,156.47
2025-06-02 19:15:00,105917.28,156.86
2025-06-02 19:30:00,105962.86,157.17
2025-06-02 19:45:00,105904.94,156.9
2025-06-02 20:00:00,106223.78,157.48
2025-06-02 20:15:00,106127.14,157.97
2025-06-02 20:30:00,106273.31,158.73
2025-06-02 20:45:00,106347.66,158.96
2025-06-02 21:00:00,106220.62,159.42
2025-06-02 21:15:00,106368.66,160.64
2025-06-02 21:30:00,106291.1,161.19
2025-06-02 21:45:00,106547.19,162.05
2025-06-02 22:00:00,106305.18,161.79
2025-06-02 22:15:00,106123.8,160.96
2025-06-02 22:30:00,106121.36,160.99
2025-06-02 22:45:00,105676.76,159.96
2025-06-02 23:00:00,105488.21,158.83
2025-06-02 23:15:00,105552.57,158.76
2025-06-02 23:30:00,105616.56,158.9
2025-06-02 23:45:00,105556.21,159.52
2025-06-03 00:00:00,105409.66,159.12
2025-06-03 00:15:00,105369.61,159.01
2025-06-03 00:30:00,105314.25,158.79
2025-06-03 00:45:00,105245.93,158.53
2025-06-03 01:00:00,105436.1,159.32
2025-06-03 01:15:00,105333.72,158.97
2025-06-03 01:30:00,105380.44,159.32
2025-06-03 01:45:00,105520.74,159.59
2025-06-03 02:00:00,105436.2,159.47
2025-06-03 02:15:00,105318.08,159.08
2025-06-03 02:30:00,105318.29,159.34
2025-06-03 02:45:00,105486.63,160.01
2025-06-03 03:00:00,105428.73,159.77
2025-06-03 03:15:00,105261.67,159.57
2025-06-03 03:30:00,105296.94,160.01
2025-06-03 03:45:00,105233.05,159.89
2025-06-03 04:00:00,105080.18,159.19
2025-06-03 04:15:00,104969.13,158.94
2025-06-03 04:30:00,104993.01,158.78
