datetime,SOL/USD:Binance,XRP/USD:Binance
2025-02-19 21:15:00,169.55,2.695
2025-02-19 21:30:00,169.92,2.6831
2025-02-19 21:45:00,171.89,2.6912
2025-02-19 22:00:00,171.39,2.7025
2025-02-19 22:15:00,170.96,2.6954
2025-02-19 22:30:00,171.68,2.7007
2025-02-19 22:45:00,172.44,2.7046
2025-02-19 23:00:00,173.57,2.7032
2025-02-19 23:15:00,173.87,2.711
2025-02-19 23:30:00,173.02,2.7083
2025-02-19 23:45:00,173.04,2.7136
2025-02-20 00:00:00,172.75,2.7098
2025-02-20 00:15:00,172.62,2.7155
2025-02-20 00:30:00,172.67,2.7293
2025-02-20 00:45:00,172.38,2.7186
2025-02-20 01:00:00,172.02,2.7006
2025-02-20 01:15:00,172.08,2.701
2025-02-20 01:30:00,171.68,2.6919
2025-02-20 01:45:00,171.77,2.6852
2025-02-20 02:00:00,171.19,2.6746
2025-02-20 02:15:00,171.28,2.6826
2025-02-20 02:30:00,171.8,2.6919
2025-02-20 02:45:00,171.77,2.6861
2025-02-20 03:00:00,171.61,2.6907
2025-02-20 03:15:00,171.88,2.6971
2025-02-20 03:30:00,172.14,2.695
2025-02-20 03:45:00,172.28,2.7047
2025-02-20 04:00:00,172.24,2.7099
2025-02-20 04:15:00,171.9,2.704
2025-02-20 04:30:00,172.33,2.699
2025-02-20 04:45:00,172.06,2.6926
2025-02-20 05:00:00,172.37,2.692
2025-02-20 05:15:00,173.0,2.699
2025-02-20 05:30:00,173.4,2.6928
2025-02-20 05:45:00,173.8,2.7069
2025-02-20 06:00:00,173.5,2.6947
2025-02-20 06:15:00,174.6,2.6893
2025-02-20 06:30:00,173.59,2.6842
2025-02-20 06:45:00,173.99,2.6813
2025-02-20 07:00:00,174.77,2.6913
2025-02-20 07:15:00,174.07,2.6987
2025-02-20 07:30:00,174.02,2.7016
2025-02-20 07:45:00,173.4,2.6868
2025-02-20 08:00:00,173.17,2.6866
2025-02-20 08:15:00,172.94,2.6948
2025-02-20 08:30:00,172.97,2.6924
2025-02-20 08:45:00,174.14,2.7042
2025-02-20 09:00:00,175.05,2.7295
2025-02-20 09:15:00,175.33,2.7277
2025-02-20 09:30:00,175.05,2.7238
2025-02-20 09:45:00,172.53,2.6918
2025-02-20 10:00:00,172.87,2.6903
2025-02-20 10:15:00,172.92,2.6922
2025-02-20 10:30:00,172.47,2.6943
2025-02-20 10:45:00,171.61,2.6728
2025-02-20 11:00:00,172.58,2.6904
2025-02-20 11:15:00,173.17,2.7043
2025-02-20 11:30:00,172.81,2.6986
2025-02-20 11:45:00,171.86,2.6874
2025-02-20 12:00:00,172.8,2.6963
2025-02-20 12:15:00,173.04,2.7014
2025-02-20 12:30:00,172.94,2.6974
2025-02-20 12:45:00,173.38,2.7039
2025-02-20 13:00:00,174.14,2.7199
2025-02-20 13:15:00,174.54,2.7194
2025-02-20 13:30:00,174.29,2.7124
2025-02-20 13:45:00,174.29,2.7121
2025-02-20 14:00:00,174.48,2.7087
2025-02-20 14:15:00,175.39,2.7187
2025-02-20 14:30:00,174.37,2.7099
2025-02-20 14:45:00,174.98,2.7076
2025-02-20 15:00:00,175.09,2.6974
2025-02-20 15:15:00,175.29,2.7075
2025-02-20 15:30:00,174.79,2.7036
2025-02-20 15:45:00,174.6,2.6965
2025-02-20 16:00:00,174.05,2.687
2025-02-20 16:15:00,174.17,2.684
2025-02-20 16:30:00,173.77,2.6721
2025-02-20 16:45:00,173.32,2.6756
2025-02-20 17:00:00,173.74,2.6849
2025-02-20 17:15:00,174.04,2.6844
2025-02-20 17:30:00,174.16,2.69
2025-02-20 17:45:00,174.06,2.6859
2025-02-20 18:00:00,174.38,2.6879
2025-02-20 18:15:00,175.25,2.6931
2025-02-20 18:30:00,176.03,2.696
2025-02-20 18:45:00,176.0,2.6877
2025-02-20 19:00:00,175.68,2.693
2025-02-20 19:15:00,175.14,2.6793
2025-02-20 19:30:00,174.61,2.6746
2025-02-20 19:45:00,174.36,2.679
2025-02-20 20:00:00,173.65,2.6692
2025-02-20 20:15:00,173.64,2.6592
2025-02-20 20:30:00,173.93,2.6612
2025-02-20 20:45:00,174.28,2.6641
2025-02-20 21:00:00,174.14,2.6674
2025-02-20 21:15:00,174.0,2.6642
2025-02-20 21:30:00,173.21,2.6612
2025-02-20 21:45:00,173.34,2.6568
2025-02-20 22:00:00,173.69,2.6536
2025-02-20 22:15:00,174.15,2.658
2025-02-20 22:30:00,173.68,2.6467
2025-02-20 22:45:00,173.28,2.6437
2025-02-20 23:00:00,174.16,2.6496
2025-02-20 23:15:00,174.48,2.6472
2025-02-20 23:30:00,174.3,2.6545
2025-02-20 23:45:00,174.02,2.6552
2025-02-21 00:00:00,174.85,2.655
2025-02-21 00:15:00,174.67,2.6491
2025-02-21 00:30:00,175.18,2.6555
2025-02-21 00:45:00,175.1,2.6485
2025-02-21 01:00:00,175.37,2.6466
2025-02-21 01:15:00,175.69,2.6538
2025-02-21 01:30:00,176.12,2.6642
2025-02-21 01:45:00,175.99,2.6665
2025-02-21 02:00:00,175.72,2.6654
2025-02-21 02:15:00,176.12,2.668
2025-02-21 02:30:00,175.84,2.664
2025-02-21 02:45:00,175.86,2.6596
2025-02-21 03:00:00,176.88,2.6634
2025-02-21 03:15:00,176.84,2.6627
2025-02-21 03:30:00,176.55,2.6679
2025-02-21 03:45:00,176.41,2.6715
2025-02-21 04:00:00,177.84,2.6721
2025-02-21 04:15:00,178.44,2.6737
2025-02-21 04:30:00,177.29,2.6536
2025-02-21 04:45:00,177.54,2.667
2025-02-21 05:00:00,178.13,2.6684
2025-02-21 05:15:00,178.91,2.6689
2025-02-21 05:30:00,179.48,2.6775
2025-02-21 05:45:00,179.46,2.6757
2025-02-21 06:00:00,178.07,2.6588
2025-02-21 06:15:00,178.41,2.6647
2025-02-21 06:30:00,177.53,2.6593
2025-02-21 06:45:00,177.21,2.6507
2025-02-21 07:00:00,177.14,2.6539
2025-02-21 07:15:00,177.82,2.6539
2025-02-21 07:30:00,177.67,2.6546
2025-02-21 07:45:00,178.21,2.6656
2025-02-21 08:00:00,180.45,2.6929
2025-02-21 08:15:00,179.45,2.6861
2025-02-21 08:30:00,179.99,2.7041
2025-02-21 08:45:00,180.02,2.6987
2025-02-21 09:00:00,178.88,2.6893
2025-02-21 09:15:00,178.87,2.685
2025-02-21 09:30:00,177.55,2.6673
2025-02-21 09:45:00,177.7,2.6685
2025-02-21 10:00:00,178.21,2.6899
2025-02-21 10:15:00,175.68,2.65
2025-02-21 10:30:00,171.94,2.5995
2025-02-21 10:45:00,173.17,2.6144
2025-02-21 11:00:00,174.75,2.6327
2025-02-21 11:15:00,173.99,2.6229
2025-02-21 11:30:00,174.79,2.6169
2025-02-21 11:45:00,174.69,2.6297
2025-02-21 12:00:00,174.18,2.616
2025-02-21 12:15:00,173.97,2.6067
2025-02-21 12:30:00,171.28,2.5683
2025-02-21 12:45:00,171.7,2.5688
2025-02-21 13:00:00,171.98,2.5566
2025-02-21 13:15:00,171.49,2.573
2025-02-21 13:30:00,171.32,2.5763
2025-02-21 13:45:00,171.61,2.5756
2025-02-21 14:00:00,170.52,2.5646
2025-02-21 14:15:00,169.13,2.5438
2025-02-21 14:30:00,168.93,2.525
2025-02-21 14:45:00,168.42,2.5257
2025-02-21 15:00:00,169.45,2.5405
2025-02-21 15:15:00,169.35,2.5412
2025-02-21 15:30:00,169.52,2.537
2025-02-21 15:45:00,169.37,2.5279
2025-02-21 16:00:00,168.89,2.5432
2025-02-21 16:15:00,167.34,2.5367
2025-02-21 16:30:00,167.46,2.5324
2025-02-21 16:45:00,168.12,2.536
2025-02-21 17:00:00,167.7,2.5382
2025-02-21 17:15:00,168.8,2.5548
2025-02-21 17:30:00,168.06,2.5618
2025-02-21 17:45:00,168.81,2.5638
2025-02-21 18:00:00,168.53,2.5626
2025-02-21 18:15:00,168.99,2.5699
2025-02-21 18:30:00,169.3,2.575
2025-02-21 18:45:00,168.94,2.5721
2025-02-21 19:00:00,168.48,2.5532
2025-02-21 19:15:00,168.84,2.5686
2025-02-21 19:30:00,170.66,2.5873
2025-02-21 19:45:00,170.83,2.583
2025-02-21 20:00:00,171.69,2.5843
2025-02-21 20:15:00,172.0,2.5898
2025-02-21 20:30:00,172.26,2.598
2025-02-21 20:45:00,171.88,2.5902
2025-02-21 21:00:00,171.14,2.5818
2025-02-21 21:15:00,170.49,2.5668
2025-02-21 21:30:00,171.31,2.5815
2025-02-21 21:45:00,171.0,2.5733
2025-02-21 22:00:00,170.84,2.5675
2025-02-21 22:15:00,171.17,2.5725
2025-02-21 22:30:00,170.13,2.566
2025-02-21 22:45:00,170.35,2.5724
2025-02-21 23:00:00,170.58,2.576
2025-02-21 23:15:00,170.85,2.5753
2025-02-21 23:30:00,171.21,2.5816
2025-02-21 23:45:00,171.63,2.5821
2025-02-22 00:00:00,171.24,2.5747
2025-02-22 00:15:00,171.57,2.579
2025-02-22 00:30:00,172.25,2.5837
2025-02-22 00:45:00,172.02,2.583
2025-02-22 01:00:00,171.96,2.5813
2025-02-22 01:15:00,171.25,2.5807
2025-02-22 01:30:00,171.13,2.5801
2025-02-22 01:45:00,171.07,2.5855
2025-02-22 02:00:00,172.06,2.5876
2025-02-22 02:15:00,172.19,2.5874
2025-02-22 02:30:00,172.26,2.5893
2025-02-22 02:45:00,171.74,2.5815
2025-02-22 03:00:00,171.59,2.5689
2025-02-22 03:15:00,171.86,2.572
2025-02-22 03:30:00,172.04,2.5724
2025-02-22 03:45:00,171.36,2.5721
2025-02-22 04:00:00,172.17,2.5791
2025-02-22 04:15:00,172.36,2.576
2025-02-22 04:30:00,172.64,2.5776
2025-02-22 04:45:00,173.36,2.583
2025-02-22 05:00:00,173.56,2.5877
2025-02-22 05:15:00,173.87,2.5936
2025-02-22 05:30:00,173.81,2.5915
2025-02-22 05:45:00,173.21,2.5858
2025-02-22 06:00:00,173.16,2.586
2025-02-22 06:15:00,173.36,2.5875
2025-02-22 06:30:00,173.37,2.5894
2025-02-22 06:45:00,173.56,2.5886
2025-02-22 07:00:00,173.16,2.5884
2025-02-22 07:15:00,173.06,2.5844
2025-02-22 07:30:00,173.56,2.5867
2025-02-22 07:45:00,173.9,2.5907
2025-02-22 08:00:00,173.81,2.5919
2025-02-22 08:15:00,173.95,2.5874
2025-02-22 08:30:00,172.98,2.5836
2025-02-22 08:45:00,172.75,2.5798
2025-02-22 09:00:00,173.02,2.5821
2025-02-22 09:15:00,173.64,2.5856
2025-02-22 09:30:00,173.47,2.5862
2025-02-22 09:45:00,173.56,2.5831
2025-02-22 10:00:00,173.88,2.5861
2025-02-22 10:15:00,173.72,2.5853
2025-02-22 10:30:00,173.37,2.5821
2025-02-22 10:45:00,174.23,2.5902
2025-02-22 11:00:00,173.45,2.5945
2025-02-22 11:15:00,173.8,2.5931
2025-02-22 11:30:00,173.39,2.5942
2025-02-22 11:45:00,172.76,2.5872
2025-02-22 12:00:00,173.14,2.5895
2025-02-22 12:15:00,173.17,2.5925
2025-02-22 12:30:00,173.47,2.6022
2025-02-22 12:45:00,173.24,2.606
2025-02-22 13:00:00,173.63,2.6
2025-02-22 13:15:00,173.92,2.597
2025-02-22 13:30:00,173.6,2.5958
2025-02-22 13:45:00,172.92,2.5906
2025-02-22 14:00:00,172.79,2.5876
2025-02-22 14:15:00,172.92,2.5909
2025-02-22 14:30:00,172.86,2.5871
2025-02-22 14:45:00,172.64,2.5874
2025-02-22 15:00:00,172.11,2.5819
2025-02-22 15:15:00,172.03,2.5748
2025-02-22 15:30:00,172.12,2.576
2025-02-22 15:45:00,172.45,2.578
2025-02-22 16:00:00,172.89,2.5791
2025-02-22 16:15:00,172.65,2.5733
2025-02-22 16:30:00,172.79,2.5784
2025-02-22 16:45:00,172.99,2.5804
2025-02-22 17:00:00,172.99,2.5845
2025-02-22 17:15:00,173.2,2.5816
2025-02-22 17:30:00,173.09,2.582
2025-02-22 17:45:00,172.61,2.5818
2025-02-22 18:00:00,172.42,2.581
2025-02-22 18:15:00,172.62,2.5827
2025-02-22 18:30:00,172.41,2.5766
2025-02-22 18:45:00,172.07,2.574
2025-02-22 19:00:00,171.53,2.5691
2025-02-22 19:15:00,171.83,2.5615
2025-02-22 19:30:00,171.63,2.5645
2025-02-22 19:45:00,171.89,2.5661
2025-02-22 20:00:00,171.49,2.5624
2025-02-22 20:15:00,171.1,2.556
2025-02-22 20:30:00,170.99,2.5523
2025-02-22 20:45:00,171.1,2.5569
2025-02-22 21:00:00,171.29,2.5599
2025-02-22 21:15:00,171.14,2.5551
2025-02-22 21:30:00,170.86,2.5535
2025-02-22 21:45:00,170.36,2.5439
2025-02-22 22:00:00,170.38,2.5474
2025-02-22 22:15:00,170.68,2.5504
2025-02-22 22:30:00,170.59,2.5535
2025-02-22 22:45:00,170.61,2.5527
2025-02-22 23:00:00,170.36,2.553
2025-02-22 23:15:00,170.13,2.555
2025-02-22 23:30:00,170.73,2.557
2025-02-22 23:45:00,170.85,2.5592
2025-02-23 00:00:00,170.85,2.5621
2025-02-23 00:15:00,170.9,2.5603
2025-02-23 00:30:00,170.98,2.5624
2025-02-23 00:45:00,170.73,2.5646
2025-02-23 01:00:00,170.68,2.563
2025-02-23 01:15:00,171.13,2.565
2025-02-23 01:30:00,171.36,2.5644
2025-02-23 01:45:00,171.53,2.5655
2025-02-23 02:00:00,171.61,2.569
2025-02-23 02:15:00,172.16,2.5769
2025-02-23 02:30:00,172.89,2.5948
2025-02-23 02:45:00,172.85,2.59
2025-02-23 03:00:00,172.53,2.5856
2025-02-23 03:15:00,172.16,2.5815
2025-02-23 03:30:00,171.95,2.5899
2025-02-23 03:45:00,172.22,2.5871
2025-02-23 04:00:00,171.45,2.579
2025-02-23 04:15:00,171.3,2.5736
2025-02-23 04:30:00,171.23,2.5767
2025-02-23 04:45:00,171.34,2.5796
2025-02-23 05:00:00,171.38,2.5749
2025-02-23 05:15:00,171.36,2.5754
2025-02-23 05:30:00,171.02,2.5714
2025-02-23 05:45:00,171.1,2.5732
2025-02-23 06:00:00,171.15,2.5754
2025-02-23 06:15:00,170.81,2.5747
2025-02-23 06:30:00,170.14,2.5717
2025-02-23 06:45:00,169.59,2.5693
2025-02-23 07:00:00,169.26,2.5601
2025-02-23 07:15:00,168.53,2.551
2025-02-23 07:30:00,169.04,2.5537
2025-02-23 07:45:00,168.92,2.5524
2025-02-23 08:00:00,169.46,2.5588
2025-02-23 08:15:00,169.17,2.5561
2025-02-23 08:30:00,169.81,2.5638
2025-02-23 08:45:00,169.67,2.5649
2025-02-23 09:00:00,169.82,2.5644
2025-02-23 09:15:00,169.5,2.5622
2025-02-23 09:30:00,168.98,2.5523
2025-02-23 09:45:00,168.78,2.5526
2025-02-23 10:00:00,169.16,2.5564
2025-02-23 10:15:00,168.53,2.5517
2025-02-23 10:30:00,167.2,2.5451
2025-02-23 10:45:00,166.76,2.522
2025-02-23 11:00:00,167.28,2.5295
2025-02-23 11:15:00,167.66,2.5351
2025-02-23 11:30:00,167.31,2.5382
2025-02-23 11:45:00,166.98,2.5392
2025-02-23 12:00:00,167.31,2.5447
2025-02-23 12:15:00,167.58,2.5483
2025-02-23 12:30:00,167.86,2.5547
2025-02-23 12:45:00,168.22,2.5592
2025-02-23 13:00:00,168.11,2.5603
2025-02-23 13:15:00,168.53,2.5615
2025-02-23 13:30:00,168.39,2.5563
2025-02-23 13:45:00,167.87,2.552
2025-02-23 14:00:00,167.6,2.5524
2025-02-23 14:15:00,167.83,2.5569
2025-02-23 14:30:00,167.81,2.5544
2025-02-23 14:45:00,167.71,2.5523
2025-02-23 15:00:00,167.35,2.553
2025-02-23 15:15:00,167.37,2.5543
2025-02-23 15:30:00,167.32,2.5501
2025-02-23 15:45:00,167.7,2.5552
2025-02-23 16:00:00,167.41,2.5595
2025-02-23 16:15:00,167.67,2.5686
2025-02-23 16:30:00,167.61,2.5662
2025-02-23 16:45:00,168.06,2.5737
2025-02-23 17:00:00,167.4,2.5662
2025-02-23 17:15:00,166.77,2.5682
2025-02-23 17:30:00,167.25,2.5684
2025-02-23 17:45:00,167.32,2.5645
2025-02-23 18:00:00,168.4,2.5765
2025-02-23 18:15:00,167.16,2.5646
2025-02-23 18:30:00,167.39,2.5703
2025-02-23 18:45:00,167.94,2.5763
2025-02-23 19:00:00,169.56,2.5993
2025-02-23 19:15:00,169.07,2.5889
2025-02-23 19:30:00,167.27,2.58
2025-02-23 19:45:00,166.62,2.5756
2025-02-23 20:00:00,165.21,2.5675
2025-02-23 20:15:00,164.83,2.5683
2025-02-23 20:30:00,164.29,2.557
2025-02-23 20:45:00,163.64,2.557
2025-02-23 21:00:00,164.53,2.5637
2025-02-23 21:15:00,163.95,2.5508
2025-02-23 21:30:00,163.53,2.5475
2025-02-23 21:45:00,162.67,2.5391
2025-02-23 22:00:00,161.95,2.5278
2025-02-23 22:15:00,161.5,2.5028
2025-02-23 22:30:00,162.27,2.5148
2025-02-23 22:45:00,161.01,2.4902
2025-02-23 23:00:00,160.36,2.4787
2025-02-23 23:15:00,160.11,2.472
2025-02-23 23:30:00,158.83,2.4583
2025-02-23 23:45:00,158.79,2.4747
2025-02-24 00:00:00,159.5,2.4925
2025-02-24 00:15:00,159.56,2.4905
2025-02-24 00:30:00,160.31,2.4996
2025-02-24 00:45:00,159.86,2.4943
2025-02-24 01:00:00,159.08,2.4859
2025-02-24 01:15:00,159.53,2.4851
2025-02-24 01:30:00,159.92,2.4837
2025-02-24 01:45:00,160.77,2.4916
2025-02-24 02:00:00,161.18,2.4893
2025-02-24 02:15:00,161.28,2.4896
2025-02-24 02:30:00,160.94,2.489
2025-02-24 02:45:00,160.99,2.4939
2025-02-24 03:00:00,159.78,2.4794
2025-02-24 03:15:00,158.36,2.4536
2025-02-24 03:30:00,158.18,2.4609
2025-02-24 03:45:00,157.94,2.4534
2025-02-24 04:00:00,159.25,2.4705
2025-02-24 04:15:00,160.02,2.482
2025-02-24 04:30:00,159.26,2.4777
2025-02-24 04:45:00,158.19,2.4751
2025-02-24 05:00:00,157.46,2.4697
2025-02-24 05:15:00,156.09,2.4517
2025-02-24 05:30:00,156.33,2.4519
2025-02-24 05:45:00,156.9,2.4672
2025-02-24 06:00:00,157.1,2.463
2025-02-24 06:15:00,158.66,2.4803
2025-02-24 06:30:00,158.62,2.4767
2025-02-24 06:45:00,159.28,2.4881
2025-02-24 07:00:00,158.83,2.4866
2025-02-24 07:15:00,159.46,2.4865
2025-02-24 07:30:00,159.12,2.4802
2025-02-24 07:45:00,159.32,2.4796
2025-02-24 08:00:00,158.68,2.4823
2025-02-24 08:15:00,159.45,2.4905
2025-02-24 08:30:00,159.16,2.4852
2025-02-24 08:45:00,157.99,2.4784
2025-02-24 09:00:00,157.82,2.4687
2025-02-24 09:15:00,157.08,2.4629
2025-02-24 09:30:00,156.68,2.4507
2025-02-24 09:45:00,155.59,2.4303
2025-02-24 10:00:00,153.92,2.4466
2025-02-24 10:15:00,151.86,2.4279
2025-02-24 10:30:00,152.27,2.414
2025-02-24 10:45:00,152.66,2.4309
2025-02-24 11:00:00,153.38,2.4463
2025-02-24 11:15:00,153.87,2.4478
2025-02-24 11:30:00,153.65,2.4502
2025-02-24 11:45:00,153.31,2.4406
2025-02-24 12:00:00,152.96,2.4458
2025-02-24 12:15:00,154.58,2.4589
2025-02-24 12:30:00,155.03,2.4734
2025-02-24 12:45:00,154.15,2.4644
2025-02-24 13:00:00,153.84,2.469
2025-02-24 13:15:00,153.2,2.4557
2025-02-24 13:30:00,153.35,2.4583
2025-02-24 13:45:00,151.7,2.4449
2025-02-24 14:00:00,152.03,2.4474
2025-02-24 14:15:00,151.92,2.4354
2025-02-24 14:30:00,148.38,2.3853
2025-02-24 14:45:00,150.12,2.4014
2025-02-24 15:00:00,151.89,2.4253
2025-02-24 15:15:00,151.27,2.42
2025-02-24 15:30:00,152.0,2.438
2025-02-24 15:45:00,150.81,2.4246
2025-02-24 16:00:00,150.21,2.4055
2025-02-24 16:15:00,151.94,2.4152
2025-02-24 16:30:00,151.36,2.4039
2025-02-24 16:45:00,150.09,2.3645
2025-02-24 17:00:00,144.8,2.3114
2025-02-24 17:15:00,146.69,2.3408
2025-02-24 17:30:00,146.21,2.3306
2025-02-24 17:45:00,140.26,2.2656
2025-02-24 18:00:00,143.44,2.3145
2025-02-24 18:15:00,141.51,2.2824
2025-02-24 18:30:00,142.76,2.2984
2025-02-24 18:45:00,141.81,2.2783
2025-02-24 19:00:00,139.38,2.2279
2025-02-24 19:15:00,142.41,2.3113
2025-02-24 19:30:00,140.26,2.3031
2025-02-24 19:45:00,140.88,2.3071
2025-02-24 20:00:00,141.03,2.2966
2025-02-24 20:15:00,140.12,2.2961
2025-02-24 20:30:00,141.49,2.3131
2025-02-24 20:45:00,140.15,2.291
2025-02-24 21:00:00,140.03,2.2884
2025-02-24 21:15:00,139.82,2.2981
2025-02-24 21:30:00,141.31,2.3176
2025-02-24 21:45:00,141.55,2.3175
2025-02-24 22:00:00,140.53,2.3015
2025-02-24 22:15:00,140.11,2.2913
2025-02-24 22:30:00,140.01,2.2968
2025-02-24 22:45:00,138.95,2.2835
2025-02-24 23:00:00,137.5,2.2712
2025-02-24 23:15:00,139.47,2.2889
2025-02-24 23:30:00,137.54,2.2642
2025-02-24 23:45:00,137.98,2.2539
2025-02-25 00:00:00,139.82,2.279
2025-02-25 00:15:00,140.5,2.2913
2025-02-25 00:30:00,140.97,2.2887
2025-02-25 00:45:00,140.91,2.305
2025-02-25 01:00:00,139.93,2.263
2025-02-25 01:15:00,139.77,2.2575
2025-02-25 01:30:00,140.74,2.2667
2025-02-25 01:45:00,138.27,2.25
2025-02-25 02:00:00,135.86,2.2074
2025-02-25 02:15:00,134.96,2.1567
2025-02-25 02:30:00,137.38,2.152
2025-02-25 02:45:00,136.25,2.1511
2025-02-25 03:00:00,138.56,2.1944
2025-02-25 03:15:00,138.56,2.1934
2025-02-25 03:30:00,138.54,2.2021
2025-02-25 03:45:00,137.51,2.1859
2025-02-25 04:00:00,136.79,2.1695
2025-02-25 04:15:00,134.4,2.1407
2025-02-25 04:30:00,134.96,2.1548
2025-02-25 04:45:00,134.56,2.1396
2025-02-25 05:00:00,133.27,2.1029
2025-02-25 05:15:00,135.99,2.1173
2025-02-25 05:30:00,136.86,2.1412
2025-02-25 05:45:00,136.73,2.1297
2025-02-25 06:00:00,135.96,2.0974
2025-02-25 06:15:00,135.09,2.0759
2025-02-25 06:30:00,138.11,2.1346
2025-02-25 06:45:00,141.28,2.1893
2025-02-25 07:00:00,140.97,2.2086
2025-02-25 07:15:00,140.31,2.2243
2025-02-25 07:30:00,139.47,2.2114
2025-02-25 07:45:00,139.83,2.2732
2025-02-25 08:00:00,139.77,2.2599
2025-02-25 08:15:00,137.86,2.2312
2025-02-25 08:30:00,138.19,2.2368
2025-02-25 08:45:00,138.32,2.2233
2025-02-25 09:00:00,139.23,2.2412
2025-02-25 09:15:00,138.2,2.2259
2025-02-25 09:30:00,137.29,2.2037
2025-02-25 09:45:00,135.91,2.1744
2025-02-25 10:00:00,135.95,2.18
2025-02-25 10:15:00,135.25,2.1705
2025-02-25 10:30:00,137.68,2.1955
2025-02-25 10:45:00,138.89,2.2064
2025-02-25 11:00:00,140.57,2.2023
2025-02-25 11:15:00,139.57,2.1789
2025-02-25 11:30:00,143.89,2.2292
2025-02-25 11:45:00,143.05,2.2212
2025-02-25 12:00:00,143.92,2.2236
2025-02-25 12:15:00,144.68,2.2328
2025-02-25 12:30:00,142.85,2.2151
2025-02-25 12:45:00,142.68,2.2206
2025-02-25 13:00:00,142.28,2.2245
2025-02-25 13:15:00,140.65,2.1923
2025-02-25 13:30:00,141.11,2.2093
2025-02-25 13:45:00,140.89,2.2108
2025-02-25 14:00:00,140.95,2.2056
2025-02-25 14:15:00,141.47,2.1978
2025-02-25 14:30:00,142.46,2.2266
2025-02-25 14:45:00,145.43,2.2629
2025-02-25 15:00:00,143.85,2.2521
2025-02-25 15:15:00,144.77,2.2962
2025-02-25 15:30:00,144.98,2.2857
2025-02-25 15:45:00,144.64,2.301
2025-02-25 16:00:00,143.73,2.2817
2025-02-25 16:15:00,144.02,2.2943
2025-02-25 16:30:00,144.29,2.3001
2025-02-25 16:45:00,145.86,2.3307
2025-02-25 17:00:00,145.11,2.3328
2025-02-25 17:15:00,144.31,2.3235
2025-02-25 17:30:00,144.09,2.3248
2025-02-25 17:45:00,144.92,2.3329
2025-02-25 18:00:00,145.32,2.342
2025-02-25 18:15:00,145.6,2.3428
2025-02-25 18:30:00,144.47,2.3311
2025-02-25 18:45:00,144.33,2.3222
2025-02-25 19:00:00,144.19,2.3063
2025-02-25 19:15:00,143.61,2.3071
2025-02-25 19:30:00,142.82,2.2873
2025-02-25 19:45:00,141.76,2.2764
2025-02-25 20:00:00,142.22,2.2882
2025-02-25 20:15:00,142.31,2.2913
2025-02-25 20:30:00,142.43,2.2948
2025-02-25 20:45:00,142.89,2.3005
2025-02-25 21:00:00,142.6,2.2977
2025-02-25 21:15:00,142.57,2.2982
2025-02-25 21:30:00,142.16,2.2932
2025-02-25 21:45:00,143.49,2.3195
2025-02-25 22:00:00,144.22,2.318
2025-02-25 22:15:00,144.6,2.3207
2025-02-25 22:30:00,143.37,2.3161
2025-02-25 22:45:00,143.32,2.3115
2025-02-25 23:00:00,143.66,2.3123
2025-02-25 23:15:00,144.45,2.3261
2025-02-25 23:30:00,143.89,2.3211
2025-02-25 23:45:00,142.48,2.2997
2025-02-26 00:00:00,142.62,2.3035
2025-02-26 00:15:00,142.5,2.2965
2025-02-26 00:30:00,142.57,2.2953
2025-02-26 00:45:00,141.22,2.2791
2025-02-26 01:00:00,141.54,2.2897
2025-02-26 01:15:00,141.78,2.2926
2025-02-26 01:30:00,141.71,2.2904
2025-02-26 01:45:00,142.46,2.3019
2025-02-26 02:00:00,142.29,2.3042
2025-02-26 02:15:00,141.47,2.3009
2025-02-26 02:30:00,140.16,2.275
2025-02-26 02:45:00,140.19,2.2872
2025-02-26 03:00:00,139.36,2.2797
2025-02-26 03:15:00,140.05,2.2858
2025-02-26 03:30:00,140.15,2.2866
2025-02-26 03:45:00,140.27,2.2915
2025-02-26 04:00:00,140.5,2.2983
2025-02-26 04:15:00,140.5,2.3019
2025-02-26 04:30:00,141.66,2.3195
2025-02-26 04:45:00,142.01,2.3207
2025-02-26 05:00:00,140.83,2.3095
2025-02-26 05:15:00,140.68,2.3037
2025-02-26 05:30:00,141.05,2.3137
2025-02-26 05:45:00,140.87,2.3138
2025-02-26 06:00:00,140.36,2.3103
2025-02-26 06:15:00,139.72,2.3007
2025-02-26 06:30:00,138.49,2.287
2025-02-26 06:45:00,138.14,2.2802
2025-02-26 07:00:00,138.39,2.2826
2025-02-26 07:15:00,138.18,2.2757
2025-02-26 07:30:00,137.16,2.2681
2025-02-26 07:45:00,136.91,2.2456
2025-02-26 08:00:00,136.73,2.2375
2025-02-26 08:15:00,137.05,2.2425
2025-02-26 08:30:00,136.97,2.2493
2025-02-26 08:45:00,136.48,2.2277
2025-02-26 09:00:00,135.74,2.2165
2025-02-26 09:15:00,135.07,2.2044
2025-02-26 09:30:00,137.0,2.233
2025-02-26 09:45:00,138.34,2.2594
2025-02-26 10:00:00,139.72,2.2941
2025-02-26 10:15:00,138.6,2.2743
2025-02-26 10:30:00,139.79,2.2793
2025-02-26 10:45:00,139.27,2.2749
2025-02-26 11:00:00,138.24,2.2542
2025-02-26 11:15:00,138.44,2.2553
2025-02-26 11:30:00,138.0,2.2693
2025-02-26 11:45:00,137.18,2.2576
2025-02-26 12:00:00,137.27,2.2645
2025-02-26 12:15:00,136.25,2.2475
2025-02-26 12:30:00,135.25,2.2279
