datetime,SOL/USD:Binance,BNB/USD:Binance
2025-02-08 20:30:00,201.31,613.31
2025-02-08 20:45:00,201.94,614.51
2025-02-08 21:00:00,201.57,614.03
2025-02-08 21:15:00,201.4,613.6
2025-02-08 21:30:00,201.64,614.29
2025-02-08 21:45:00,201.54,612.72
2025-02-08 22:00:00,201.77,613.24
2025-02-08 22:15:00,203.13,612.51
2025-02-08 22:30:00,205.35,615.98
2025-02-08 22:45:00,206.95,616.27
2025-02-08 23:00:00,205.32,615.07
2025-02-08 23:15:00,205.43,616.49
2025-02-08 23:30:00,205.94,616.96
2025-02-08 23:45:00,205.91,617.0
2025-02-09 00:00:00,205.6,613.99
2025-02-09 00:15:00,206.04,611.45
2025-02-09 00:30:00,207.15,611.0
2025-02-09 00:45:00,206.27,612.33
2025-02-09 01:00:00,204.99,613.54
2025-02-09 01:15:00,204.61,615.28
2025-02-09 01:30:00,204.78,615.46
2025-02-09 01:45:00,205.02,616.0
2025-02-09 02:00:00,204.62,628.97
2025-02-09 02:15:00,204.67,634.32
2025-02-09 02:30:00,204.05,634.15
2025-02-09 02:45:00,203.96,637.38
2025-02-09 03:00:00,204.49,637.24
2025-02-09 03:15:00,204.13,638.96
2025-02-09 03:30:00,203.46,642.26
2025-02-09 03:45:00,203.1,647.76
2025-02-09 04:00:00,201.86,645.23
2025-02-09 04:15:00,202.02,644.53
2025-02-09 04:30:00,201.76,635.63
2025-02-09 04:45:00,201.94,637.25
2025-02-09 05:00:00,202.15,640.85
2025-02-09 05:15:00,202.16,639.84
2025-02-09 05:30:00,202.13,636.92
2025-02-09 05:45:00,201.81,635.65
2025-02-09 06:00:00,201.89,630.56
2025-02-09 06:15:00,202.09,635.0
2025-02-09 06:30:00,201.73,634.34
2025-02-09 06:45:00,201.44,629.83
2025-02-09 07:00:00,202.1,622.17
2025-02-09 07:15:00,202.06,621.6
2025-02-09 07:30:00,201.17,621.59
2025-02-09 07:45:00,201.62,621.92
2025-02-09 08:00:00,201.04,620.17
2025-02-09 08:15:00,199.49,622.41
2025-02-09 08:30:00,198.42,623.0
2025-02-09 08:45:00,196.96,622.64
2025-02-09 09:00:00,197.84,624.78
2025-02-09 09:15:00,198.64,624.99
2025-02-09 09:30:00,199.01,620.34
2025-02-09 09:45:00,199.5,622.31
2025-02-09 10:00:00,200.6,625.07
2025-02-09 10:15:00,200.41,623.81
2025-02-09 10:30:00,200.96,624.96
2025-02-09 10:45:00,200.7,624.44
2025-02-09 11:00:00,201.72,628.33
2025-02-09 11:15:00,201.39,623.48
2025-02-09 11:30:00,201.9,625.4
2025-02-09 11:45:00,202.0,625.94
2025-02-09 12:00:00,201.68,625.96
2025-02-09 12:15:00,201.53,625.4
2025-02-09 12:30:00,200.23,623.93
2025-02-09 12:45:00,199.97,623.12
2025-02-09 13:00:00,199.59,621.4
2025-02-09 13:15:00,199.16,621.82
2025-02-09 13:30:00,200.51,623.12
2025-02-09 13:45:00,200.13,622.34
2025-02-09 14:00:00,200.29,620.18
2025-02-09 14:15:00,199.52,618.41
2025-02-09 14:30:00,198.44,617.13
2025-02-09 14:45:00,199.08,617.54
2025-02-09 15:00:00,199.93,618.4
2025-02-09 15:15:00,200.47,619.0
2025-02-09 15:30:00,200.24,619.09
2025-02-09 15:45:00,199.42,617.0
2025-02-09 16:00:00,199.33,617.91
2025-02-09 16:15:00,197.99,614.0
2025-02-09 16:30:00,194.79,606.71
2025-02-09 16:45:00,194.21,606.2
2025-02-09 17:00:00,,
2025-02-09 17:15:00,,
2025-02-09 17:30:00,,
2025-02-09 17:45:00,,
2025-02-09 18:00:00,,
2025-02-09 18:15:00,,
2025-02-09 18:30:00,199.59,615.16
2025-02-09 18:45:00,200.47,615.81
2025-02-09 19:00:00,203.19,619.09
2025-02-09 19:15:00,203.41,618.89
2025-02-09 19:30:00,204.28,621.09
2025-02-09 19:45:00,203.99,618.66
2025-02-09 20:00:00,202.57,615.04
2025-02-09 20:15:00,201.31,611.61
2025-02-09 20:30:00,199.25,603.86
2025-02-09 20:45:00,198.36,604.71
2025-02-09 21:00:00,196.27,599.52
2025-02-09 21:15:00,196.95,598.14
2025-02-09 21:30:00,198.94,600.21
2025-02-09 21:45:00,198.88,598.32
2025-02-09 22:00:00,198.88,598.41
2025-02-09 22:15:00,200.77,602.36
2025-02-09 22:30:00,203.73,609.64
2025-02-09 22:45:00,201.97,606.43
2025-02-09 23:00:00,201.91,606.22
2025-02-09 23:15:00,201.96,608.25
2025-02-09 23:30:00,201.06,606.3
2025-02-09 23:45:00,201.0,606.68
2025-02-10 00:00:00,201.87,608.45
2025-02-10 00:15:00,202.01,608.08
2025-02-10 00:30:00,203.38,609.21
2025-02-10 00:45:00,202.45,608.23
2025-02-10 01:00:00,202.15,606.67
2025-02-10 01:15:00,201.73,605.71
2025-02-10 01:30:00,202.66,607.24
2025-02-10 01:45:00,202.94,608.12
2025-02-10 02:00:00,202.98,608.45
2025-02-10 02:15:00,202.73,607.95
2025-02-10 02:30:00,203.05,608.52
2025-02-10 02:45:00,202.77,607.95
2025-02-10 03:00:00,204.75,610.09
2025-02-10 03:15:00,203.83,606.96
2025-02-10 03:30:00,205.19,606.12
2025-02-10 03:45:00,205.21,604.71
2025-02-10 04:00:00,204.5,604.26
2025-02-10 04:15:00,204.66,603.35
2025-02-10 04:30:00,204.26,604.54
2025-02-10 04:45:00,205.08,604.65
2025-02-10 05:00:00,205.03,605.08
2025-02-10 05:15:00,204.83,606.69
2025-02-10 05:30:00,203.84,604.88
2025-02-10 05:45:00,204.12,605.76
2025-02-10 06:00:00,204.03,604.07
2025-02-10 06:15:00,204.89,605.2
2025-02-10 06:30:00,204.96,606.51
2025-02-10 06:45:00,204.5,606.14
2025-02-10 07:00:00,203.99,605.11
2025-02-10 07:15:00,203.58,605.22
2025-02-10 07:30:00,203.25,603.78
2025-02-10 07:45:00,202.83,605.81
2025-02-10 08:00:00,203.65,605.38
2025-02-10 08:15:00,203.8,604.96
2025-02-10 08:30:00,204.91,605.3
2025-02-10 08:45:00,208.56,608.24
2025-02-10 09:00:00,206.4,604.48
2025-02-10 09:15:00,206.69,605.89
2025-02-10 09:30:00,205.07,603.12
2025-02-10 09:45:00,204.6,602.58
2025-02-10 10:00:00,205.79,604.22
2025-02-10 10:15:00,202.93,603.49
2025-02-10 10:30:00,202.6,603.5
2025-02-10 10:45:00,203.07,603.3
2025-02-10 11:00:00,203.46,608.77
2025-02-10 11:15:00,203.17,612.52
2025-02-10 11:30:00,202.87,611.91
2025-02-10 11:45:00,203.19,610.96
2025-02-10 12:00:00,202.41,608.95
2025-02-10 12:15:00,203.39,611.2
2025-02-10 12:30:00,203.21,610.22
2025-02-10 12:45:00,203.59,610.92
2025-02-10 13:00:00,202.82,609.94
2025-02-10 13:15:00,203.21,613.12
2025-02-10 13:30:00,202.52,610.75
2025-02-10 13:45:00,203.22,611.9
2025-02-10 14:00:00,203.12,613.23
2025-02-10 14:15:00,202.91,614.31
2025-02-10 14:30:00,201.79,611.69
2025-02-10 14:45:00,201.37,612.28
2025-02-10 15:00:00,202.46,611.55
2025-02-10 15:15:00,201.98,610.74
2025-02-10 15:30:00,201.96,611.43
2025-02-10 15:45:00,201.12,612.26
2025-02-10 16:00:00,200.69,612.92
2025-02-10 16:15:00,201.03,613.25
2025-02-10 16:30:00,200.91,611.93
2025-02-10 16:45:00,200.18,612.0
2025-02-10 17:00:00,200.24,611.28
2025-02-10 17:15:00,200.76,613.9
2025-02-10 17:30:00,200.23,612.97
2025-02-10 17:45:00,200.09,614.57
2025-02-10 18:00:00,199.71,616.21
2025-02-10 18:15:00,199.55,616.4
2025-02-10 18:30:00,199.78,617.61
2025-02-10 18:45:00,200.47,618.65
2025-02-10 19:00:00,200.85,620.13
2025-02-10 19:15:00,201.63,623.67
2025-02-10 19:30:00,202.42,625.64
2025-02-10 19:45:00,201.75,621.29
2025-02-10 20:00:00,201.96,619.92
2025-02-10 20:15:00,203.18,619.14
2025-02-10 20:30:00,204.03,619.77
2025-02-10 20:45:00,203.76,618.0
2025-02-10 21:00:00,202.54,617.73
2025-02-10 21:15:00,201.83,616.01
2025-02-10 21:30:00,200.76,616.2
2025-02-10 21:45:00,201.41,615.9
2025-02-10 22:00:00,201.1,617.38
2025-02-10 22:15:00,201.01,618.99
2025-02-10 22:30:00,200.91,619.96
2025-02-10 22:45:00,201.11,622.13
2025-02-10 23:00:00,201.31,620.59
2025-02-10 23:15:00,202.25,624.61
2025-02-10 23:30:00,203.04,633.29
2025-02-10 23:45:00,203.8,637.23
2025-02-11 00:00:00,204.6,637.88
2025-02-11 00:15:00,203.95,639.81
2025-02-11 00:30:00,204.86,636.99
2025-02-11 00:45:00,205.1,638.17
2025-02-11 01:00:00,204.42,637.13
2025-02-11 01:15:00,204.59,639.82
2025-02-11 01:30:00,205.15,639.94
2025-02-11 01:45:00,205.61,637.96
2025-02-11 02:00:00,204.78,636.87
2025-02-11 02:15:00,205.17,636.6
2025-02-11 02:30:00,204.94,638.04
2025-02-11 02:45:00,204.39,637.07
2025-02-11 03:00:00,204.34,640.5
2025-02-11 03:15:00,204.67,638.95
2025-02-11 03:30:00,205.33,641.99
2025-02-11 03:45:00,204.78,641.25
2025-02-11 04:00:00,204.54,642.52
2025-02-11 04:15:00,204.2,642.47
2025-02-11 04:30:00,202.97,639.68
2025-02-11 04:45:00,202.87,639.74
2025-02-11 05:00:00,202.2,640.09
2025-02-11 05:15:00,201.33,638.09
2025-02-11 05:30:00,202.11,639.69
2025-02-11 05:45:00,202.32,639.11
2025-02-11 06:00:00,202.36,638.99
2025-02-11 06:15:00,202.85,640.41
2025-02-11 06:30:00,202.57,642.08
2025-02-11 06:45:00,203.4,643.41
2025-02-11 07:00:00,202.06,640.88
2025-02-11 07:15:00,201.74,639.16
2025-02-11 07:30:00,202.25,638.97
2025-02-11 07:45:00,202.35,640.16
2025-02-11 08:00:00,202.21,641.1
2025-02-11 08:15:00,200.78,636.71
2025-02-11 08:30:00,200.27,634.53
2025-02-11 08:45:00,198.31,630.44
2025-02-11 09:00:00,199.01,634.72
2025-02-11 09:15:00,199.14,636.11
2025-02-11 09:30:00,199.52,635.37
2025-02-11 09:45:00,199.73,632.8
2025-02-11 10:00:00,199.24,634.07
2025-02-11 10:15:00,199.62,636.22
2025-02-11 10:30:00,199.41,636.31
2025-02-11 10:45:00,199.47,637.71
2025-02-11 11:00:00,200.0,636.72
2025-02-11 11:15:00,199.01,635.45
2025-02-11 11:30:00,199.04,635.25
2025-02-11 11:45:00,198.03,632.68
2025-02-11 12:00:00,197.29,629.05
2025-02-11 12:15:00,198.67,632.1
2025-02-11 12:30:00,197.91,631.4
2025-02-11 12:45:00,198.64,633.24
2025-02-11 13:00:00,197.63,631.53
2025-02-11 13:15:00,196.76,629.5
2025-02-11 13:30:00,196.78,631.2
2025-02-11 13:45:00,196.66,630.22
2025-02-11 14:00:00,196.91,630.04
2025-02-11 14:15:00,195.9,628.28
2025-02-11 14:30:00,195.66,628.29
2025-02-11 14:45:00,195.65,628.47
2025-02-11 15:00:00,196.61,629.76
2025-02-11 15:15:00,196.49,631.26
2025-02-11 15:30:00,196.01,629.13
2025-02-11 15:45:00,196.72,632.41
2025-02-11 16:00:00,196.64,631.39
2025-02-11 16:15:00,197.27,636.25
2025-02-11 16:30:00,198.56,639.91
2025-02-11 16:45:00,198.29,640.02
2025-02-11 17:00:00,199.13,641.72
2025-02-11 17:15:00,199.06,641.24
2025-02-11 17:30:00,197.59,641.58
2025-02-11 17:45:00,196.95,640.51
2025-02-11 18:00:00,197.71,642.29
2025-02-11 18:15:00,198.33,646.64
2025-02-11 18:30:00,197.84,645.1
2025-02-11 18:45:00,197.96,642.11
2025-02-11 19:00:00,198.33,645.09
2025-02-11 19:15:00,197.66,641.28
2025-02-11 19:30:00,197.5,641.28
2025-02-11 19:45:00,198.04,642.31
2025-02-11 20:00:00,197.16,639.66
2025-02-11 20:15:00,196.91,638.8
2025-02-11 20:30:00,197.31,639.14
2025-02-11 20:45:00,197.37,640.67
2025-02-11 21:00:00,196.91,639.27
2025-02-11 21:15:00,196.44,638.11
2025-02-11 21:30:00,196.99,638.0
2025-02-11 21:45:00,195.66,635.6
2025-02-11 22:00:00,194.16,632.41
2025-02-11 22:15:00,195.46,635.6
2025-02-11 22:30:00,195.16,635.0
2025-02-11 22:45:00,194.33,631.93
2025-02-11 23:00:00,194.77,630.81
2025-02-11 23:15:00,193.9,629.09
2025-02-11 23:30:00,193.92,628.36
2025-02-11 23:45:00,194.51,628.0
2025-02-12 00:00:00,195.46,630.0
2025-02-12 00:15:00,196.09,630.13
2025-02-12 00:30:00,195.51,629.08
2025-02-12 00:45:00,195.76,630.88
2025-02-12 01:00:00,195.56,632.49
2025-02-12 01:15:00,194.96,631.86
2025-02-12 01:30:00,194.69,631.47
2025-02-12 01:45:00,193.78,631.23
2025-02-12 02:00:00,194.63,632.99
2025-02-12 02:15:00,195.55,638.3
2025-02-12 02:30:00,195.63,636.81
2025-02-12 02:45:00,195.19,637.13
2025-02-12 03:00:00,196.06,636.99
2025-02-12 03:15:00,196.18,638.38
2025-02-12 03:30:00,196.24,639.8
2025-02-12 03:45:00,196.2,642.97
2025-02-12 04:00:00,195.48,643.24
2025-02-12 04:15:00,196.13,643.07
2025-02-12 04:30:00,196.66,644.24
2025-02-12 04:45:00,196.64,647.15
2025-02-12 05:00:00,196.28,649.35
2025-02-12 05:15:00,196.0,649.77
2025-02-12 05:30:00,196.14,650.83
2025-02-12 05:45:00,196.02,647.89
2025-02-12 06:00:00,196.45,646.84
2025-02-12 06:15:00,197.0,647.5
2025-02-12 06:30:00,197.56,649.28
2025-02-12 06:45:00,197.37,646.16
2025-02-12 07:00:00,197.47,646.46
2025-02-12 07:15:00,197.36,645.92
2025-02-12 07:30:00,197.05,646.12
2025-02-12 07:45:00,196.45,646.21
2025-02-12 08:00:00,196.71,647.96
2025-02-12 08:15:00,198.06,649.52
2025-02-12 08:30:00,191.67,640.92
2025-02-12 08:45:00,191.97,643.2
2025-02-12 09:00:00,191.59,639.81
2025-02-12 09:15:00,189.95,637.07
2025-02-12 09:30:00,192.38,647.07
2025-02-12 09:45:00,193.48,648.24
2025-02-12 10:00:00,191.41,644.09
2025-02-12 10:15:00,192.4,653.54
2025-02-12 10:30:00,192.7,659.12
2025-02-12 10:45:00,192.0,658.99
2025-02-12 11:00:00,190.67,659.08
2025-02-12 11:15:00,190.07,658.3
2025-02-12 11:30:00,191.61,663.86
2025-02-12 11:45:00,194.68,672.48
2025-02-12 12:00:00,195.38,668.23
2025-02-12 12:15:00,196.6,671.34
2025-02-12 12:30:00,195.0,668.74
2025-02-12 12:45:00,195.14,668.08
2025-02-12 13:00:00,194.68,676.73
2025-02-12 13:15:00,193.54,680.35
2025-02-12 13:30:00,192.83,683.47
2025-02-12 13:45:00,193.14,688.74
2025-02-12 14:00:00,192.06,685.0
2025-02-12 14:15:00,192.87,689.16
2025-02-12 14:30:00,192.91,690.43
2025-02-12 14:45:00,193.7,692.88
2025-02-12 15:00:00,194.46,697.78
2025-02-12 15:15:00,194.74,696.84
2025-02-12 15:30:00,194.31,693.87
2025-02-12 15:45:00,194.64,701.44
2025-02-12 16:00:00,195.74,699.31
2025-02-12 16:15:00,195.41,696.13
2025-02-12 16:30:00,196.53,696.73
2025-02-12 16:45:00,195.78,697.42
2025-02-12 17:00:00,195.81,698.4
2025-02-12 17:15:00,198.05,704.12
2025-02-12 17:30:00,197.17,699.92
2025-02-12 17:45:00,196.99,700.83
2025-02-12 18:00:00,196.57,698.18
2025-02-12 18:15:00,195.89,699.24
2025-02-12 18:30:00,196.4,699.52
2025-02-12 18:45:00,196.78,696.93
2025-02-12 19:00:00,195.94,697.35
2025-02-12 19:15:00,195.78,697.05
2025-02-12 19:30:00,195.2,696.64
2025-02-12 19:45:00,195.54,699.0
2025-02-12 20:00:00,196.14,703.8
2025-02-12 20:15:00,196.46,707.52
2025-02-12 20:30:00,196.54,717.97
2025-02-12 20:45:00,197.66,714.87
2025-02-12 21:00:00,197.29,716.65
2025-02-12 21:15:00,196.59,708.19
2025-02-12 21:30:00,196.57,707.36
2025-02-12 21:45:00,196.85,710.73
2025-02-12 22:00:00,197.75,714.46
2025-02-12 22:15:00,197.11,715.86
2025-02-12 22:30:00,197.83,720.36
2025-02-12 22:45:00,198.19,717.18
2025-02-12 23:00:00,197.56,717.0
2025-02-12 23:15:00,197.08,716.76
2025-02-12 23:30:00,196.37,717.21
2025-02-12 23:45:00,195.7,705.8
2025-02-13 00:00:00,195.58,708.01
2025-02-13 00:15:00,195.69,708.03
2025-02-13 00:30:00,196.18,712.59
2025-02-13 00:45:00,195.11,712.99
2025-02-13 01:00:00,195.2,713.8
2025-02-13 01:15:00,195.19,708.99
2025-02-13 01:30:00,194.34,707.34
2025-02-13 01:45:00,193.49,706.12
2025-02-13 02:00:00,193.61,708.2
2025-02-13 02:15:00,193.22,705.66
2025-02-13 02:30:00,193.81,705.89
2025-02-13 02:45:00,193.07,705.77
2025-02-13 03:00:00,193.03,701.43
2025-02-13 03:15:00,193.25,700.69
2025-02-13 03:30:00,192.36,697.35
2025-02-13 03:45:00,192.37,700.5
2025-02-13 04:00:00,192.78,703.85
2025-02-13 04:15:00,192.83,704.57
2025-02-13 04:30:00,193.25,705.51
2025-02-13 04:45:00,193.35,707.01
2025-02-13 05:00:00,193.4,707.45
2025-02-13 05:15:00,192.95,708.21
2025-02-13 05:30:00,193.06,709.62
2025-02-13 05:45:00,192.66,709.45
2025-02-13 06:00:00,192.62,706.3
2025-02-13 06:15:00,192.18,707.91
2025-02-13 06:30:00,192.05,710.6
2025-02-13 06:45:00,191.91,710.63
2025-02-13 07:00:00,191.64,708.0
2025-02-13 07:15:00,191.84,705.7
2025-02-13 07:30:00,191.86,705.1
2025-02-13 07:45:00,191.14,702.65
2025-02-13 08:00:00,191.07,711.24
2025-02-13 08:15:00,190.68,724.57
2025-02-13 08:30:00,191.18,727.18
2025-02-13 08:45:00,190.97,720.95
2025-02-13 09:00:00,189.73,703.93
2025-02-13 09:15:00,190.53,701.26
2025-02-13 09:30:00,191.18,695.66
2025-02-13 09:45:00,190.84,699.09
2025-02-13 10:00:00,190.53,705.78
2025-02-13 10:15:00,191.5,704.52
2025-02-13 10:30:00,193.1,711.05
2025-02-13 10:45:00,191.94,705.41
2025-02-13 11:00:00,191.31,694.53
2025-02-13 11:15:00,190.31,678.75
2025-02-13 11:30:00,190.8,675.72
2025-02-13 11:45:00,190.72,669.85
2025-02-13 12:00:00,191.28,668.75
2025-02-13 12:15:00,192.23,665.41
2025-02-13 12:30:00,192.27,670.87
2025-02-13 12:45:00,191.69,668.61
2025-02-13 13:00:00,191.54,669.87
2025-02-13 13:15:00,191.93,670.61
2025-02-13 13:30:00,192.19,668.73
2025-02-13 13:45:00,193.39,672.29
2025-02-13 14:00:00,193.81,674.0
2025-02-13 14:15:00,192.69,670.69
2025-02-13 14:30:00,192.28,668.85
2025-02-13 14:45:00,192.68,667.48
2025-02-13 15:00:00,193.82,669.92
2025-02-13 15:15:00,194.76,672.01
2025-02-13 15:30:00,194.52,670.07
2025-02-13 15:45:00,194.51,672.32
2025-02-13 16:00:00,194.92,670.16
2025-02-13 16:15:00,194.73,673.69
2025-02-13 16:30:00,195.13,678.24
2025-02-13 16:45:00,195.0,674.02
2025-02-13 17:00:00,194.44,671.09
2025-02-13 17:15:00,194.71,672.58
2025-02-13 17:30:00,194.99,670.49
2025-02-13 17:45:00,193.99,668.95
2025-02-13 18:00:00,193.92,669.42
2025-02-13 18:15:00,194.18,670.88
2025-02-13 18:30:00,194.29,672.14
2025-02-13 18:45:00,194.25,664.72
2025-02-13 19:00:00,194.4,662.94
2025-02-13 19:15:00,195.37,667.61
2025-02-13 19:30:00,194.9,667.81
2025-02-13 19:45:00,195.97,672.44
2025-02-13 20:00:00,195.23,673.5
2025-02-13 20:15:00,195.5,674.69
2025-02-13 20:30:00,194.86,672.42
2025-02-13 20:45:00,195.84,676.82
2025-02-13 21:00:00,196.48,678.15
2025-02-13 21:15:00,196.16,681.0
2025-02-13 21:30:00,196.62,677.74
2025-02-13 21:45:00,195.69,678.69
2025-02-13 22:00:00,196.04,676.69
2025-02-13 22:15:00,195.96,677.61
2025-02-13 22:30:00,196.44,679.01
2025-02-13 22:45:00,197.0,683.19
2025-02-13 23:00:00,196.42,682.13
2025-02-13 23:15:00,196.06,680.16
2025-02-13 23:30:00,195.76,681.0
2025-02-13 23:45:00,195.42,679.91
2025-02-14 00:00:00,195.66,681.81
2025-02-14 00:15:00,195.66,682.69
2025-02-14 00:30:00,195.19,677.16
2025-02-14 00:45:00,195.49,674.73
2025-02-14 01:00:00,195.58,672.21
2025-02-14 01:15:00,195.68,670.74
2025-02-14 01:30:00,196.04,668.25
2025-02-14 01:45:00,196.22,670.34
2025-02-14 02:00:00,196.69,668.29
2025-02-14 02:15:00,196.84,667.23
2025-02-14 02:30:00,196.93,668.88
2025-02-14 02:45:00,196.59,668.57
2025-02-14 03:00:00,196.69,668.01
2025-02-14 03:15:00,197.85,670.29
2025-02-14 03:30:00,197.7,670.1
2025-02-14 03:45:00,197.51,670.34
2025-02-14 04:00:00,198.42,673.91
2025-02-14 04:15:00,198.1,669.22
2025-02-14 04:30:00,198.89,671.37
2025-02-14 04:45:00,199.92,672.7
2025-02-14 05:00:00,200.45,676.39
2025-02-14 05:15:00,199.88,675.32
2025-02-14 05:30:00,201.02,675.21
2025-02-14 05:45:00,200.61,669.45
2025-02-14 06:00:00,201.09,669.02
2025-02-14 06:15:00,199.8,663.21
2025-02-14 06:30:00,199.32,662.79
2025-02-14 06:45:00,199.59,664.16
2025-02-14 07:00:00,198.23,665.28
2025-02-14 07:15:00,197.54,665.41
2025-02-14 07:30:00,197.06,665.3
2025-02-14 07:45:00,197.03,666.83
2025-02-14 08:00:00,197.2,666.1
2025-02-14 08:15:00,196.56,665.14
2025-02-14 08:30:00,197.33,665.26
2025-02-14 08:45:00,197.81,665.11
2025-02-14 09:00:00,197.5,664.41
2025-02-14 09:15:00,197.02,663.93
2025-02-14 09:30:00,198.61,665.0
2025-02-14 09:45:00,199.76,667.34
2025-02-14 10:00:00,199.83,663.55
2025-02-14 10:15:00,198.65,663.49
2025-02-14 10:30:00,199.12,663.21
2025-02-14 10:45:00,200.86,665.07
2025-02-14 11:00:00,200.17,664.2
2025-02-14 11:15:00,199.87,664.99
2025-02-14 11:30:00,199.84,664.09
2025-02-14 11:45:00,201.62,670.53
2025-02-14 12:00:00,201.38,669.71
2025-02-14 12:15:00,202.43,669.05
2025-02-14 12:30:00,203.85,671.04
2025-02-14 12:45:00,204.63,671.36
2025-02-14 13:00:00,204.89,670.28
2025-02-14 13:15:00,203.99,667.65
2025-02-14 13:30:00,203.02,666.9
2025-02-14 13:45:00,202.73,667.8
2025-02-14 14:00:00,203.47,669.4
2025-02-14 14:15:00,202.4,669.63
2025-02-14 14:30:00,202.38,669.51
2025-02-14 14:45:00,201.56,668.92
2025-02-14 15:00:00,201.86,669.61
2025-02-14 15:15:00,201.77,668.06
2025-02-14 15:30:00,201.89,664.97
2025-02-14 15:45:00,201.17,662.26
2025-02-14 16:00:00,200.03,660.26
2025-02-14 16:15:00,200.52,662.0
2025-02-14 16:30:00,201.12,662.01
2025-02-14 16:45:00,201.47,662.71
2025-02-14 17:00:00,200.02,659.62
2025-02-14 17:15:00,200.85,659.23
2025-02-14 17:30:00,200.39,654.81
2025-02-14 17:45:00,199.41,653.3
2025-02-14 18:00:00,199.51,656.0
2025-02-14 18:15:00,199.37,654.23
2025-02-14 18:30:00,199.25,656.68
2025-02-14 18:45:00,199.39,659.71
2025-02-14 19:00:00,197.89,657.23
2025-02-14 19:15:00,197.48,655.12
2025-02-14 19:30:00,197.73,654.58
2025-02-14 19:45:00,198.09,655.43
2025-02-14 20:00:00,198.47,658.01
2025-02-14 20:15:00,198.25,658.08
2025-02-14 20:30:00,198.53,659.33
2025-02-14 20:45:00,199.49,660.98
2025-02-14 21:00:00,199.89,661.59
2025-02-14 21:15:00,198.51,660.0
2025-02-14 21:30:00,198.94,662.39
2025-02-14 21:45:00,199.22,663.23
2025-02-14 22:00:00,199.48,662.45
2025-02-14 22:15:00,199.03,661.88
2025-02-14 22:30:00,198.55,661.01
2025-02-14 22:45:00,198.36,660.92
2025-02-14 23:00:00,198.61,660.27
2025-02-14 23:15:00,198.3,658.65
2025-02-14 23:30:00,197.39,658.4
2025-02-14 23:45:00,197.46,657.81
2025-02-15 00:00:00,197.29,658.85
2025-02-15 00:15:00,197.31,659.56
2025-02-15 00:30:00,197.42,661.69
2025-02-15 00:45:00,197.31,660.43
2025-02-15 01:00:00,196.8,658.93
2025-02-15 01:15:00,196.87,661.18
2025-02-15 01:30:00,196.35,659.3
2025-02-15 01:45:00,195.79,657.95
2025-02-15 02:00:00,195.67,657.3
2025-02-15 02:15:00,196.19,657.85
2025-02-15 02:30:00,196.71,658.21
2025-02-15 02:45:00,195.9,657.49
2025-02-15 03:00:00,196.07,657.19
2025-02-15 03:15:00,196.46,659.1
2025-02-15 03:30:00,196.37,659.87
2025-02-15 03:45:00,196.08,659.09
2025-02-15 04:00:00,196.44,658.26
2025-02-15 04:15:00,195.48,656.0
2025-02-15 04:30:00,195.7,657.14
2025-02-15 04:45:00,195.2,657.16
2025-02-15 05:00:00,194.46,655.57
2025-02-15 05:15:00,194.48,656.27
2025-02-15 05:30:00,194.71,656.51
2025-02-15 05:45:00,195.05,657.47
2025-02-15 06:00:00,194.89,658.88
2025-02-15 06:15:00,194.38,656.13
2025-02-15 06:30:00,194.55,655.34
2025-02-15 06:45:00,194.85,658.47
2025-02-15 07:00:00,195.14,660.08
2025-02-15 07:15:00,195.8,660.41
2025-02-15 07:30:00,195.43,659.61
2025-02-15 07:45:00,195.69,659.69
2025-02-15 08:00:00,195.08,660.61
2025-02-15 08:15:00,195.28,662.45
2025-02-15 08:30:00,195.54,661.54
2025-02-15 08:45:00,195.01,660.34
2025-02-15 09:00:00,194.91,660.08
2025-02-15 09:15:00,194.23,661.13
2025-02-15 09:30:00,193.54,658.7
2025-02-15 09:45:00,194.29,661.95
2025-02-15 10:00:00,194.26,662.24
2025-02-15 10:15:00,193.9,663.08
2025-02-15 10:30:00,194.63,664.96
2025-02-15 10:45:00,194.66,666.23
2025-02-15 11:00:00,194.58,667.91
2025-02-15 11:15:00,194.93,670.87
2025-02-15 11:30:00,194.11,665.87
2025-02-15 11:45:00,194.3,667.66
2025-02-15 12:00:00,194.57,667.19
2025-02-15 12:15:00,194.21,665.44
2025-02-15 12:30:00,193.58,665.25
2025-02-15 12:45:00,193.67,666.64
2025-02-15 13:00:00,194.37,668.09
2025-02-15 13:15:00,194.53,668.04
2025-02-15 13:30:00,194.73,666.81
2025-02-15 13:45:00,194.83,665.59
2025-02-15 14:00:00,194.68,665.48
2025-02-15 14:15:00,194.76,665.48
2025-02-15 14:30:00,194.39,663.2
2025-02-15 14:45:00,194.17,661.75
2025-02-15 15:00:00,194.41,663.09
2025-02-15 15:15:00,193.76,660.96
2025-02-15 15:30:00,193.39,658.23
2025-02-15 15:45:00,193.22,659.4
2025-02-15 16:00:00,193.99,659.82
2025-02-15 16:15:00,193.93,660.15
2025-02-15 16:30:00,193.95,661.72
2025-02-15 16:45:00,194.33,663.1
2025-02-15 17:00:00,194.91,662.12
2025-02-15 17:15:00,193.96,661.61
2025-02-15 17:30:00,193.7,661.68
2025-02-15 17:45:00,194.5,661.75
2025-02-15 18:00:00,194.72,660.7
2025-02-15 18:15:00,194.81,662.16
2025-02-15 18:30:00,194.48,663.0
2025-02-15 18:45:00,194.48,662.21
2025-02-15 19:00:00,194.77,662.25
