datetime,XRP/USD:Binance,BNB/USD:Binance
2025-04-01 10:15:00,2.1094,614.54
2025-04-01 10:30:00,2.1381,616.18
2025-04-01 10:45:00,2.1476,615.32
2025-04-01 11:00:00,2.1711,616.26
2025-04-01 11:15:00,2.159,616.99
2025-04-01 11:30:00,2.161,616.42
2025-04-01 11:45:00,2.1591,615.26
2025-04-01 12:00:00,2.1548,613.1
2025-04-01 12:15:00,2.1496,612.0
2025-04-01 12:30:00,2.1455,611.51
2025-04-01 12:45:00,2.1509,610.64
2025-04-01 13:00:00,2.1484,608.19
2025-04-01 13:15:00,2.1422,608.98
2025-04-01 13:30:00,2.1419,608.95
2025-04-01 13:45:00,2.144,609.55
2025-04-01 14:00:00,2.1311,607.91
2025-04-01 14:15:00,2.1304,608.28
2025-04-01 14:30:00,2.1409,608.86
2025-04-01 14:45:00,2.1343,608.23
2025-04-01 15:00:00,2.1367,607.98
2025-04-01 15:15:00,2.127,606.96
2025-04-01 15:30:00,2.1362,607.78
2025-04-01 15:45:00,2.1388,608.66
2025-04-01 16:00:00,2.14,608.85
2025-04-01 16:15:00,2.1256,608.27
2025-04-01 16:30:00,2.1288,608.59
2025-04-01 16:45:00,2.1398,609.73
2025-04-01 17:00:00,2.1457,610.83
2025-04-01 17:15:00,2.1469,609.79
2025-04-01 17:30:00,2.1501,609.5
2025-04-01 17:45:00,2.1436,609.03
2025-04-01 18:00:00,2.1473,610.2
2025-04-01 18:15:00,2.1505,610.5
2025-04-01 18:30:00,2.1467,611.98
2025-04-01 18:45:00,2.1439,610.29
2025-04-01 19:00:00,2.1318,609.18
2025-04-01 19:15:00,2.1427,610.69
2025-04-01 19:30:00,2.142,611.39
2025-04-01 19:45:00,2.1387,611.13
2025-04-01 20:00:00,2.1287,610.1
2025-04-01 20:15:00,2.1235,609.03
2025-04-01 20:30:00,2.1243,608.88
2025-04-01 20:45:00,2.1149,607.9
2025-04-01 21:00:00,2.1087,607.11
2025-04-01 21:15:00,2.1069,606.52
2025-04-01 21:30:00,2.1145,608.11
2025-04-01 21:45:00,2.1103,606.99
2025-04-01 22:00:00,2.0916,603.44
2025-04-01 22:15:00,2.0973,603.7
2025-04-01 22:30:00,2.0895,603.8
2025-04-01 22:45:00,2.0945,601.06
2025-04-01 23:00:00,2.1048,603.43
2025-04-01 23:15:00,2.103,604.09
2025-04-01 23:30:00,2.1036,602.69
2025-04-01 23:45:00,2.0992,601.39
2025-04-02 00:00:00,2.1022,601.16
2025-04-02 00:15:00,2.1005,601.62
2025-04-02 00:30:00,2.091,600.47
2025-04-02 00:45:00,2.1004,600.61
2025-04-02 01:00:00,2.0881,599.12
2025-04-02 01:15:00,2.0832,597.15
2025-04-02 01:30:00,2.0809,598.03
2025-04-02 01:45:00,2.0728,597.31
2025-04-02 02:00:00,2.0777,598.19
2025-04-02 02:15:00,2.0821,599.42
2025-04-02 02:30:00,2.0864,600.8
2025-04-02 02:45:00,2.0706,598.63
2025-04-02 03:00:00,2.0748,599.08
2025-04-02 03:15:00,2.0823,599.3
2025-04-02 03:30:00,2.1005,599.96
2025-04-02 03:45:00,2.109,601.04
2025-04-02 04:00:00,2.1026,603.54
2025-04-02 04:15:00,2.1171,605.23
2025-04-02 04:30:00,2.1091,604.2
2025-04-02 04:45:00,2.1059,603.3
2025-04-02 05:00:00,2.13,606.01
2025-04-02 05:15:00,2.1209,603.84
2025-04-02 05:30:00,2.12,601.91
2025-04-02 05:45:00,2.1206,602.58
2025-04-02 06:00:00,2.1211,602.99
2025-04-02 06:15:00,2.1251,602.2
2025-04-02 06:30:00,2.12,600.85
2025-04-02 06:45:00,2.1119,600.73
2025-04-02 07:00:00,2.1138,601.87
2025-04-02 07:15:00,2.1202,600.9
2025-04-02 07:30:00,2.1171,601.0
2025-04-02 07:45:00,2.1141,599.87
2025-04-02 08:00:00,2.1138,599.95
2025-04-02 08:15:00,2.104,598.83
2025-04-02 08:30:00,2.1176,600.31
2025-04-02 08:45:00,2.1283,601.79
2025-04-02 09:00:00,2.1132,599.84
2025-04-02 09:15:00,2.1048,600.22
2025-04-02 09:30:00,2.1185,602.75
2025-04-02 09:45:00,2.1166,603.08
2025-04-02 10:00:00,2.1111,602.65
2025-04-02 10:15:00,2.1212,604.27
2025-04-02 10:30:00,2.1183,604.0
2025-04-02 10:45:00,2.1263,604.21
2025-04-02 11:00:00,2.1397,606.99
2025-04-02 11:15:00,2.143,605.89
2025-04-02 11:30:00,2.1904,608.89
2025-04-02 11:45:00,2.1727,604.62
2025-04-02 12:00:00,2.176,606.5
2025-04-02 12:15:00,2.1771,606.32
2025-04-02 12:30:00,2.1669,606.32
2025-04-02 12:45:00,2.1611,606.51
2025-04-02 13:00:00,2.17,606.95
2025-04-02 13:15:00,2.1451,603.88
2025-04-02 13:30:00,2.1438,603.37
2025-04-02 13:45:00,2.1405,603.65
2025-04-02 14:00:00,2.1398,602.71
2025-04-02 14:15:00,2.1353,603.41
2025-04-02 14:30:00,2.1488,604.93
2025-04-02 14:45:00,2.1427,603.89
2025-04-02 15:00:00,2.1434,604.51
2025-04-02 15:15:00,2.1461,604.46
2025-04-02 15:30:00,2.1489,604.95
2025-04-02 15:45:00,2.1599,605.71
2025-04-02 16:00:00,2.1859,608.38
2025-04-02 16:15:00,2.1315,602.29
2025-04-02 16:30:00,2.1079,600.42
2025-04-02 16:45:00,2.1264,602.77
2025-04-02 17:00:00,2.0954,597.89
2025-04-02 17:15:00,2.092,597.9
2025-04-02 17:30:00,2.0977,600.27
2025-04-02 17:45:00,2.1049,600.56
2025-04-02 18:00:00,2.046,595.58
2025-04-02 18:15:00,2.0323,592.7
2025-04-02 18:30:00,1.992,585.2
2025-04-02 18:45:00,2.0191,587.09
2025-04-02 19:00:00,2.027,589.65
2025-04-02 19:15:00,2.0305,589.87
2025-04-02 19:30:00,2.0409,591.6
2025-04-02 19:45:00,2.0237,590.68
2025-04-02 20:00:00,2.0393,593.86
2025-04-02 20:15:00,2.0461,593.65
2025-04-02 20:30:00,2.0565,596.31
2025-04-02 20:45:00,2.0635,596.95
2025-04-02 21:00:00,2.0616,597.72
2025-04-02 21:15:00,2.0614,598.9
2025-04-02 21:30:00,2.0556,599.22
2025-04-02 21:45:00,2.0556,601.73
2025-04-02 22:00:00,2.0505,601.67
2025-04-02 22:15:00,2.0514,601.91
2025-04-02 22:30:00,2.0532,605.28
2025-04-02 22:45:00,2.0622,603.32
2025-04-02 23:00:00,2.0518,600.55
2025-04-02 23:15:00,2.0581,600.33
2025-04-02 23:30:00,2.0504,598.11
2025-04-02 23:45:00,2.0633,601.33
2025-04-03 00:00:00,2.0658,601.4
2025-04-03 00:15:00,2.0566,601.49
2025-04-03 00:30:00,2.0757,604.37
2025-04-03 00:45:00,2.0746,603.19
2025-04-03 01:00:00,2.0738,607.78
2025-04-03 01:15:00,2.0702,608.52
2025-04-03 01:30:00,2.0692,609.19
2025-04-03 01:45:00,2.058,608.19
2025-04-03 02:00:00,2.056,608.82
2025-04-03 02:15:00,2.0524,606.74
2025-04-03 02:30:00,2.0438,604.76
2025-04-03 02:45:00,2.0408,604.03
2025-04-03 03:00:00,2.0397,603.86
2025-04-03 03:15:00,2.0473,602.98
2025-04-03 03:30:00,2.0378,599.6
2025-04-03 03:45:00,2.0523,600.01
2025-04-03 04:00:00,2.0539,600.51
2025-04-03 04:15:00,2.0475,597.5
2025-04-03 04:30:00,2.0474,597.64
2025-04-03 04:45:00,2.0504,598.03
2025-04-03 05:00:00,2.0468,599.83
2025-04-03 05:15:00,2.0439,599.89
2025-04-03 05:30:00,2.0541,599.96
2025-04-03 05:45:00,2.0432,598.85
2025-04-03 06:00:00,2.0402,597.24
2025-04-03 06:15:00,2.0281,596.43
2025-04-03 06:30:00,2.025,596.43
2025-04-03 06:45:00,2.0175,594.31
2025-04-03 07:00:00,2.0313,595.6
2025-04-03 07:15:00,2.025,593.51
2025-04-03 07:30:00,2.0339,594.09
2025-04-03 07:45:00,2.0339,593.19
2025-04-03 08:00:00,2.0408,593.95
2025-04-03 08:15:00,2.0182,592.26
2025-04-03 08:30:00,1.9903,588.11
2025-04-03 08:45:00,1.9739,585.15
2025-04-03 09:00:00,1.9839,586.01
2025-04-03 09:15:00,2.0003,586.57
2025-04-03 09:30:00,2.0091,588.17
2025-04-03 09:45:00,2.0093,587.84
2025-04-03 10:00:00,1.9864,582.55
2025-04-03 10:15:00,2.0024,584.4
2025-04-03 10:30:00,1.9826,581.43
2025-04-03 10:45:00,1.9687,579.88
2025-04-03 11:00:00,1.9807,582.7
2025-04-03 11:15:00,1.9932,584.1
2025-04-03 11:30:00,2.0049,586.49
2025-04-03 11:45:00,2.0056,586.25
2025-04-03 12:00:00,2.0066,588.21
2025-04-03 12:15:00,2.0145,589.01
2025-04-03 12:30:00,1.9997,587.65
2025-04-03 12:45:00,1.9963,587.0
2025-04-03 13:00:00,2.0117,587.69
2025-04-03 13:15:00,2.0111,588.2
2025-04-03 13:30:00,2.0246,589.65
2025-04-03 13:45:00,2.0201,588.06
2025-04-03 14:00:00,2.0123,586.2
2025-04-03 14:15:00,2.0209,587.03
2025-04-03 14:30:00,2.0478,589.2
2025-04-03 14:45:00,2.0449,588.79
2025-04-03 15:00:00,2.0602,589.26
2025-04-03 15:15:00,2.047,587.54
2025-04-03 15:30:00,2.0566,588.3
2025-04-03 15:45:00,2.0538,588.4
2025-04-03 16:00:00,2.055,588.7
2025-04-03 16:15:00,2.0404,587.74
2025-04-03 16:30:00,2.0444,589.14
2025-04-03 16:45:00,2.0561,590.0
2025-04-03 17:00:00,2.0516,588.94
2025-04-03 17:15:00,2.0538,589.74
2025-04-03 17:30:00,2.0491,590.86
2025-04-03 17:45:00,2.062,592.4
2025-04-03 18:00:00,2.0616,591.23
2025-04-03 18:15:00,2.061,591.84
2025-04-03 18:30:00,2.0596,592.53
2025-04-03 18:45:00,2.0579,592.69
2025-04-03 19:00:00,2.0483,590.89
2025-04-03 19:15:00,2.0538,591.06
2025-04-03 19:30:00,2.0573,591.8
2025-04-03 19:45:00,2.0648,592.67
2025-04-03 20:00:00,2.0538,592.3
2025-04-03 20:15:00,2.0643,594.24
2025-04-03 20:30:00,2.0585,593.91
2025-04-03 20:45:00,2.051,591.89
2025-04-03 21:00:00,2.0588,592.24
2025-04-03 21:15:00,2.0571,592.67
2025-04-03 21:30:00,2.0513,592.03
2025-04-03 21:45:00,2.0405,589.62
2025-04-03 22:00:00,2.0639,592.16
2025-04-03 22:15:00,2.0553,592.53
2025-04-03 22:30:00,2.0602,593.14
2025-04-03 22:45:00,2.0584,592.69
2025-04-03 23:00:00,2.0539,593.0
2025-04-03 23:15:00,2.0539,593.8
2025-04-03 23:30:00,2.0523,592.36
2025-04-03 23:45:00,2.0501,593.18
2025-04-04 00:00:00,2.0457,592.74
2025-04-04 00:15:00,2.0535,593.1
2025-04-04 00:30:00,2.0493,591.96
2025-04-04 00:45:00,2.0469,591.71
2025-04-04 01:00:00,2.0548,593.59
2025-04-04 01:15:00,2.0643,594.23
2025-04-04 01:30:00,2.0696,595.74
2025-04-04 01:45:00,2.0746,595.85
2025-04-04 02:00:00,2.0722,596.9
2025-04-04 02:15:00,2.0676,596.36
2025-04-04 02:30:00,2.0584,595.5
2025-04-04 02:45:00,2.0546,594.72
2025-04-04 03:00:00,2.0709,597.29
2025-04-04 03:15:00,2.0724,597.28
2025-04-04 03:30:00,2.0839,597.61
2025-04-04 03:45:00,2.0905,598.3
2025-04-04 04:00:00,2.0927,599.12
2025-04-04 04:15:00,2.0939,598.73
2025-04-04 04:30:00,2.0954,598.64
2025-04-04 04:45:00,2.0946,598.33
2025-04-04 05:00:00,2.0899,599.06
2025-04-04 05:15:00,2.0877,598.24
2025-04-04 05:30:00,2.093,598.33
2025-04-04 05:45:00,2.0944,598.31
2025-04-04 06:00:00,2.0746,596.26
2025-04-04 06:15:00,2.0594,592.38
2025-04-04 06:30:00,2.0503,591.52
2025-04-04 06:45:00,2.0475,589.64
2025-04-04 07:00:00,2.0366,587.86
2025-04-04 07:15:00,2.0219,585.58
2025-04-04 07:30:00,2.0241,585.66
2025-04-04 07:45:00,2.0479,588.86
2025-04-04 08:00:00,2.0435,587.41
2025-04-04 08:15:00,2.0468,587.01
2025-04-04 08:30:00,2.0596,589.61
2025-04-04 08:45:00,2.0685,590.79
2025-04-04 09:00:00,2.0659,590.78
2025-04-04 09:15:00,2.0532,589.93
2025-04-04 09:30:00,2.0471,588.51
2025-04-04 09:45:00,2.1185,593.05
2025-04-04 10:00:00,2.1057,591.77
2025-04-04 10:15:00,2.1048,591.35
2025-04-04 10:30:00,2.096,590.36
2025-04-04 10:45:00,2.1057,591.82
2025-04-04 11:00:00,2.1438,595.99
2025-04-04 11:15:00,2.1376,594.99
2025-04-04 11:30:00,2.1295,592.83
2025-04-04 11:45:00,2.1226,593.67
2025-04-04 12:00:00,2.1277,594.71
2025-04-04 12:15:00,2.1088,593.07
2025-04-04 12:30:00,2.1072,593.18
2025-04-04 12:45:00,2.1186,594.56
2025-04-04 13:00:00,2.1102,593.21
2025-04-04 13:15:00,2.119,594.61
2025-04-04 13:30:00,2.1285,596.71
2025-04-04 13:45:00,2.1415,599.09
2025-04-04 14:00:00,2.1306,597.15
2025-04-04 14:15:00,2.1262,597.41
2025-04-04 14:30:00,2.121,597.06
2025-04-04 14:45:00,2.1195,597.29
2025-04-04 15:00:00,2.1348,598.1
2025-04-04 15:15:00,2.1297,598.36
2025-04-04 15:30:00,2.1304,598.03
2025-04-04 15:45:00,2.1285,597.18
2025-04-04 16:00:00,2.1244,597.34
2025-04-04 16:15:00,2.123,596.72
2025-04-04 16:30:00,2.1361,597.93
2025-04-04 16:45:00,2.1394,597.92
2025-04-04 17:00:00,2.1425,598.6
2025-04-04 17:15:00,2.1367,598.83
2025-04-04 17:30:00,2.1476,599.3
2025-04-04 17:45:00,2.1425,598.67
2025-04-04 18:00:00,2.1384,598.63
2025-04-04 18:15:00,2.1419,598.96
2025-04-04 18:30:00,2.1375,598.4
2025-04-04 18:45:00,2.1362,598.04
2025-04-04 19:00:00,2.1288,597.74
2025-04-04 19:15:00,2.1259,597.1
2025-04-04 19:30:00,2.1233,597.3
2025-04-04 19:45:00,2.1302,597.71
2025-04-04 20:00:00,2.1261,596.69
2025-04-04 20:15:00,2.126,596.53
2025-04-04 20:30:00,2.121,595.6
2025-04-04 20:45:00,2.1346,597.53
2025-04-04 21:00:00,2.1309,597.75
2025-04-04 21:15:00,2.1362,598.56
2025-04-04 21:30:00,2.1316,597.92
2025-04-04 21:45:00,2.127,597.7
2025-04-04 22:00:00,2.1229,597.42
2025-04-04 22:15:00,2.1225,596.4
2025-04-04 22:30:00,2.1261,597.92
2025-04-04 22:45:00,2.1208,597.45
2025-04-04 23:00:00,2.1183,597.23
2025-04-04 23:15:00,2.1151,596.61
2025-04-04 23:30:00,2.1186,596.62
2025-04-04 23:45:00,2.1175,596.12
2025-04-05 00:00:00,2.125,597.23
2025-04-05 00:15:00,2.128,597.09
2025-04-05 00:30:00,2.1199,596.66
2025-04-05 00:45:00,2.1194,595.75
2025-04-05 01:00:00,2.1263,596.46
2025-04-05 01:15:00,2.1343,596.5
2025-04-05 01:30:00,2.132,595.54
2025-04-05 01:45:00,2.1312,595.1
2025-04-05 02:00:00,2.1366,595.19
2025-04-05 02:15:00,2.134,594.76
2025-04-05 02:30:00,2.1251,593.54
2025-04-05 02:45:00,2.1306,594.0
2025-04-05 03:00:00,2.1272,594.42
2025-04-05 03:15:00,2.1369,595.12
2025-04-05 03:30:00,2.1356,595.09
2025-04-05 03:45:00,2.1366,595.65
2025-04-05 04:00:00,2.1325,596.29
2025-04-05 04:15:00,2.1296,595.68
2025-04-05 04:30:00,2.1349,596.39
2025-04-05 04:45:00,2.1336,596.32
2025-04-05 05:00:00,2.1383,597.33
2025-04-05 05:15:00,2.134,597.1
2025-04-05 05:30:00,2.138,597.39
2025-04-05 05:45:00,2.1443,597.83
2025-04-05 06:00:00,2.1553,598.48
2025-04-05 06:15:00,2.1591,598.09
2025-04-05 06:30:00,2.1487,597.6
2025-04-05 06:45:00,2.1552,597.67
2025-04-05 07:00:00,2.151,596.53
2025-04-05 07:15:00,2.1604,597.18
2025-04-05 07:30:00,2.1582,597.09
2025-04-05 07:45:00,2.1605,596.92
2025-04-05 08:00:00,2.1674,596.8
2025-04-05 08:15:00,2.1701,596.45
2025-04-05 08:30:00,2.1512,595.83
2025-04-05 08:45:00,2.149,596.07
2025-04-05 09:00:00,2.1412,594.35
2025-04-05 09:15:00,2.1331,593.56
2025-04-05 09:30:00,2.1312,593.15
2025-04-05 09:45:00,2.1327,593.35
2025-04-05 10:00:00,2.136,594.25
2025-04-05 10:15:00,2.14,593.95
2025-04-05 10:30:00,2.1379,593.99
2025-04-05 10:45:00,2.1344,593.92
2025-04-05 11:00:00,2.1267,592.54
2025-04-05 11:15:00,2.1267,592.48
2025-04-05 11:30:00,2.1185,590.82
2025-04-05 11:45:00,2.1226,591.82
2025-04-05 12:00:00,2.1261,592.29
2025-04-05 12:15:00,2.1253,592.93
2025-04-05 12:30:00,2.1286,593.2
2025-04-05 12:45:00,2.1237,592.9
2025-04-05 13:00:00,2.1206,592.14
2025-04-05 13:15:00,2.1278,592.99
2025-04-05 13:30:00,2.1293,593.49
2025-04-05 13:45:00,2.1247,593.0
2025-04-05 14:00:00,2.1364,593.46
2025-04-05 14:15:00,2.132,592.51
2025-04-05 14:30:00,2.1367,593.03
2025-04-05 14:45:00,2.1354,593.09
2025-04-05 15:00:00,2.1335,592.52
2025-04-05 15:15:00,2.1267,592.41
2025-04-05 15:30:00,2.1241,591.55
2025-04-05 15:45:00,2.1194,590.98
2025-04-05 16:00:00,2.1225,591.28
2025-04-05 16:15:00,2.1273,591.52
2025-04-05 16:30:00,2.1304,591.31
2025-04-05 16:45:00,2.1294,591.22
2025-04-05 17:00:00,2.1315,592.0
2025-04-05 17:15:00,2.1349,592.4
2025-04-05 17:30:00,2.1311,591.65
2025-04-05 17:45:00,2.128,591.12
2025-04-05 18:00:00,2.133,591.7
2025-04-05 18:15:00,2.1293,591.25
2025-04-05 18:30:00,2.1333,591.82
2025-04-05 18:45:00,2.1348,592.33
2025-04-05 19:00:00,2.1315,592.93
2025-04-05 19:15:00,2.1401,592.57
2025-04-05 19:30:00,2.1416,592.79
2025-04-05 19:45:00,2.1442,593.13
2025-04-05 20:00:00,2.1414,592.78
2025-04-05 20:15:00,2.1478,593.64
2025-04-05 20:30:00,2.1508,593.32
2025-04-05 20:45:00,2.1481,592.74
2025-04-05 21:00:00,2.1519,592.29
2025-04-05 21:15:00,2.1551,592.76
2025-04-05 21:30:00,2.1489,592.01
2025-04-05 21:45:00,2.1458,591.75
2025-04-05 22:00:00,2.1392,591.74
2025-04-05 22:15:00,2.1397,591.39
2025-04-05 22:30:00,2.1366,591.36
2025-04-05 22:45:00,2.1322,591.09
2025-04-05 23:00:00,2.1333,590.9
2025-04-05 23:15:00,2.1251,590.47
2025-04-05 23:30:00,2.1273,591.21
2025-04-05 23:45:00,2.1306,591.87
2025-04-06 00:00:00,2.1258,590.99
2025-04-06 00:15:00,2.129,590.9
2025-04-06 00:30:00,2.1274,590.83
2025-04-06 00:45:00,2.1343,591.02
2025-04-06 01:00:00,2.13,591.55
2025-04-06 01:15:00,2.1323,592.02
2025-04-06 01:30:00,2.1271,592.4
2025-04-06 01:45:00,2.1299,593.11
2025-04-06 02:00:00,2.1267,592.42
2025-04-06 02:15:00,2.1285,592.52
2025-04-06 02:30:00,2.1221,591.7
2025-04-06 02:45:00,2.1103,591.54
2025-04-06 03:00:00,2.107,591.76
2025-04-06 03:15:00,2.0992,591.45
2025-04-06 03:30:00,2.0915,591.1
2025-04-06 03:45:00,2.094,590.31
2025-04-06 04:00:00,2.0895,588.59
2025-04-06 04:15:00,2.0882,587.79
2025-04-06 04:30:00,2.0971,589.0
2025-04-06 04:45:00,2.1004,589.63
2025-04-06 05:00:00,2.0941,589.35
2025-04-06 05:15:00,2.1014,589.64
2025-04-06 05:30:00,2.0977,589.32
2025-04-06 05:45:00,2.0956,588.81
2025-04-06 06:00:00,2.0923,589.08
2025-04-06 06:15:00,2.0868,588.38
2025-04-06 06:30:00,2.0856,588.17
2025-04-06 06:45:00,2.0894,588.71
2025-04-06 07:00:00,2.0819,587.36
2025-04-06 07:15:00,2.0832,588.26
2025-04-06 07:30:00,2.0858,588.55
2025-04-06 07:45:00,2.0851,589.11
2025-04-06 08:00:00,2.0882,588.44
2025-04-06 08:15:00,2.0825,588.89
2025-04-06 08:30:00,2.0751,586.89
2025-04-06 08:45:00,2.0697,585.7
2025-04-06 09:00:00,2.0721,585.77
2025-04-06 09:15:00,2.0606,584.01
2025-04-06 09:30:00,2.0549,582.13
2025-04-06 09:45:00,2.0507,580.16
2025-04-06 10:00:00,2.0725,583.07
2025-04-06 10:15:00,2.0638,580.18
2025-04-06 10:30:00,2.0752,582.1
2025-04-06 10:45:00,2.0927,583.36
2025-04-06 11:00:00,2.0819,581.29
2025-04-06 11:15:00,2.0746,580.15
2025-04-06 11:30:00,2.0816,581.44
2025-04-06 11:45:00,2.0746,581.24
2025-04-06 12:00:00,2.067,579.8
2025-04-06 12:15:00,2.0717,579.55
2025-04-06 12:30:00,2.0622,576.13
2025-04-06 12:45:00,2.0597,574.78
2025-04-06 13:00:00,2.0532,572.64
2025-04-06 13:15:00,2.0535,570.79
2025-04-06 13:30:00,2.0368,566.45
2025-04-06 13:45:00,2.0335,564.02
2025-04-06 14:00:00,2.0334,562.0
2025-04-06 14:15:00,2.0013,557.44
2025-04-06 14:30:00,1.9952,555.35
2025-04-06 14:45:00,1.996,555.82
2025-04-06 15:00:00,1.9942,556.59
2025-04-06 15:15:00,1.9995,555.16
2025-04-06 15:30:00,1.9937,555.82
2025-04-06 15:45:00,1.9953,558.81
2025-04-06 16:00:00,1.9914,556.73
2025-04-06 16:15:00,1.9891,556.27
2025-04-06 16:30:00,1.9814,556.1
2025-04-06 16:45:00,1.9492,551.87
2025-04-06 17:00:00,1.9745,554.79
2025-04-06 17:15:00,1.9753,554.2
2025-04-06 17:30:00,1.9627,554.79
2025-04-06 17:45:00,1.954,553.9
2025-04-06 18:00:00,1.971,557.05
2025-04-06 18:15:00,1.9602,556.22
2025-04-06 18:30:00,1.9148,552.35
2025-04-06 18:45:00,1.9167,552.01
2025-04-06 19:00:00,1.9105,550.1
2025-04-06 19:15:00,1.8674,547.28
2025-04-06 19:30:00,1.9269,555.02
2025-04-06 19:45:00,1.9218,555.54
2025-04-06 20:00:00,1.8864,553.49
2025-04-06 20:15:00,1.9131,558.03
2025-04-06 20:30:00,1.898,556.0
2025-04-06 20:45:00,1.9009,556.9
2025-04-06 21:00:00,1.9302,560.19
2025-04-06 21:15:00,1.9372,564.0
2025-04-06 21:30:00,1.92,561.79
2025-04-06 21:45:00,1.9337,564.01
2025-04-06 22:00:00,1.9334,562.99
2025-04-06 22:15:00,1.9091,560.37
2025-04-06 22:30:00,1.9015,558.99
2025-04-06 22:45:00,1.8949,559.55
2025-04-06 23:00:00,1.8725,557.01
2025-04-06 23:15:00,1.8773,556.6
2025-04-06 23:30:00,1.8023,547.21
2025-04-06 23:45:00,1.8235,550.18
2025-04-07 00:00:00,1.8147,550.46
2025-04-07 00:15:00,1.8231,552.6
2025-04-07 00:30:00,1.7886,547.74
2025-04-07 00:45:00,1.8031,548.91
2025-04-07 01:00:00,1.8071,549.06
2025-04-07 01:15:00,1.7961,547.9
2025-04-07 01:30:00,1.7679,545.67
2025-04-07 01:45:00,1.7637,543.97
2025-04-07 02:00:00,1.7608,543.8
2025-04-07 02:15:00,1.6819,536.49
2025-04-07 02:30:00,1.6577,529.09
2025-04-07 02:45:00,1.6548,522.27
2025-04-07 03:00:00,1.684,530.41
2025-04-07 03:15:00,1.6784,531.67
2025-04-07 03:30:00,1.6957,533.04
2025-04-07 03:45:00,1.6783,530.1
2025-04-07 04:00:00,1.6991,533.53
2025-04-07 04:15:00,1.7451,540.58
2025-04-07 04:30:00,1.7859,543.39
2025-04-07 04:45:00,1.7658,540.66
2025-04-07 05:00:00,1.752,538.7
2025-04-07 05:15:00,1.7607,539.9
2025-04-07 05:30:00,1.7748,542.39
2025-04-07 05:45:00,1.7516,538.82
2025-04-07 06:00:00,1.7827,544.4
2025-04-07 06:15:00,1.7958,545.64
2025-04-07 06:30:00,1.7962,545.89
2025-04-07 06:45:00,1.7825,541.86
2025-04-07 07:00:00,1.7948,543.09
2025-04-07 07:15:00,1.786,542.43
2025-04-07 07:30:00,1.7566,539.45
2025-04-07 07:45:00,1.7653,540.0
2025-04-07 08:00:00,1.7653,541.79
2025-04-07 08:15:00,1.7999,547.6
2025-04-07 08:30:00,1.7742,544.7
2025-04-07 08:45:00,1.7972,548.05
2025-04-07 09:00:00,1.7913,546.27
2025-04-07 09:15:00,1.7817,544.52
2025-04-07 09:30:00,1.7578,541.26
2025-04-07 09:45:00,1.8712,555.21
2025-04-07 10:00:00,1.9386,561.79
2025-04-07 10:15:00,1.8795,553.14
2025-04-07 10:30:00,1.8727,554.59
2025-04-07 10:45:00,1.8932,555.87
2025-04-07 11:00:00,1.863,551.29
2025-04-07 11:15:00,1.8593,549.45
2025-04-07 11:30:00,1.8941,553.98
2025-04-07 11:45:00,1.8745,552.01
2025-04-07 12:00:00,1.8735,551.98
2025-04-07 12:15:00,1.8758,550.99
2025-04-07 12:30:00,1.8674,549.31
2025-04-07 12:45:00,1.8417,546.94
2025-04-07 13:00:00,1.8807,552.63
2025-04-07 13:15:00,1.8916,554.01
2025-04-07 13:30:00,1.9153,556.09
2025-04-07 13:45:00,1.9134,556.1
2025-04-07 14:00:00,1.9015,554.42
2025-04-07 14:15:00,1.8943,553.26
2025-04-07 14:30:00,1.9148,555.02
2025-04-07 14:45:00,1.891,552.65
2025-04-07 15:00:00,1.8904,552.09
2025-04-07 15:15:00,1.8889,551.77
2025-04-07 15:30:00,1.8952,554.84
2025-04-07 15:45:00,1.889,553.79
2025-04-07 16:00:00,1.9015,554.64
2025-04-07 16:15:00,1.9203,557.4
2025-04-07 16:30:00,1.9482,559.83
2025-04-07 16:45:00,1.9311,558.4
2025-04-07 17:00:00,1.9218,557.5
2025-04-07 17:15:00,1.9118,556.71
2025-04-07 17:30:00,1.9063,556.83
2025-04-07 17:45:00,1.9112,557.65
2025-04-07 18:00:00,1.9319,558.28
2025-04-07 18:15:00,1.9407,559.23
2025-04-07 18:30:00,1.9389,558.2
2025-04-07 18:45:00,1.9308,558.34
2025-04-07 19:00:00,1.9241,556.99
2025-04-07 19:15:00,1.9107,556.67
2025-04-07 19:30:00,1.8997,555.3
2025-04-07 19:45:00,1.8987,554.6
2025-04-07 20:00:00,1.9047,556.77
2025-04-07 20:15:00,1.8891,555.8
2025-04-07 20:30:00,1.8838,556.01
2025-04-07 20:45:00,1.8666,553.93
2025-04-07 21:00:00,1.8764,555.52
2025-04-07 21:15:00,1.8954,557.71
2025-04-07 21:30:00,1.9161,561.7
2025-04-07 21:45:00,1.9196,562.66
2025-04-07 22:00:00,1.928,564.45
2025-04-07 22:15:00,1.9255,562.06
2025-04-07 22:30:00,1.9153,560.7
2025-04-07 22:45:00,1.9121,559.92
2025-04-07 23:00:00,1.9182,561.64
2025-04-07 23:15:00,1.9147,561.95
2025-04-07 23:30:00,1.9016,561.18
2025-04-07 23:45:00,1.9043,561.69
2025-04-08 00:00:00,1.9068,563.33
2025-04-08 00:15:00,1.9125,565.21
2025-04-08 00:30:00,1.9113,564.17
2025-04-08 00:45:00,1.9167,564.87
2025-04-08 01:00:00,1.8966,562.9
2025-04-08 01:15:00,1.8813,561.5
2025-04-08 01:30:00,1.8865,562.51
