datetime,SOL/USD,BTC/USD
2025-05-22 19:15:00,179.3,111285.48
2025-05-22 19:30:00,179.79,111406.03
2025-05-22 19:45:00,179.72,111722.53
2025-05-22 20:00:00,181.17,111799.88
2025-05-22 20:15:00,180.51,111493.52
2025-05-22 20:30:00,180.2,111512.99
2025-05-22 20:45:00,180.82,111637.3
2025-05-22 21:00:00,181.78,111363.36
2025-05-22 21:15:00,182.36,111307.48
2025-05-22 21:30:00,182.49,111274.26
2025-05-22 21:45:00,183.18,111348.73
2025-05-22 22:00:00,183.92,111488.39
2025-05-22 22:15:00,184.77,111603.53
2025-05-22 22:30:00,184.23,111254.88
2025-05-22 22:45:00,183.77,111281.03
2025-05-22 23:00:00,184.66,111217.54
2025-05-22 23:15:00,184.26,111046.89
2025-05-22 23:30:00,184.71,111149.97
2025-05-22 23:45:00,185.01,111100.87
2025-05-23 00:00:00,184.08,111033.38
2025-05-23 00:15:00,183.38,110816.75
2025-05-23 00:30:00,182.21,110633.28
2025-05-23 00:45:00,182.62,110850.7
2025-05-23 01:00:00,182.96,110884.51
2025-05-23 01:15:00,181.69,110724.91
2025-05-23 01:30:00,181.69,110784.21
2025-05-23 01:45:00,181.91,110855.98
2025-05-23 02:00:00,180.88,110488.42
2025-05-23 02:15:00,180.7,110578.21
2025-05-23 02:30:00,180.92,110648.05
2025-05-23 02:45:00,180.86,110508.1
2025-05-23 03:00:00,182.18,110785.44
2025-05-23 03:15:00,182.73,110813.8
2025-05-23 03:30:00,182.78,110762.26
2025-05-23 03:45:00,182.57,110718.99
2025-05-23 04:00:00,184.12,110831.73
2025-05-23 04:15:00,184.88,110888.37
2025-05-23 04:30:00,186.16,110962.6
2025-05-23 04:45:00,186.22,110928.76
2025-05-23 05:00:00,186.88,111014.3
2025-05-23 05:15:00,186.42,111089.57
2025-05-23 05:30:00,186.46,111156.46
2025-05-23 05:45:00,186.85,111321.16
2025-05-23 06:00:00,186.16,110930.27
2025-05-23 06:15:00,186.38,110990.11
2025-05-23 06:30:00,186.17,111045.76
2025-05-23 06:45:00,185.95,111048.84
2025-05-23 07:00:00,185.3,110990.0
2025-05-23 07:15:00,184.83,110875.49
2025-05-23 07:30:00,183.6,110408.1
2025-05-23 07:45:00,177.94,109105.05
2025-05-23 08:00:00,175.98,108148.75
2025-05-23 08:15:00,176.96,108411.38
2025-05-23 08:30:00,177.18,108599.66
2025-05-23 08:45:00,176.96,108455.66
2025-05-23 09:00:00,176.22,108456.37
2025-05-23 09:15:00,177.55,108726.89
2025-05-23 09:30:00,178.93,109067.4
2025-05-23 09:45:00,180.15,109676.93
2025-05-23 10:00:00,180.18,109938.7
2025-05-23 10:15:00,179.99,109588.88
2025-05-23 10:30:00,181.27,109725.47
2025-05-23 10:45:00,182.28,109700.0
2025-05-23 11:00:00,181.79,109165.9
2025-05-23 11:15:00,181.78,109421.05
2025-05-23 11:30:00,182.54,109525.85
2025-05-23 11:45:00,180.73,108973.71
2025-05-23 12:00:00,180.6,108687.03
2025-05-23 12:15:00,181.98,108741.8
2025-05-23 12:30:00,179.99,108668.07
2025-05-23 12:45:00,181.2,109101.06
2025-05-23 13:00:00,181.62,109530.1
2025-05-23 13:15:00,181.89,109814.78
2025-05-23 13:30:00,180.9,109383.53
2025-05-23 13:45:00,181.49,109433.7
2025-05-23 14:00:00,180.82,109270.85
2025-05-23 14:15:00,180.12,109116.13
2025-05-23 14:30:00,179.71,109000.43
2025-05-23 14:45:00,178.92,108822.72
2025-05-23 15:00:00,179.96,109149.18
2025-05-23 15:15:00,179.55,108959.48
2025-05-23 15:30:00,179.76,109001.49
2025-05-23 15:45:00,179.18,108747.25
2025-05-23 16:00:00,177.63,108542.29
2025-05-23 16:15:00,178.11,108683.16
2025-05-23 16:30:00,177.42,108446.54
2025-05-23 16:45:00,177.29,108261.23
2025-05-23 17:00:00,177.41,108354.2
2025-05-23 17:15:00,177.56,108431.18
2025-05-23 17:30:00,177.33,108555.84
2025-05-23 17:45:00,177.17,108320.71
2025-05-23 18:00:00,177.82,108527.68
2025-05-23 18:15:00,177.13,108338.32
2025-05-23 18:30:00,175.89,108129.2
2025-05-23 18:45:00,175.73,107818.56
2025-05-23 19:00:00,175.67,107706.87
2025-05-23 19:15:00,174.92,107425.26
2025-05-23 19:30:00,174.08,107125.28
2025-05-23 19:45:00,174.03,107329.61
2025-05-23 20:00:00,174.67,107444.82
2025-05-23 20:15:00,174.01,107258.0
2025-05-23 20:30:00,174.49,107506.62
2025-05-23 20:45:00,172.82,107396.59
2025-05-23 21:00:00,173.21,107642.07
2025-05-23 21:15:00,174.46,107749.34
2025-05-23 21:30:00,174.43,107607.38
2025-05-23 21:45:00,173.84,107502.36
2025-05-23 22:00:00,174.28,107630.94
2025-05-23 22:15:00,174.7,107808.33
2025-05-23 22:30:00,175.04,107902.46
2025-05-23 22:45:00,174.94,107816.73
2025-05-23 23:00:00,175.51,108070.0
2025-05-23 23:15:00,175.94,108329.06
2025-05-23 23:30:00,174.97,108194.28
2025-05-23 23:45:00,175.18,108390.96
2025-05-24 00:00:00,175.06,108373.46
2025-05-24 00:15:00,175.46,108469.13
2025-05-24 00:30:00,175.6,108519.16
2025-05-24 00:45:00,176.15,108502.36
2025-05-24 01:00:00,175.47,108373.39
2025-05-24 01:15:00,175.36,108385.71
2025-05-24 01:30:00,174.91,108250.62
2025-05-24 01:45:00,175.2,108265.52
2025-05-24 02:00:00,175.12,108240.99
2025-05-24 02:15:00,174.88,108220.9
2025-05-24 02:30:00,174.31,107961.55
2025-05-24 02:45:00,174.62,107980.21
2025-05-24 03:00:00,175.22,108145.84
2025-05-24 03:15:00,175.23,108238.52
2025-05-24 03:30:00,174.08,108069.37
2025-05-24 03:45:00,173.98,107619.15
2025-05-24 04:00:00,174.15,107884.15
2025-05-24 04:15:00,173.45,107920.5
2025-05-24 04:30:00,174.24,108096.02
2025-05-24 04:45:00,174.96,108270.39
2025-05-24 05:00:00,174.97,108236.04
2025-05-24 05:15:00,175.62,108367.31
2025-05-24 05:30:00,175.61,108266.33
2025-05-24 05:45:00,175.37,108196.97
2025-05-24 06:00:00,175.18,108190.74
2025-05-24 06:15:00,175.86,108418.54
2025-05-24 06:30:00,176.85,108984.69
2025-05-24 06:45:00,177.46,109123.57
2025-05-24 07:00:00,177.5,109327.67
2025-05-24 07:15:00,177.67,109359.02
2025-05-24 07:30:00,177.2,109200.0
2025-05-24 07:45:00,176.94,109224.02
2025-05-24 08:00:00,176.4,108951.44
2025-05-24 08:15:00,176.79,108858.05
2025-05-24 08:30:00,176.51,108855.02
2025-05-24 08:45:00,176.61,108814.78
2025-05-24 09:00:00,176.22,108740.11
2025-05-24 09:15:00,176.56,108916.33
2025-05-24 09:30:00,176.12,108718.0
2025-05-24 09:45:00,175.42,108630.22
2025-05-24 10:00:00,176.16,108762.23
2025-05-24 10:15:00,175.97,108730.02
2025-05-24 10:30:00,176.48,108869.88
2025-05-24 10:45:00,176.77,108993.59
2025-05-24 11:00:00,176.9,109202.6
2025-05-24 11:15:00,176.6,109005.04
2025-05-24 11:30:00,176.11,108927.34
2025-05-24 11:45:00,176.38,108965.47
2025-05-24 12:00:00,175.69,108784.19
2025-05-24 12:15:00,175.91,108812.38
2025-05-24 12:30:00,176.24,108895.84
2025-05-24 12:45:00,176.46,109044.7
2025-05-24 13:00:00,177.4,109154.14
2025-05-24 13:15:00,176.96,108993.43
2025-05-24 13:30:00,177.03,109000.02
2025-05-24 13:45:00,176.9,108959.97
2025-05-24 14:00:00,177.59,109075.01
2025-05-24 14:15:00,177.43,109042.53
2025-05-24 14:30:00,177.18,108950.24
2025-05-24 14:45:00,176.85,108854.55
2025-05-24 15:00:00,177.02,108880.59
2025-05-24 15:15:00,176.97,108887.29
2025-05-24 15:30:00,177.09,108884.33
2025-05-24 15:45:00,177.2,108988.71
2025-05-24 16:00:00,177.48,109030.94
2025-05-24 16:15:00,177.58,109017.99
2025-05-24 16:30:00,177.62,108976.92
2025-05-24 16:45:00,177.81,108890.37
2025-05-24 17:00:00,177.38,108857.36
2025-05-24 17:15:00,176.82,108734.81
2025-05-24 17:30:00,177.08,108834.74
2025-05-24 17:45:00,177.38,108847.91
2025-05-24 18:00:00,176.99,108764.46
2025-05-24 18:15:00,176.41,108556.94
2025-05-24 18:30:00,176.27,108278.53
2025-05-24 18:45:00,176.21,108115.92
2025-05-24 19:00:00,176.08,108094.73
2025-05-24 19:15:00,176.23,108038.28
2025-05-24 19:30:00,175.6,107782.2
2025-05-24 19:45:00,175.96,107794.01
2025-05-24 20:00:00,176.49,107957.41
2025-05-24 20:15:00,176.36,108051.01
2025-05-24 20:30:00,173.59,107537.03
2025-05-24 20:45:00,172.38,107489.29
2025-05-24 21:00:00,171.39,107404.3
2025-05-24 21:15:00,172.07,107921.44
2025-05-24 21:30:00,172.51,107929.22
2025-05-24 21:45:00,171.63,107699.63
2025-05-24 22:00:00,171.26,107609.1
2025-05-24 22:15:00,172.05,107885.78
2025-05-24 22:30:00,171.82,107768.6
2025-05-24 22:45:00,172.46,107962.82
2025-05-24 23:00:00,173.24,108188.99
2025-05-24 23:15:00,173.44,108191.47
2025-05-24 23:30:00,173.75,108254.45
2025-05-24 23:45:00,173.71,108134.39
2025-05-25 00:00:00,172.9,108018.93
2025-05-25 00:15:00,172.95,108023.32
2025-05-25 00:30:00,173.54,108217.67
2025-05-25 00:45:00,174.37,108280.48
2025-05-25 01:00:00,174.18,108153.97
2025-05-25 01:15:00,174.04,108117.42
2025-05-25 01:30:00,173.61,108065.08
2025-05-25 01:45:00,174.07,108138.97
2025-05-25 02:00:00,173.53,108050.85
2025-05-25 02:15:00,173.76,108010.44
2025-05-25 02:30:00,173.52,107996.23
2025-05-25 02:45:00,173.52,107969.5
2025-05-25 03:00:00,172.66,107732.06
2025-05-25 03:15:00,172.15,107568.79
2025-05-25 03:30:00,172.26,107648.02
2025-05-25 03:45:00,172.4,107713.06
2025-05-25 04:00:00,171.41,107517.52
2025-05-25 04:15:00,171.39,107462.63
2025-05-25 04:30:00,171.55,107349.75
2025-05-25 04:45:00,170.87,107144.94
2025-05-25 05:00:00,171.28,107209.23
2025-05-25 05:15:00,171.69,107200.17
2025-05-25 05:30:00,171.59,106914.75
2025-05-25 05:45:00,172.09,107153.39
2025-05-25 06:00:00,171.85,107219.15
2025-05-25 06:15:00,171.4,107127.23
2025-05-25 06:30:00,171.66,107210.21
2025-05-25 06:45:00,171.24,106976.48
2025-05-25 07:00:00,171.86,107078.57
2025-05-25 07:15:00,171.83,107196.8
2025-05-25 07:30:00,171.46,107143.53
2025-05-25 07:45:00,172.01,107286.33
2025-05-25 08:00:00,171.76,107445.23
2025-05-25 08:15:00,171.98,107504.12
2025-05-25 08:30:00,172.21,107447.87
2025-05-25 08:45:00,172.61,107548.93
2025-05-25 09:00:00,171.79,107411.16
2025-05-25 09:15:00,172.19,107584.94
2025-05-25 09:30:00,172.37,107674.56
2025-05-25 09:45:00,172.02,107565.63
2025-05-25 10:00:00,172.08,107573.24
2025-05-25 10:15:00,172.13,107668.29
2025-05-25 10:30:00,170.93,107246.34
2025-05-25 10:45:00,171.11,107402.69
2025-05-25 11:00:00,170.66,107318.46
2025-05-25 11:15:00,169.59,106876.26
2025-05-25 11:30:00,170.48,107167.5
2025-05-25 11:45:00,170.36,107001.2
2025-05-25 12:00:00,170.07,106947.15
2025-05-25 12:15:00,169.34,106754.97
2025-05-25 12:30:00,170.38,107154.0
2025-05-25 12:45:00,170.15,107225.56
2025-05-25 13:00:00,170.86,107289.32
2025-05-25 13:15:00,171.16,107339.7
2025-05-25 13:30:00,170.81,107297.44
2025-05-25 13:45:00,171.04,107412.31
2025-05-25 14:00:00,171.2,107421.72
2025-05-25 14:15:00,171.79,107573.65
2025-05-25 14:30:00,171.54,107433.06
2025-05-25 14:45:00,171.68,107449.08
2025-05-25 15:00:00,172.03,107481.96
2025-05-25 15:15:00,172.09,107670.39
2025-05-25 15:30:00,172.19,107702.37
2025-05-25 15:45:00,172.59,107745.28
2025-05-25 16:00:00,171.98,107585.35
2025-05-25 16:15:00,172.13,107603.26
2025-05-25 16:30:00,172.41,107733.28
2025-05-25 16:45:00,171.99,107701.14
2025-05-25 17:00:00,172.58,107906.55
2025-05-25 17:15:00,171.77,107503.75
2025-05-25 17:30:00,171.57,107484.51
2025-05-25 17:45:00,171.58,107495.37
2025-05-25 18:00:00,173.02,108386.15
2025-05-25 18:15:00,173.51,108384.34
2025-05-25 18:30:00,174.11,108670.49
2025-05-25 18:45:00,174.95,109213.28
2025-05-25 19:00:00,174.55,108972.81
2025-05-25 19:15:00,174.08,108684.38
2025-05-25 19:30:00,175.45,108948.26
2025-05-25 19:45:00,175.8,109048.68
2025-05-25 20:00:00,175.72,108975.11
2025-05-25 20:15:00,175.73,108856.79
2025-05-25 20:30:00,177.23,109229.35
2025-05-25 20:45:00,177.66,109593.27
2025-05-25 21:00:00,176.68,109441.93
2025-05-25 21:15:00,176.68,109367.63
2025-05-25 21:30:00,177.19,109700.02
2025-05-25 21:45:00,176.65,109596.88
2025-05-25 22:00:00,176.83,109578.84
2025-05-25 22:15:00,176.7,109582.0
2025-05-25 22:30:00,176.13,109354.9
2025-05-25 22:45:00,176.19,109442.95
2025-05-25 23:00:00,176.32,109385.38
2025-05-25 23:15:00,177.24,109706.19
2025-05-25 23:30:00,177.35,109701.91
2025-05-25 23:45:00,177.11,109682.34
2025-05-26 00:00:00,177.03,109584.74
2025-05-26 00:15:00,177.24,109707.41
2025-05-26 00:30:00,177.16,109694.9
2025-05-26 00:45:00,177.26,109589.52
2025-05-26 01:00:00,177.49,109492.27
2025-05-26 01:15:00,177.85,109626.88
2025-05-26 01:30:00,177.51,109698.97
2025-05-26 01:45:00,177.69,109686.64
2025-05-26 02:00:00,177.81,109611.95
2025-05-26 02:15:00,178.0,109775.79
2025-05-26 02:30:00,177.5,109602.24
2025-05-26 02:45:00,178.03,109996.51
2025-05-26 03:00:00,178.23,109900.63
2025-05-26 03:15:00,177.65,109917.15
2025-05-26 03:30:00,177.96,110060.72
2025-05-26 03:45:00,178.28,110156.05
2025-05-26 04:00:00,178.14,109968.78
2025-05-26 04:15:00,177.88,109870.16
2025-05-26 04:30:00,177.56,109779.29
2025-05-26 04:45:00,177.48,109724.79
2025-05-26 05:00:00,177.93,109872.55
2025-05-26 05:15:00,177.76,109999.24
2025-05-26 05:30:00,177.1,109742.04
2025-05-26 05:45:00,176.9,109773.63
2025-05-26 06:00:00,176.82,109788.72
2025-05-26 06:15:00,177.32,109864.5
2025-05-26 06:30:00,177.32,109851.49
2025-05-26 06:45:00,176.87,109695.35
2025-05-26 07:00:00,177.03,109703.01
2025-05-26 07:15:00,177.25,109758.44
2025-05-26 07:30:00,177.9,109846.3
2025-05-26 07:45:00,178.0,109843.01
2025-05-26 08:00:00,177.5,109762.91
2025-05-26 08:15:00,177.69,109792.16
2025-05-26 08:30:00,177.79,109768.52
2025-05-26 08:45:00,178.25,109873.45
2025-05-26 09:00:00,177.81,109789.67
2025-05-26 09:15:00,177.95,109917.52
2025-05-26 09:30:00,177.99,109901.22
2025-05-26 09:45:00,176.79,109650.55
2025-05-26 10:00:00,177.49,109766.08
2025-05-26 10:15:00,176.95,109750.06
2025-05-26 10:30:00,176.5,109658.35
2025-05-26 10:45:00,176.79,109706.39
2025-05-26 11:00:00,176.58,109695.13
2025-05-26 11:15:00,177.59,109935.39
2025-05-26 11:30:00,177.72,110012.5
2025-05-26 11:45:00,177.54,110047.43
2025-05-26 12:00:00,177.39,110125.01
2025-05-26 12:15:00,175.88,109363.85
2025-05-26 12:30:00,176.25,109629.3
2025-05-26 12:45:00,175.72,109429.17
2025-05-26 13:00:00,176.01,109499.39
2025-05-26 13:15:00,175.13,109409.69
2025-05-26 13:30:00,174.57,109241.21
2025-05-26 13:45:00,174.05,109217.5
2025-05-26 14:00:00,174.64,109313.01
2025-05-26 14:15:00,174.92,109330.92
2025-05-26 14:30:00,174.83,109309.16
2025-05-26 14:45:00,174.25,109130.6
2025-05-26 15:00:00,174.22,109075.04
2025-05-26 15:15:00,174.24,109149.17
2025-05-26 15:30:00,174.13,109038.38
2025-05-26 15:45:00,174.14,109157.59
2025-05-26 16:00:00,174.44,109285.22
2025-05-26 16:15:00,174.13,109300.85
2025-05-26 16:30:00,175.04,109487.56
2025-05-26 16:45:00,175.42,109623.61
2025-05-26 17:00:00,174.93,109385.44
2025-05-26 17:15:00,175.08,109332.79
2025-05-26 17:30:00,174.83,109224.93
2025-05-26 17:45:00,175.1,109382.42
2025-05-26 18:00:00,175.6,109709.98
2025-05-26 18:15:00,174.7,109527.87
2025-05-26 18:30:00,174.59,109439.94
2025-05-26 18:45:00,174.26,109229.05
2025-05-26 19:00:00,174.48,109352.38
2025-05-26 19:15:00,174.34,109255.96
2025-05-26 19:30:00,174.68,109362.75
2025-05-26 19:45:00,174.97,109464.32
2025-05-26 20:00:00,175.51,109540.66
2025-05-26 20:15:00,174.85,109418.18
2025-05-26 20:30:00,174.36,109295.21
2025-05-26 20:45:00,174.22,109181.09
2025-05-26 21:00:00,172.85,108775.36
2025-05-26 21:15:00,172.24,108380.2
2025-05-26 21:30:00,171.74,108398.31
2025-05-26 21:45:00,172.13,108427.4
2025-05-26 22:00:00,172.39,108390.63
2025-05-26 22:15:00,173.18,108610.59
2025-05-26 22:30:00,172.86,108564.55
2025-05-26 22:45:00,172.42,108304.35
2025-05-26 23:00:00,173.43,108967.89
2025-05-26 23:15:00,173.32,108942.73
2025-05-26 23:30:00,173.86,108984.92
2025-05-26 23:45:00,173.58,108925.85
2025-05-27 00:00:00,173.87,108973.06
2025-05-27 00:15:00,173.95,109087.5
2025-05-27 00:30:00,173.76,109133.09
2025-05-27 00:45:00,173.21,108980.74
2025-05-27 01:00:00,173.11,108921.32
2025-05-27 01:15:00,172.73,108682.92
2025-05-27 01:30:00,173.24,108804.64
2025-05-27 01:45:00,173.62,108942.34
2025-05-27 02:00:00,174.78,109168.44
2025-05-27 02:15:00,174.39,109140.45
2025-05-27 02:30:00,174.95,109259.82
2025-05-27 02:45:00,173.64,108866.77
2025-05-27 03:00:00,174.31,109103.31
2025-05-27 03:15:00,174.49,109216.55
2025-05-27 03:30:00,175.3,109509.27
2025-05-27 03:45:00,175.5,109566.99
2025-05-27 04:00:00,175.91,109693.01
2025-05-27 04:15:00,176.17,109686.55
2025-05-27 04:30:00,175.76,109661.89
2025-05-27 04:45:00,175.88,109742.81
2025-05-27 05:00:00,175.96,109755.74
2025-05-27 05:15:00,175.23,109576.81
2025-05-27 05:30:00,175.35,109626.53
2025-05-27 05:45:00,175.94,109881.16
2025-05-27 06:00:00,175.94,109846.66
2025-05-27 06:15:00,176.05,109836.47
2025-05-27 06:30:00,176.12,109706.89
2025-05-27 06:45:00,176.22,109743.42
2025-05-27 07:00:00,175.98,109663.6
2025-05-27 07:15:00,176.62,109561.29
2025-05-27 07:30:00,177.06,109555.87
2025-05-27 07:45:00,176.84,109629.01
2025-05-27 08:00:00,176.53,109737.37
2025-05-27 08:15:00,177.22,109854.29
2025-05-27 08:30:00,176.53,109529.59
2025-05-27 08:45:00,177.08,109648.08
2025-05-27 09:00:00,178.11,110433.05
2025-05-27 09:15:00,178.78,110536.64
2025-05-27 09:30:00,178.32,110212.16
2025-05-27 09:45:00,177.76,109904.86
2025-05-27 10:00:00,177.93,110202.03
2025-05-27 10:15:00,176.93,109583.91
2025-05-27 10:30:00,177.05,109704.98
2025-05-27 10:45:00,177.24,109426.54
2025-05-27 11:00:00,177.68,109592.7
2025-05-27 11:15:00,177.9,109701.3
2025-05-27 11:30:00,178.13,110054.65
2025-05-27 11:45:00,178.54,110200.0
2025-05-27 12:00:00,177.87,110202.0
2025-05-27 12:15:00,178.14,110154.0
2025-05-27 12:30:00,178.98,110504.88
2025-05-27 12:45:00,178.24,110274.91
2025-05-27 13:00:00,178.46,110181.41
2025-05-27 13:15:00,178.37,110175.75
2025-05-27 13:30:00,178.86,110378.3
2025-05-27 13:45:00,178.51,110296.06
2025-05-27 14:00:00,178.81,110192.92
2025-05-27 14:15:00,178.67,110114.99
2025-05-27 14:30:00,178.39,109983.12
2025-05-27 14:45:00,178.64,109934.45
2025-05-27 15:00:00,179.16,109810.98
2025-05-27 15:15:00,178.66,109704.09
2025-05-27 15:30:00,178.22,109965.71
2025-05-27 15:45:00,177.56,109938.56
2025-05-27 16:00:00,178.13,109810.99
2025-05-27 16:15:00,178.36,109853.21
2025-05-27 16:30:00,178.03,109756.27
2025-05-27 16:45:00,178.1,109596.88
2025-05-27 17:00:00,178.35,109738.24
2025-05-27 17:15:00,176.99,109094.98
2025-05-27 17:30:00,176.27,108960.7
2025-05-27 17:45:00,176.5,108978.63
2025-05-27 18:00:00,176.0,108857.02
2025-05-27 18:15:00,176.38,108951.84
2025-05-27 18:30:00,176.59,109101.19
2025-05-27 18:45:00,176.72,109065.44
2025-05-27 19:00:00,176.83,109111.71
2025-05-27 19:15:00,176.27,108970.58
2025-05-27 19:30:00,176.65,109100.16
2025-05-27 19:45:00,176.8,108978.46
2025-05-27 20:00:00,176.2,108753.23
2025-05-27 20:15:00,177.02,109085.52
2025-05-27 20:30:00,176.94,109064.79
2025-05-27 20:45:00,177.32,109255.2
2025-05-27 21:00:00,176.69,109007.12
2025-05-27 21:15:00,176.3,108931.34
2025-05-27 21:30:00,176.52,108868.92
2025-05-27 21:45:00,175.55,108727.2
2025-05-27 22:00:00,175.12,108721.36
2025-05-27 22:15:00,174.66,108519.11
2025-05-27 22:30:00,174.92,108855.21
2025-05-27 22:45:00,174.7,108667.28
2025-05-27 23:00:00,175.06,108887.23
2025-05-27 23:15:00,174.51,108767.87
2025-05-27 23:30:00,174.99,108897.35
2025-05-27 23:45:00,175.19,108911.52
2025-05-28 00:00:00,174.81,108834.03
2025-05-28 00:15:00,174.55,108713.77
2025-05-28 00:30:00,175.15,109037.45
2025-05-28 00:45:00,175.04,109032.6
2025-05-28 01:00:00,174.85,108927.46
2025-05-28 01:15:00,175.01,108994.43
2025-05-28 01:30:00,174.94,108993.84
2025-05-28 01:45:00,174.68,109042.11
2025-05-28 02:00:00,173.89,108691.04
2025-05-28 02:15:00,174.37,108855.52
2025-05-28 02:30:00,174.2,108796.23
2025-05-28 02:45:00,174.15,108772.07
2025-05-28 03:00:00,174.37,108955.23
2025-05-28 03:15:00,174.14,108927.91
2025-05-28 03:30:00,174.54,109014.1
2025-05-28 03:45:00,173.99,108869.58
2025-05-28 04:00:00,173.83,108797.07
2025-05-28 04:15:00,174.24,108957.34
2025-05-28 04:30:00,174.5,109139.28
2025-05-28 04:45:00,174.22,109093.07
2025-05-28 05:00:00,173.71,108821.75
2025-05-28 05:15:00,173.34,108659.01
2025-05-28 05:30:00,173.7,108850.0
2025-05-28 05:45:00,173.52,108856.32
2025-05-28 06:00:00,173.7,108609.56
2025-05-28 06:15:00,173.74,108692.49
2025-05-28 06:30:00,173.88,108800.66
2025-05-28 06:45:00,174.08,108872.26
2025-05-28 07:00:00,174.06,108910.75
2025-05-28 07:15:00,173.78,108796.4
2025-05-28 07:30:00,174.34,108859.51
2025-05-28 07:45:00,174.61,108916.32
2025-05-28 08:00:00,174.61,108919.42
2025-05-28 08:15:00,174.91,109066.37
2025-05-28 08:30:00,175.16,109070.85
2025-05-28 08:45:00,174.32,108945.4
2025-05-28 09:00:00,174.19,108888.23
2025-05-28 09:15:00,174.06,108771.57
2025-05-28 09:30:00,173.49,108558.21
2025-05-28 09:45:00,172.65,108101.34
2025-05-28 10:00:00,172.16,107927.35
2025-05-28 10:15:00,172.13,107999.59
2025-05-28 10:30:00,171.36,107630.99
2025-05-28 10:45:00,170.25,107558.19
2025-05-28 11:00:00,169.04,107151.51
2025-05-28 11:15:00,170.1,107329.34
2025-05-28 11:30:00,170.36,107449.25
2025-05-28 11:45:00,169.72,107149.25
2025-05-28 12:00:00,170.19,107323.53
2025-05-28 12:15:00,170.75,107439.46
2025-05-28 12:30:00,170.62,107247.76
2025-05-28 12:45:00,171.1,107447.84
2025-05-28 13:00:00,171.57,107678.93
2025-05-28 13:15:00,171.21,107637.92
2025-05-28 13:30:00,170.55,107488.79
2025-05-28 13:45:00,170.9,107709.74
2025-05-28 14:00:00,171.47,107872.45
2025-05-28 14:15:00,170.67,107542.73
2025-05-28 14:30:00,170.91,107745.04
2025-05-28 14:45:00,170.01,107507.63
2025-05-28 15:00:00,170.66,107701.29
2025-05-28 15:15:00,169.83,107527.61
2025-05-28 15:30:00,169.39,107139.37
2025-05-28 15:45:00,169.44,106956.19
2025-05-28 16:00:00,169.71,107061.07
2025-05-28 16:15:00,170.18,107192.53
2025-05-28 16:30:00,170.48,107376.7
2025-05-28 16:45:00,170.85,107344.6
2025-05-28 17:00:00,170.85,107361.08
2025-05-28 17:15:00,171.1,107391.92
2025-05-28 17:30:00,171.44,107505.89
2025-05-28 17:45:00,171.59,107519.54
2025-05-28 18:00:00,170.87,107347.38
2025-05-28 18:15:00,170.72,107277.73
2025-05-28 18:30:00,170.7,107359.68
2025-05-28 18:45:00,170.95,107431.34
2025-05-28 19:00:00,171.93,107916.19
2025-05-28 19:15:00,172.36,107991.27
2025-05-28 19:30:00,172.35,107959.77
2025-05-28 19:45:00,172.28,107819.29
2025-05-28 20:00:00,171.67,107573.47
2025-05-28 20:15:00,172.28,108040.22
2025-05-28 20:30:00,172.46,107829.13
2025-05-28 20:45:00,173.67,108306.97
2025-05-28 21:00:00,173.06,108058.57
2025-05-28 21:15:00,172.84,107960.52
2025-05-28 21:30:00,173.18,108089.04
2025-05-28 21:45:00,173.03,108202.33
2025-05-28 22:00:00,172.36,108045.0
2025-05-28 22:15:00,173.47,108129.2
2025-05-28 22:30:00,174.41,108169.49
2025-05-28 22:45:00,175.08,108468.01
2025-05-28 23:00:00,174.23,108247.31
2025-05-28 23:15:00,174.2,108213.27
2025-05-28 23:30:00,173.63,108084.58
2025-05-28 23:45:00,173.76,108092.72
2025-05-29 00:00:00,173.33,107959.43
2025-05-29 00:15:00,173.15,107910.2
2025-05-29 00:30:00,171.95,107442.06
2025-05-29 00:45:00,172.01,107608.76
2025-05-29 01:00:00,171.77,107617.58
2025-05-29 01:15:00,172.15,107665.86
2025-05-29 01:30:00,172.47,107768.96
2025-05-29 01:45:00,172.09,107721.78
2025-05-29 02:00:00,172.08,107799.33
2025-05-29 02:15:00,172.59,107975.49
2025-05-29 02:30:00,172.53,107915.09
2025-05-29 02:45:00,172.62,107954.83
2025-05-29 03:00:00,172.61,108053.15
2025-05-29 03:15:00,173.03,108024.85
2025-05-29 03:30:00,172.8,107887.47
2025-05-29 03:45:00,172.31,107925.69
2025-05-29 04:00:00,172.43,107986.81
2025-05-29 04:15:00,172.59,108225.71
2025-05-29 04:30:00,172.73,108256.08
2025-05-29 04:45:00,173.14,108526.73
2025-05-29 05:00:00,173.07,108558.27
2025-05-29 05:15:00,172.76,108492.22
2025-05-29 05:30:00,172.53,108440.9
2025-05-29 05:45:00,172.78,108559.79
2025-05-29 06:00:00,172.53,108504.91
2025-05-29 06:15:00,172.2,108467.19
2025-05-29 06:30:00,172.53,108568.3
2025-05-29 06:45:00,172.69,108790.67
2025-05-29 07:00:00,172.86,108931.59
2025-05-29 07:15:00,173.33,108815.87
2025-05-29 07:30:00,172.97,108771.99
2025-05-29 07:45:00,172.94,108816.44
2025-05-29 08:00:00,172.56,108666.89
2025-05-29 08:15:00,172.68,108722.0
2025-05-29 08:30:00,171.69,108465.27
2025-05-29 08:45:00,171.89,108460.97
2025-05-29 09:00:00,172.27,108489.75
2025-05-29 09:15:00,171.86,108326.37
2025-05-29 09:30:00,170.84,107621.54
2025-05-29 09:45:00,170.86,107644.98
