datetime,BNB/USD:Binance,ADA/USD:Binance
2025-02-23 13:00:00,653.52,0.7675
2025-02-23 13:15:00,653.94,0.7683
2025-02-23 13:30:00,653.21,0.7661
2025-02-23 13:45:00,653.3,0.7644
2025-02-23 14:00:00,652.6,0.764
2025-02-23 14:15:00,653.1,0.7656
2025-02-23 14:30:00,654.46,0.7656
2025-02-23 14:45:00,654.43,0.7655
2025-02-23 15:00:00,653.67,0.7655
2025-02-23 15:15:00,653.92,0.7661
2025-02-23 15:30:00,653.48,0.7653
2025-02-23 15:45:00,653.41,0.7676
2025-02-23 16:00:00,653.9,0.7662
2025-02-23 16:15:00,653.59,0.7671
2025-02-23 16:30:00,653.64,0.7687
2025-02-23 16:45:00,654.98,0.7691
2025-02-23 17:00:00,655.57,0.7647
2025-02-23 17:15:00,653.87,0.7632
2025-02-23 17:30:00,654.47,0.7655
2025-02-23 17:45:00,654.96,0.7652
2025-02-23 18:00:00,657.81,0.7711
2025-02-23 18:15:00,656.43,0.7669
2025-02-23 18:30:00,657.0,0.7679
2025-02-23 18:45:00,658.42,0.7697
2025-02-23 19:00:00,659.31,0.777
2025-02-23 19:15:00,657.46,0.7749
2025-02-23 19:30:00,655.38,0.7728
2025-02-23 19:45:00,654.43,0.7713
2025-02-23 20:00:00,653.75,0.7677
2025-02-23 20:15:00,653.95,0.7688
2025-02-23 20:30:00,652.72,0.765
2025-02-23 20:45:00,651.2,0.765
2025-02-23 21:00:00,652.02,0.7655
2025-02-23 21:15:00,650.9,0.7613
2025-02-23 21:30:00,651.25,0.7595
2025-02-23 21:45:00,650.13,0.7562
2025-02-23 22:00:00,649.72,0.751
2025-02-23 22:15:00,646.72,0.7453
2025-02-23 22:30:00,647.77,0.7487
2025-02-23 22:45:00,645.15,0.7384
2025-02-23 23:00:00,644.2,0.7379
2025-02-23 23:15:00,643.18,0.7353
2025-02-23 23:30:00,641.21,0.7315
2025-02-23 23:45:00,640.69,0.7363
2025-02-24 00:00:00,642.58,0.739
2025-02-24 00:15:00,643.41,0.7393
2025-02-24 00:30:00,645.3,0.7454
2025-02-24 00:45:00,645.81,0.7437
2025-02-24 01:00:00,644.48,0.7413
2025-02-24 01:15:00,643.96,0.7425
2025-02-24 01:30:00,643.16,0.7437
2025-02-24 01:45:00,643.15,0.7454
2025-02-24 02:00:00,644.49,0.7454
2025-02-24 02:15:00,644.13,0.7448
2025-02-24 02:30:00,643.75,0.743
2025-02-24 02:45:00,644.47,0.7453
2025-02-24 03:00:00,642.06,0.7386
2025-02-24 03:15:00,638.1,0.7288
2025-02-24 03:30:00,639.29,0.7334
2025-02-24 03:45:00,639.2,0.7315
2025-02-24 04:00:00,641.78,0.7356
2025-02-24 04:15:00,644.3,0.7406
2025-02-24 04:30:00,644.42,0.7389
2025-02-24 04:45:00,642.85,0.7356
2025-02-24 05:00:00,641.55,0.7345
2025-02-24 05:15:00,638.22,0.7298
2025-02-24 05:30:00,636.3,0.7295
2025-02-24 05:45:00,638.76,0.7338
2025-02-24 06:00:00,637.77,0.7297
2025-02-24 06:15:00,640.27,0.7333
2025-02-24 06:30:00,639.88,0.7326
2025-02-24 06:45:00,640.08,0.7354
2025-02-24 07:00:00,638.77,0.7331
2025-02-24 07:15:00,639.8,0.7337
2025-02-24 07:30:00,639.75,0.7342
2025-02-24 07:45:00,639.6,0.7338
2025-02-24 08:00:00,639.53,0.7344
2025-02-24 08:15:00,642.59,0.7385
2025-02-24 08:30:00,642.19,0.7357
2025-02-24 08:45:00,641.32,0.7309
2025-02-24 09:00:00,641.1,0.7289
2025-02-24 09:15:00,639.65,0.7265
2025-02-24 09:30:00,637.91,0.7228
2025-02-24 09:45:00,634.1,0.7151
2025-02-24 10:00:00,637.69,0.7221
2025-02-24 10:15:00,635.16,0.7171
2025-02-24 10:30:00,635.1,0.7151
2025-02-24 10:45:00,635.24,0.7186
2025-02-24 11:00:00,637.32,0.7238
2025-02-24 11:15:00,637.04,0.7245
2025-02-24 11:30:00,637.13,0.7245
2025-02-24 11:45:00,635.99,0.7204
2025-02-24 12:00:00,636.35,0.7241
2025-02-24 12:15:00,638.66,0.7294
2025-02-24 12:30:00,638.87,0.734
2025-02-24 12:45:00,636.43,0.7291
2025-02-24 13:00:00,636.22,0.7308
2025-02-24 13:15:00,634.11,0.7281
2025-02-24 13:30:00,635.62,0.7277
2025-02-24 13:45:00,633.03,0.7246
2025-02-24 14:00:00,633.61,0.7258
2025-02-24 14:15:00,632.7,0.7226
2025-02-24 14:30:00,623.16,0.7102
2025-02-24 14:45:00,628.46,0.7161
2025-02-24 15:00:00,631.63,0.7215
2025-02-24 15:15:00,631.1,0.7205
2025-02-24 15:30:00,632.66,0.7217
2025-02-24 15:45:00,631.49,0.7166
2025-02-24 16:00:00,629.89,0.713
2025-02-24 16:15:00,633.64,0.7177
2025-02-24 16:30:00,633.79,0.724
2025-02-24 16:45:00,630.1,0.7137
2025-02-24 17:00:00,620.41,0.6967
2025-02-24 17:15:00,624.53,0.7036
2025-02-24 17:30:00,624.86,0.701
2025-02-24 17:45:00,612.87,0.6799
2025-02-24 18:00:00,620.99,0.6898
2025-02-24 18:15:00,615.8,0.6833
2025-02-24 18:30:00,617.41,0.6871
2025-02-24 18:45:00,614.2,0.6816
2025-02-24 19:00:00,608.35,0.6692
2025-02-24 19:15:00,616.35,0.6859
2025-02-24 19:30:00,612.28,0.6795
2025-02-24 19:45:00,614.43,0.6847
2025-02-24 20:00:00,611.09,0.6818
2025-02-24 20:15:00,613.17,0.6846
2025-02-24 20:30:00,615.22,0.6884
2025-02-24 20:45:00,609.97,0.6825
2025-02-24 21:00:00,608.38,0.6803
2025-02-24 21:15:00,608.08,0.681
2025-02-24 21:30:00,613.54,0.6879
2025-02-24 21:45:00,615.08,0.6891
2025-02-24 22:00:00,611.71,0.6831
2025-02-24 22:15:00,607.19,0.6824
2025-02-24 22:30:00,608.5,0.6846
2025-02-24 22:45:00,607.05,0.6813
2025-02-24 23:00:00,605.13,0.6774
2025-02-24 23:15:00,609.32,0.6846
2025-02-24 23:30:00,605.11,0.679
2025-02-24 23:45:00,604.88,0.6769
2025-02-25 00:00:00,608.73,0.683
2025-02-25 00:15:00,610.05,0.6859
2025-02-25 00:30:00,611.85,0.6878
2025-02-25 00:45:00,612.17,0.6893
2025-02-25 01:00:00,608.18,0.6818
2025-02-25 01:15:00,609.3,0.6797
2025-02-25 01:30:00,610.31,0.6814
2025-02-25 01:45:00,604.66,0.6745
2025-02-25 02:00:00,599.71,0.6629
2025-02-25 02:15:00,591.38,0.6545
2025-02-25 02:30:00,595.94,0.6562
2025-02-25 02:45:00,599.41,0.6595
2025-02-25 03:00:00,604.87,0.6694
2025-02-25 03:15:00,604.5,0.6694
2025-02-25 03:30:00,607.29,0.6674
2025-02-25 03:45:00,606.69,0.6617
2025-02-25 04:00:00,605.23,0.6573
2025-02-25 04:15:00,603.27,0.6479
2025-02-25 04:30:00,606.68,0.6511
2025-02-25 04:45:00,603.62,0.647
2025-02-25 05:00:00,598.91,0.6371
2025-02-25 05:15:00,602.02,0.642
2025-02-25 05:30:00,606.39,0.6484
2025-02-25 05:45:00,606.57,0.6453
2025-02-25 06:00:00,604.33,0.6387
2025-02-25 06:15:00,601.02,0.6349
2025-02-25 06:30:00,606.78,0.6493
2025-02-25 06:45:00,611.17,0.6601
2025-02-25 07:00:00,613.51,0.6608
2025-02-25 07:15:00,613.9,0.6625
2025-02-25 07:30:00,612.91,0.6584
2025-02-25 07:45:00,615.67,0.6658
2025-02-25 08:00:00,615.26,0.6622
2025-02-25 08:15:00,612.24,0.6551
2025-02-25 08:30:00,612.35,0.6566
2025-02-25 08:45:00,612.03,0.6547
2025-02-25 09:00:00,613.68,0.6573
2025-02-25 09:15:00,611.33,0.6531
2025-02-25 09:30:00,608.8,0.6468
2025-02-25 09:45:00,605.6,0.6437
2025-02-25 10:00:00,604.2,0.6435
2025-02-25 10:15:00,602.14,0.6367
2025-02-25 10:30:00,607.45,0.6457
2025-02-25 10:45:00,609.15,0.6542
2025-02-25 11:00:00,609.09,0.6517
2025-02-25 11:15:00,605.33,0.6443
2025-02-25 11:30:00,612.43,0.6606
2025-02-25 11:45:00,613.31,0.6594
2025-02-25 12:00:00,613.37,0.6601
2025-02-25 12:15:00,615.47,0.6647
2025-02-25 12:30:00,613.21,0.6601
2025-02-25 12:45:00,614.45,0.662
2025-02-25 13:00:00,615.76,0.6655
2025-02-25 13:15:00,611.82,0.6574
2025-02-25 13:30:00,612.78,0.6618
2025-02-25 13:45:00,612.9,0.6605
2025-02-25 14:00:00,611.52,0.6576
2025-02-25 14:15:00,611.13,0.657
2025-02-25 14:30:00,614.41,0.6625
2025-02-25 14:45:00,619.55,0.6754
2025-02-25 15:00:00,619.27,0.6735
2025-02-25 15:15:00,622.4,0.682
2025-02-25 15:30:00,622.53,0.6784
2025-02-25 15:45:00,623.36,0.6793
2025-02-25 16:00:00,620.4,0.6769
2025-02-25 16:15:00,622.01,0.6782
2025-02-25 16:30:00,621.71,0.6794
2025-02-25 16:45:00,624.96,0.6855
2025-02-25 17:00:00,625.5,0.6882
2025-02-25 17:15:00,623.41,0.684
2025-02-25 17:30:00,624.18,0.686
2025-02-25 17:45:00,625.86,0.692
2025-02-25 18:00:00,627.12,0.6903
2025-02-25 18:15:00,626.56,0.6901
2025-02-25 18:30:00,624.23,0.6841
2025-02-25 18:45:00,623.49,0.6832
2025-02-25 19:00:00,625.19,0.6817
2025-02-25 19:15:00,625.41,0.6781
2025-02-25 19:30:00,625.27,0.6782
2025-02-25 19:45:00,624.9,0.6762
2025-02-25 20:00:00,627.93,0.6785
2025-02-25 20:15:00,626.62,0.6787
2025-02-25 20:30:00,627.14,0.6781
2025-02-25 20:45:00,627.54,0.6808
2025-02-25 21:00:00,627.6,0.6814
2025-02-25 21:15:00,627.01,0.6825
2025-02-25 21:30:00,626.0,0.6813
2025-02-25 21:45:00,629.42,0.6885
2025-02-25 22:00:00,630.78,0.6918
2025-02-25 22:15:00,630.6,0.694
2025-02-25 22:30:00,631.44,0.6906
2025-02-25 22:45:00,630.51,0.6898
2025-02-25 23:00:00,629.34,0.689
2025-02-25 23:15:00,630.65,0.6938
2025-02-25 23:30:00,629.5,0.693
2025-02-25 23:45:00,625.86,0.688
2025-02-26 00:00:00,626.21,0.6879
2025-02-26 00:15:00,624.28,0.6848
2025-02-26 00:30:00,624.55,0.6846
2025-02-26 00:45:00,621.5,0.6806
2025-02-26 01:00:00,621.82,0.6816
2025-02-26 01:15:00,622.59,0.6852
2025-02-26 01:30:00,621.99,0.6846
2025-02-26 01:45:00,623.17,0.6873
2025-02-26 02:00:00,623.55,0.6874
2025-02-26 02:15:00,624.54,0.6853
2025-02-26 02:30:00,622.2,0.6789
2025-02-26 02:45:00,623.7,0.682
2025-02-26 03:00:00,621.82,0.6761
2025-02-26 03:15:00,624.38,0.6777
2025-02-26 03:30:00,623.79,0.6766
2025-02-26 03:45:00,625.26,0.6782
2025-02-26 04:00:00,626.41,0.6792
2025-02-26 04:15:00,627.14,0.6808
2025-02-26 04:30:00,629.57,0.6884
2025-02-26 04:45:00,629.63,0.6888
2025-02-26 05:00:00,627.81,0.6836
2025-02-26 05:15:00,627.15,0.6845
2025-02-26 05:30:00,627.67,0.6866
2025-02-26 05:45:00,628.42,0.6887
2025-02-26 06:00:00,628.12,0.6892
2025-02-26 06:15:00,627.52,0.6855
2025-02-26 06:30:00,625.36,0.6818
2025-02-26 06:45:00,624.56,0.6803
2025-02-26 07:00:00,626.23,0.6796
2025-02-26 07:15:00,624.43,0.6766
2025-02-26 07:30:00,622.11,0.673
2025-02-26 07:45:00,619.6,0.6683
2025-02-26 08:00:00,618.63,0.6646
2025-02-26 08:15:00,619.69,0.6674
2025-02-26 08:30:00,620.18,0.6703
2025-02-26 08:45:00,617.07,0.6652
2025-02-26 09:00:00,612.9,0.6616
2025-02-26 09:15:00,611.03,0.6607
2025-02-26 09:30:00,614.53,0.6709
2025-02-26 09:45:00,619.34,0.6773
2025-02-26 10:00:00,622.67,0.6838
2025-02-26 10:15:00,619.41,0.6786
2025-02-26 10:30:00,622.24,0.6808
2025-02-26 10:45:00,623.67,0.6772
2025-02-26 11:00:00,620.81,0.6713
2025-02-26 11:15:00,620.04,0.673
2025-02-26 11:30:00,621.82,0.6737
2025-02-26 11:45:00,619.16,0.6719
2025-02-26 12:00:00,617.57,0.6716
2025-02-26 12:15:00,615.73,0.6675
2025-02-26 12:30:00,612.62,0.6607
2025-02-26 12:45:00,609.98,0.6574
2025-02-26 13:00:00,611.84,0.6603
2025-02-26 13:15:00,605.2,0.6459
2025-02-26 13:30:00,603.37,0.6497
2025-02-26 13:45:00,598.3,0.6416
2025-02-26 14:00:00,602.29,0.6456
2025-02-26 14:15:00,597.41,0.6385
2025-02-26 14:30:00,601.0,0.6414
2025-02-26 14:45:00,601.87,0.6403
2025-02-26 15:00:00,600.46,0.6387
2025-02-26 15:15:00,600.74,0.6424
2025-02-26 15:30:00,609.34,0.6496
2025-02-26 15:45:00,610.28,0.6547
2025-02-26 16:00:00,609.76,0.6527
2025-02-26 16:15:00,609.11,0.6508
2025-02-26 16:30:00,605.63,0.6475
2025-02-26 16:45:00,611.21,0.653
2025-02-26 17:00:00,615.33,0.6573
2025-02-26 17:15:00,613.09,0.6525
2025-02-26 17:30:00,615.29,0.6531
2025-02-26 17:45:00,614.92,0.6516
2025-02-26 18:00:00,614.06,0.6496
2025-02-26 18:15:00,613.39,0.6472
2025-02-26 18:30:00,611.46,0.6459
2025-02-26 18:45:00,611.57,0.6474
2025-02-26 19:00:00,609.15,0.6469
2025-02-26 19:15:00,609.4,0.6462
2025-02-26 19:30:00,608.88,0.6474
2025-02-26 19:45:00,609.21,0.6467
2025-02-26 20:00:00,610.98,0.6467
2025-02-26 20:15:00,615.22,0.6556
2025-02-26 20:30:00,613.37,0.652
2025-02-26 20:45:00,613.13,0.6529
2025-02-26 21:00:00,613.31,0.6553
2025-02-26 21:15:00,613.76,0.6595
2025-02-26 21:30:00,611.04,0.655
2025-02-26 21:45:00,609.59,0.6531
2025-02-26 22:00:00,611.26,0.655
2025-02-26 22:15:00,612.39,0.6544
2025-02-26 22:30:00,612.5,0.6547
2025-02-26 22:45:00,613.28,0.6582
2025-02-26 23:00:00,612.1,0.6553
2025-02-26 23:15:00,610.0,0.6553
2025-02-26 23:30:00,610.02,0.6544
2025-02-26 23:45:00,612.39,0.6562
2025-02-27 00:00:00,611.72,0.6592
2025-02-27 00:15:00,612.7,0.6564
2025-02-27 00:30:00,614.81,0.6612
2025-02-27 00:45:00,615.3,0.663
2025-02-27 01:00:00,614.47,0.6621
2025-02-27 01:15:00,615.68,0.6639
2025-02-27 01:30:00,617.28,0.6675
2025-02-27 01:45:00,617.95,0.6686
2025-02-27 02:00:00,616.35,0.6663
2025-02-27 02:15:00,618.43,0.6705
2025-02-27 02:30:00,618.61,0.6706
2025-02-27 02:45:00,617.77,0.6687
2025-02-27 03:00:00,617.32,0.6673
2025-02-27 03:15:00,616.17,0.6634
2025-02-27 03:30:00,616.65,0.665
2025-02-27 03:45:00,615.19,0.6651
2025-02-27 04:00:00,616.16,0.668
2025-02-27 04:15:00,615.91,0.6694
2025-02-27 04:30:00,614.47,0.6697
2025-02-27 04:45:00,613.96,0.6691
2025-02-27 05:00:00,615.03,0.6726
2025-02-27 05:15:00,615.7,0.6752
2025-02-27 05:30:00,614.3,0.675
2025-02-27 05:45:00,614.8,0.678
2025-02-27 06:00:00,613.76,0.6759
2025-02-27 06:15:00,612.71,0.6746
2025-02-27 06:30:00,610.86,0.6722
2025-02-27 06:45:00,611.91,0.6756
2025-02-27 07:00:00,609.71,0.6722
2025-02-27 07:15:00,610.65,0.6747
2025-02-27 07:30:00,612.35,0.6792
2025-02-27 07:45:00,610.68,0.6737
2025-02-27 08:00:00,611.57,0.6765
2025-02-27 08:15:00,611.42,0.6759
2025-02-27 08:30:00,611.52,0.6753
2025-02-27 08:45:00,610.09,0.6714
2025-02-27 09:00:00,610.35,0.6698
2025-02-27 09:15:00,611.66,0.6732
2025-02-27 09:30:00,605.9,0.668
2025-02-27 09:45:00,603.0,0.6623
2025-02-27 10:00:00,604.6,0.6642
2025-02-27 10:15:00,605.53,0.6662
2025-02-27 10:30:00,605.61,0.666
2025-02-27 10:45:00,606.59,0.6661
2025-02-27 11:00:00,608.0,0.6671
2025-02-27 11:15:00,605.74,0.6608
2025-02-27 11:30:00,605.0,0.6607
2025-02-27 11:45:00,602.88,0.6559
2025-02-27 12:00:00,605.57,0.6562
2025-02-27 12:15:00,606.64,0.654
2025-02-27 12:30:00,606.13,0.6514
2025-02-27 12:45:00,607.5,0.6551
2025-02-27 13:00:00,608.48,0.6594
2025-02-27 13:15:00,607.92,0.6554
2025-02-27 13:30:00,608.44,0.6559
2025-02-27 13:45:00,607.74,0.6564
2025-02-27 14:00:00,606.41,0.6527
2025-02-27 14:15:00,606.17,0.6505
2025-02-27 14:30:00,603.94,0.6461
2025-02-27 14:45:00,605.29,0.6467
2025-02-27 15:00:00,601.04,0.6394
2025-02-27 15:15:00,599.1,0.6363
2025-02-27 15:30:00,600.41,0.6338
2025-02-27 15:45:00,599.51,0.6337
2025-02-27 16:00:00,599.38,0.6307
2025-02-27 16:15:00,601.51,0.634
2025-02-27 16:30:00,603.91,0.6397
2025-02-27 16:45:00,605.79,0.6421
2025-02-27 17:00:00,603.71,0.6367
2025-02-27 17:15:00,602.7,0.6379
2025-02-27 17:30:00,604.15,0.6413
2025-02-27 17:45:00,606.6,0.648
2025-02-27 18:00:00,605.4,0.644
2025-02-27 18:15:00,605.44,0.6454
2025-02-27 18:30:00,605.21,0.6463
2025-02-27 18:45:00,605.41,0.6451
2025-02-27 19:00:00,604.73,0.6426
2025-02-27 19:15:00,604.3,0.6413
2025-02-27 19:30:00,603.61,0.6414
2025-02-27 19:45:00,601.65,0.6378
2025-02-27 20:00:00,603.34,0.6379
2025-02-27 20:15:00,595.88,0.6259
2025-02-27 20:30:00,592.57,0.6204
2025-02-27 20:45:00,587.92,0.6128
2025-02-27 21:00:00,590.31,0.6199
2025-02-27 21:15:00,589.09,0.6173
2025-02-27 21:30:00,578.89,0.6057
2025-02-27 21:45:00,580.73,0.6087
2025-02-27 22:00:00,585.72,0.615
2025-02-27 22:15:00,582.57,0.6087
2025-02-27 22:30:00,580.3,0.6072
2025-02-27 22:45:00,573.01,0.6025
2025-02-27 23:00:00,572.66,0.5958
2025-02-27 23:15:00,575.4,0.5986
2025-02-27 23:30:00,575.57,0.6008
2025-02-27 23:45:00,575.46,0.5984
2025-02-28 00:00:00,572.62,0.5957
2025-02-28 00:15:00,569.04,0.5932
2025-02-28 00:30:00,571.76,0.593
2025-02-28 00:45:00,573.01,0.5957
2025-02-28 01:00:00,569.29,0.588
2025-02-28 01:15:00,568.63,0.5867
2025-02-28 01:30:00,567.98,0.5865
2025-02-28 01:45:00,569.1,0.5886
2025-02-28 02:00:00,572.48,0.5935
2025-02-28 02:15:00,570.13,0.5923
2025-02-28 02:30:00,569.06,0.5937
2025-02-28 02:45:00,567.18,0.5929
2025-02-28 03:00:00,564.79,0.5875
2025-02-28 03:15:00,565.76,0.5885
2025-02-28 03:30:00,566.42,0.5893
2025-02-28 03:45:00,570.83,0.5955
2025-02-28 04:00:00,571.29,0.5965
2025-02-28 04:15:00,577.76,0.6051
2025-02-28 04:30:00,576.62,0.6042
2025-02-28 04:45:00,577.84,0.6056
2025-02-28 05:00:00,573.3,0.5991
2025-02-28 05:15:00,572.89,0.5991
2025-02-28 05:30:00,570.7,0.5962
2025-02-28 05:45:00,569.8,0.5949
2025-02-28 06:00:00,571.37,0.5984
2025-02-28 06:15:00,574.81,0.6039
2025-02-28 06:30:00,573.5,0.6028
2025-02-28 06:45:00,571.36,0.5994
2025-02-28 07:00:00,571.42,0.6005
2025-02-28 07:15:00,570.5,0.5985
2025-02-28 07:30:00,569.07,0.5967
2025-02-28 07:45:00,572.51,0.6027
2025-02-28 08:00:00,574.33,0.6062
2025-02-28 08:15:00,572.61,0.6045
2025-02-28 08:30:00,578.2,0.6165
2025-02-28 08:45:00,577.98,0.6144
2025-02-28 09:00:00,582.55,0.6215
2025-02-28 09:15:00,582.58,0.6192
2025-02-28 09:30:00,583.94,0.6203
2025-02-28 09:45:00,582.75,0.6189
2025-02-28 10:00:00,587.79,0.629
2025-02-28 10:15:00,592.3,0.6344
2025-02-28 10:30:00,589.93,0.6296
2025-02-28 10:45:00,588.48,0.6314
2025-02-28 11:00:00,586.58,0.6256
2025-02-28 11:15:00,587.26,0.6276
2025-02-28 11:30:00,590.42,0.6333
2025-02-28 11:45:00,588.4,0.632
2025-02-28 12:00:00,589.29,0.6322
2025-02-28 12:15:00,589.35,0.6323
2025-02-28 12:30:00,587.29,0.6266
2025-02-28 12:45:00,586.06,0.6266
2025-02-28 13:00:00,587.06,0.6312
2025-02-28 13:15:00,587.6,0.6302
2025-02-28 13:30:00,589.74,0.6333
2025-02-28 13:45:00,589.78,0.6334
2025-02-28 14:00:00,588.22,0.6311
2025-02-28 14:15:00,588.3,0.6353
2025-02-28 14:30:00,589.22,0.6371
2025-02-28 14:45:00,587.91,0.6347
2025-02-28 15:00:00,587.34,0.6309
2025-02-28 15:15:00,586.16,0.63
2025-02-28 15:30:00,586.39,0.6294
2025-02-28 15:45:00,586.64,0.6313
2025-02-28 16:00:00,587.95,0.6343
2025-02-28 16:15:00,586.65,0.6312
2025-02-28 16:30:00,586.31,0.6304
2025-02-28 16:45:00,585.13,0.6317
2025-02-28 17:00:00,585.79,0.6304
2025-02-28 17:15:00,585.24,0.6287
2025-02-28 17:30:00,586.0,0.6301
2025-02-28 17:45:00,584.99,0.6293
2025-02-28 18:00:00,585.76,0.6295
2025-02-28 18:15:00,586.5,0.6324
2025-02-28 18:30:00,587.31,0.6352
2025-02-28 18:45:00,588.07,0.6328
2025-02-28 19:00:00,589.45,0.6357
2025-02-28 19:15:00,589.37,0.6336
2025-02-28 19:30:00,588.17,0.6305
2025-02-28 19:45:00,586.81,0.6295
2025-02-28 20:00:00,587.66,0.6302
2025-02-28 20:15:00,588.41,0.6309
2025-02-28 20:30:00,592.28,0.6379
2025-02-28 20:45:00,593.91,0.6436
2025-02-28 21:00:00,594.06,0.6429
2025-02-28 21:15:00,596.46,0.6459
2025-02-28 21:30:00,595.64,0.6476
2025-02-28 21:45:00,593.94,0.6453
2025-02-28 22:00:00,591.81,0.6449
2025-02-28 22:15:00,592.65,0.6436
2025-02-28 22:30:00,592.48,0.6451
2025-02-28 22:45:00,591.9,0.6452
2025-02-28 23:00:00,594.87,0.6498
2025-02-28 23:15:00,594.02,0.65
2025-02-28 23:30:00,595.66,0.6543
2025-02-28 23:45:00,595.26,0.6536
2025-03-01 00:00:00,595.04,0.6496
2025-03-01 00:15:00,595.7,0.6505
2025-03-01 00:30:00,595.0,0.6499
2025-03-01 00:45:00,595.2,0.6503
2025-03-01 01:00:00,595.09,0.6507
2025-03-01 01:15:00,595.0,0.6461
2025-03-01 01:30:00,596.5,0.6481
2025-03-01 01:45:00,595.63,0.6468
2025-03-01 02:00:00,595.01,0.6445
2025-03-01 02:15:00,595.09,0.6426
2025-03-01 02:30:00,595.15,0.6404
2025-03-01 02:45:00,595.82,0.6393
2025-03-01 03:00:00,595.19,0.6426
2025-03-01 03:15:00,595.85,0.646
2025-03-01 03:30:00,595.07,0.6426
2025-03-01 03:45:00,595.4,0.6448
2025-03-01 04:00:00,595.57,0.647
2025-03-01 04:15:00,595.92,0.6469
2025-03-01 04:30:00,595.0,0.6431
2025-03-01 04:45:00,596.5,0.6446
2025-03-01 05:00:00,595.84,0.6423
2025-03-01 05:15:00,596.2,0.641
2025-03-01 05:30:00,595.15,0.6383
2025-03-01 05:45:00,595.06,0.6377
2025-03-01 06:00:00,592.25,0.6325
2025-03-01 06:15:00,592.62,0.6347
2025-03-01 06:30:00,593.12,0.6372
2025-03-01 06:45:00,591.64,0.6361
2025-03-01 07:00:00,591.26,0.6335
2025-03-01 07:15:00,593.16,0.6326
2025-03-01 07:30:00,593.58,0.634
2025-03-01 07:45:00,596.8,0.6349
2025-03-01 08:00:00,597.17,0.6325
2025-03-01 08:15:00,599.23,0.6308
2025-03-01 08:30:00,597.45,0.6285
2025-03-01 08:45:00,595.04,0.629
2025-03-01 09:00:00,600.13,0.6315
2025-03-01 09:15:00,599.14,0.6324
2025-03-01 09:30:00,599.9,0.6322
2025-03-01 09:45:00,599.62,0.631
2025-03-01 10:00:00,600.4,0.6325
2025-03-01 10:15:00,601.93,0.6323
2025-03-01 10:30:00,602.3,0.6326
2025-03-01 10:45:00,604.61,0.6349
2025-03-01 11:00:00,607.16,0.6366
2025-03-01 11:15:00,604.65,0.6351
2025-03-01 11:30:00,605.56,0.6323
2025-03-01 11:45:00,606.63,0.6357
2025-03-01 12:00:00,607.48,0.6332
2025-03-01 12:15:00,607.83,0.6333
2025-03-01 12:30:00,607.99,0.6344
2025-03-01 12:45:00,605.96,0.6334
2025-03-01 13:00:00,605.18,0.6334
2025-03-01 13:15:00,605.1,0.6342
2025-03-01 13:30:00,605.86,0.638
2025-03-01 13:45:00,604.51,0.6373
2025-03-01 14:00:00,605.08,0.6396
2025-03-01 14:15:00,604.41,0.6408
2025-03-01 14:30:00,605.33,0.6425
2025-03-01 14:45:00,605.1,0.6442
2025-03-01 15:00:00,605.01,0.6424
2025-03-01 15:15:00,605.14,0.6459
2025-03-01 15:30:00,604.34,0.645
2025-03-01 15:45:00,605.19,0.648
2025-03-01 16:00:00,604.82,0.6478
2025-03-01 16:15:00,604.79,0.6494
2025-03-01 16:30:00,605.1,0.6549
2025-03-01 16:45:00,608.43,0.6681
2025-03-01 17:00:00,607.62,0.6732
2025-03-01 17:15:00,607.59,0.6649
2025-03-01 17:30:00,607.02,0.6674
2025-03-01 17:45:00,606.2,0.6675
2025-03-01 18:00:00,605.11,0.6642
2025-03-01 18:15:00,605.37,0.6584
2025-03-01 18:30:00,607.9,0.6558
2025-03-01 18:45:00,607.93,0.6593
2025-03-01 19:00:00,607.61,0.6572
2025-03-01 19:15:00,608.31,0.6562
2025-03-01 19:30:00,610.04,0.6598
2025-03-01 19:45:00,610.38,0.6567
2025-03-01 20:00:00,609.61,0.6608
2025-03-01 20:15:00,610.1,0.6595
2025-03-01 20:30:00,608.3,0.6567
2025-03-01 20:45:00,609.88,0.6608
2025-03-01 21:00:00,609.86,0.6681
2025-03-01 21:15:00,608.67,0.6673
2025-03-01 21:30:00,606.92,0.6675
2025-03-01 21:45:00,606.96,0.6705
2025-03-01 22:00:00,608.14,0.6754
2025-03-01 22:15:00,607.43,0.6705
2025-03-01 22:30:00,607.66,0.6717
2025-03-01 22:45:00,607.19,0.6722
2025-03-01 23:00:00,608.65,0.672
2025-03-01 23:15:00,609.36,0.6672
2025-03-01 23:30:00,608.21,0.6661
2025-03-01 23:45:00,608.99,0.6623
2025-03-02 00:00:00,609.46,0.6631
2025-03-02 00:15:00,609.89,0.6633
2025-03-02 00:30:00,609.46,0.6638
2025-03-02 00:45:00,608.44,0.6625
2025-03-02 01:00:00,608.5,0.6617
2025-03-02 01:15:00,610.66,0.667
2025-03-02 01:30:00,610.2,0.6662
2025-03-02 01:45:00,610.0,0.6653
2025-03-02 02:00:00,610.75,0.6655
2025-03-02 02:15:00,610.79,0.6666
2025-03-02 02:30:00,610.17,0.667
2025-03-02 02:45:00,610.43,0.663
2025-03-02 03:00:00,609.59,0.6608
2025-03-02 03:15:00,609.97,0.6619
2025-03-02 03:30:00,608.65,0.6616
2025-03-02 03:45:00,607.92,0.6621
2025-03-02 04:00:00,607.93,0.6625
2025-03-02 04:15:00,607.53,0.662
