datetime,BNB/USD:Binance,XRP/USD:Binance
2025-01-18 00:00:00,702.86,3.1667
2025-01-18 00:15:00,703.21,3.1309
2025-01-18 00:30:00,701.51,3.132
2025-01-18 00:45:00,697.22,3.0942
2025-01-18 01:00:00,701.2,3.1339
2025-01-18 01:15:00,703.44,3.1368
2025-01-18 01:30:00,704.49,3.1448
2025-01-18 01:45:00,704.44,3.1485
2025-01-18 02:00:00,700.68,3.1238
2025-01-18 02:15:00,701.38,3.14
2025-01-18 02:30:00,700.5,3.1222
2025-01-18 02:45:00,700.12,3.1166
2025-01-18 03:00:00,698.84,3.1002
2025-01-18 03:15:00,699.71,3.1064
2025-01-18 03:30:00,700.77,3.1278
2025-01-18 03:45:00,701.48,3.1348
2025-01-18 04:00:00,701.6,3.1306
2025-01-18 04:15:00,702.18,3.1242
2025-01-18 04:30:00,699.59,3.1075
2025-01-18 04:45:00,700.59,3.1271
2025-01-18 05:00:00,699.09,3.1106
2025-01-18 05:15:00,699.38,3.0985
2025-01-18 05:30:00,697.41,3.0812
2025-01-18 05:45:00,698.48,3.1046
2025-01-18 06:00:00,698.23,3.1208
2025-01-18 06:15:00,700.26,3.166
2025-01-18 06:30:00,702.55,3.1642
2025-01-18 06:45:00,701.91,3.1729
2025-01-18 07:00:00,702.75,3.1738
2025-01-18 07:15:00,700.61,3.1695
2025-01-18 07:30:00,701.43,3.1605
2025-01-18 07:45:00,701.59,3.1685
2025-01-18 08:00:00,701.48,3.1702
2025-01-18 08:15:00,702.73,3.2003
2025-01-18 08:30:00,705.0,3.245
2025-01-18 08:45:00,706.78,3.2417
2025-01-18 09:00:00,705.8,3.2133
2025-01-18 09:15:00,705.01,3.2236
2025-01-18 09:30:00,702.8,3.2077
2025-01-18 09:45:00,702.74,3.2
2025-01-18 10:00:00,702.64,3.2039
2025-01-18 10:15:00,704.56,3.2046
2025-01-18 10:30:00,704.63,3.1986
2025-01-18 10:45:00,703.5,3.177
2025-01-18 11:00:00,702.34,3.156
2025-01-18 11:15:00,701.38,3.1689
2025-01-18 11:30:00,698.7,3.1648
2025-01-18 11:45:00,696.23,3.1433
2025-01-18 12:00:00,698.76,3.1623
2025-01-18 12:15:00,699.29,3.1711
2025-01-18 12:30:00,699.29,3.1712
2025-01-18 12:45:00,697.32,3.1556
2025-01-18 13:00:00,698.64,3.1664
2025-01-18 13:15:00,699.11,3.1789
2025-01-18 13:30:00,700.98,3.1984
2025-01-18 13:45:00,699.21,3.1806
2025-01-18 14:00:00,700.32,3.1828
2025-01-18 14:15:00,701.4,3.1915
2025-01-18 14:30:00,702.96,3.2003
2025-01-18 14:45:00,705.89,3.212
2025-01-18 15:00:00,708.22,3.189
2025-01-18 15:15:00,705.33,3.1787
2025-01-18 15:30:00,703.79,3.2017
2025-01-18 15:45:00,703.53,3.2059
2025-01-18 16:00:00,705.02,3.2172
2025-01-18 16:15:00,705.11,3.2237
2025-01-18 16:30:00,703.73,3.2057
2025-01-18 16:45:00,703.2,3.1987
2025-01-18 17:00:00,705.48,3.2065
2025-01-18 17:15:00,705.99,3.2205
2025-01-18 17:30:00,705.6,3.2277
2025-01-18 17:45:00,705.85,3.2201
2025-01-18 18:00:00,706.75,3.2169
2025-01-18 18:15:00,709.75,3.2594
2025-01-18 18:30:00,710.47,3.2836
2025-01-18 18:45:00,709.52,3.2697
2025-01-18 19:00:00,710.39,3.2383
2025-01-18 19:15:00,712.84,3.241
2025-01-18 19:30:00,712.24,3.2481
2025-01-18 19:45:00,711.2,3.2683
2025-01-18 20:00:00,713.39,3.2523
2025-01-18 20:15:00,711.69,3.2712
2025-01-18 20:30:00,712.77,3.2738
2025-01-18 20:45:00,713.44,3.2799
2025-01-18 21:00:00,713.2,3.2793
2025-01-18 21:15:00,713.8,3.2697
2025-01-18 21:30:00,714.12,3.2631
2025-01-18 21:45:00,711.35,3.2564
2025-01-18 22:00:00,709.96,3.2436
2025-01-18 22:15:00,709.99,3.2382
2025-01-18 22:30:00,709.46,3.2438
2025-01-18 22:45:00,710.08,3.251
2025-01-18 23:00:00,709.59,3.2213
2025-01-18 23:15:00,708.96,3.2126
2025-01-18 23:30:00,708.1,3.2024
2025-01-18 23:45:00,707.77,3.1836
2025-01-19 00:00:00,704.57,3.1736
2025-01-19 00:15:00,707.0,3.1926
2025-01-19 00:30:00,706.24,3.1877
2025-01-19 00:45:00,707.14,3.2039
2025-01-19 01:00:00,708.01,3.2123
2025-01-19 01:15:00,708.88,3.2134
2025-01-19 01:30:00,708.8,3.2172
2025-01-19 01:45:00,708.18,3.2027
2025-01-19 02:00:00,706.05,3.1947
2025-01-19 02:15:00,705.1,3.1793
2025-01-19 02:30:00,705.67,3.1893
2025-01-19 02:45:00,705.1,3.1817
2025-01-19 03:00:00,702.01,3.1587
2025-01-19 03:15:00,695.13,3.1305
2025-01-19 03:30:00,693.89,3.1417
2025-01-19 03:45:00,691.46,3.1282
2025-01-19 04:00:00,688.43,3.092
2025-01-19 04:15:00,689.19,3.1045
2025-01-19 04:30:00,689.91,3.1217
2025-01-19 04:45:00,694.09,3.1362
2025-01-19 05:00:00,689.86,3.1222
2025-01-19 05:15:00,688.5,3.1127
2025-01-19 05:30:00,691.3,3.1226
2025-01-19 05:45:00,688.83,3.1166
2025-01-19 06:00:00,688.29,3.088
2025-01-19 06:15:00,686.45,3.0772
2025-01-19 06:30:00,684.15,3.0727
2025-01-19 06:45:00,683.05,3.054
2025-01-19 07:00:00,687.2,3.0983
2025-01-19 07:15:00,686.68,3.0878
2025-01-19 07:30:00,689.85,3.0985
2025-01-19 07:45:00,691.49,3.1094
2025-01-19 08:00:00,693.3,3.1051
2025-01-19 08:15:00,695.07,3.1188
2025-01-19 08:30:00,695.07,3.1279
2025-01-19 08:45:00,696.91,3.135
2025-01-19 09:00:00,699.24,3.1243
2025-01-19 09:15:00,700.44,3.15
2025-01-19 09:30:00,697.7,3.1368
2025-01-19 09:45:00,698.55,3.1405
2025-01-19 10:00:00,696.13,3.1427
2025-01-19 10:15:00,695.7,3.1363
2025-01-19 10:30:00,696.89,3.1398
2025-01-19 10:45:00,697.88,3.1479
2025-01-19 11:00:00,697.48,3.1724
2025-01-19 11:15:00,698.6,3.172
2025-01-19 11:30:00,696.78,3.1598
2025-01-19 11:45:00,698.5,3.147
2025-01-19 12:00:00,698.0,3.1349
2025-01-19 12:15:00,699.08,3.137
2025-01-19 12:30:00,699.23,3.1586
2025-01-19 12:45:00,702.4,3.1592
2025-01-19 13:00:00,703.69,3.1621
2025-01-19 13:15:00,706.03,3.1547
2025-01-19 13:30:00,704.6,3.1532
2025-01-19 13:45:00,706.41,3.1683
2025-01-19 14:00:00,705.24,3.1687
2025-01-19 14:15:00,706.99,3.189
2025-01-19 14:30:00,705.96,3.2033
2025-01-19 14:45:00,707.31,3.2242
2025-01-19 15:00:00,706.09,3.2047
2025-01-19 15:15:00,705.86,3.1916
2025-01-19 15:30:00,704.92,3.2008
2025-01-19 15:45:00,703.61,3.1842
2025-01-19 16:00:00,702.3,3.1764
2025-01-19 16:15:00,694.4,3.1104
2025-01-19 16:30:00,690.77,3.0961
2025-01-19 16:45:00,686.12,3.0646
2025-01-19 17:00:00,688.95,3.1037
2025-01-19 17:15:00,692.96,3.1103
2025-01-19 17:30:00,686.88,3.0767
2025-01-19 17:45:00,689.74,3.0509
2025-01-19 18:00:00,682.37,2.9486
2025-01-19 18:15:00,678.04,2.8666
2025-01-19 18:30:00,682.0,2.9507
2025-01-19 18:45:00,683.19,2.9587
2025-01-19 19:00:00,684.22,2.9726
2025-01-19 19:15:00,681.65,2.9882
2025-01-19 19:30:00,680.2,2.9974
2025-01-19 19:45:00,676.16,2.9299
2025-01-19 20:00:00,677.96,2.992
2025-01-19 20:15:00,678.03,2.9752
2025-01-19 20:30:00,678.07,2.9769
2025-01-19 20:45:00,677.45,2.9862
2025-01-19 21:00:00,681.96,3.0254
2025-01-19 21:15:00,688.49,3.0832
2025-01-19 21:30:00,684.47,3.07
2025-01-19 21:45:00,683.95,3.0868
2025-01-19 22:00:00,685.5,3.1042
2025-01-19 22:15:00,684.9,3.0959
2025-01-19 22:30:00,686.08,3.0999
2025-01-19 22:45:00,686.7,3.1133
2025-01-19 23:00:00,686.15,3.0866
2025-01-19 23:15:00,686.3,3.1033
2025-01-19 23:30:00,688.32,3.1223
2025-01-19 23:45:00,688.77,3.1022
2025-01-20 00:00:00,690.72,3.106
2025-01-20 00:15:00,690.71,3.103
2025-01-20 00:30:00,689.79,3.0993
2025-01-20 00:45:00,689.58,3.1067
2025-01-20 01:00:00,689.59,3.1035
2025-01-20 01:15:00,690.12,3.0926
2025-01-20 01:30:00,695.66,3.1391
2025-01-20 01:45:00,703.85,3.1734
2025-01-20 02:00:00,706.12,3.2345
2025-01-20 02:15:00,702.01,3.2114
2025-01-20 02:30:00,699.75,3.2037
2025-01-20 02:45:00,698.68,3.201
2025-01-20 03:00:00,700.25,3.2446
2025-01-20 03:15:00,699.05,3.2634
2025-01-20 03:30:00,698.85,3.2592
2025-01-20 03:45:00,700.18,3.2667
2025-01-20 04:00:00,701.41,3.2719
2025-01-20 04:15:00,699.4,3.2697
2025-01-20 04:30:00,697.63,3.2475
2025-01-20 04:45:00,697.15,3.2551
2025-01-20 05:00:00,696.5,3.2619
2025-01-20 05:15:00,698.52,3.289
2025-01-20 05:30:00,696.27,3.2839
2025-01-20 05:45:00,695.75,3.3197
2025-01-20 06:00:00,693.97,3.2881
2025-01-20 06:15:00,694.5,3.3058
2025-01-20 06:30:00,696.79,3.3072
2025-01-20 06:45:00,698.08,3.3263
2025-01-20 07:00:00,694.22,3.2944
2025-01-20 07:15:00,691.11,3.2598
2025-01-20 07:30:00,687.51,3.2348
2025-01-20 07:45:00,690.48,3.2495
2025-01-20 08:00:00,693.8,3.2584
2025-01-20 08:15:00,695.25,3.2838
2025-01-20 08:30:00,694.35,3.2751
2025-01-20 08:45:00,692.97,3.2939
2025-01-20 09:00:00,692.52,3.2897
2025-01-20 09:15:00,692.13,3.2714
2025-01-20 09:30:00,690.68,3.3009
2025-01-20 09:45:00,690.83,3.3538
2025-01-20 10:00:00,692.0,3.3378
2025-01-20 10:15:00,691.75,3.3487
2025-01-20 10:30:00,691.01,3.2889
2025-01-20 10:45:00,688.3,3.2719
2025-01-20 11:00:00,682.76,3.2491
2025-01-20 11:15:00,687.96,3.3055
2025-01-20 11:30:00,689.46,3.3062
2025-01-20 11:45:00,691.25,3.3123
2025-01-20 12:00:00,686.24,3.2138
2025-01-20 12:15:00,684.88,3.2304
2025-01-20 12:30:00,671.94,3.0612
2025-01-20 12:45:00,679.29,3.1351
2025-01-20 13:00:00,684.56,3.1707
2025-01-20 13:15:00,683.27,3.1786
2025-01-20 13:30:00,682.91,3.1795
2025-01-20 13:45:00,684.82,3.1899
2025-01-20 14:00:00,683.87,3.1612
2025-01-20 14:15:00,684.45,3.1746
2025-01-20 14:30:00,684.2,3.1542
2025-01-20 14:45:00,685.73,3.1519
2025-01-20 15:00:00,683.8,3.112
2025-01-20 15:15:00,682.79,3.1185
2025-01-20 15:30:00,683.21,3.1437
2025-01-20 15:45:00,683.05,3.1548
2025-01-20 16:00:00,683.72,3.1577
2025-01-20 16:15:00,683.96,3.1598
2025-01-20 16:30:00,681.42,3.115
2025-01-20 16:45:00,679.34,3.0762
2025-01-20 17:00:00,679.38,3.0908
2025-01-20 17:15:00,681.51,3.1316
2025-01-20 17:30:00,682.78,3.1467
2025-01-20 17:45:00,683.76,3.1445
2025-01-20 18:00:00,683.3,3.1206
2025-01-20 18:15:00,684.48,3.1365
2025-01-20 18:30:00,685.76,3.1445
2025-01-20 18:45:00,682.51,3.1053
2025-01-20 19:00:00,682.51,3.1295
2025-01-20 19:15:00,679.56,3.1132
2025-01-20 19:30:00,680.68,3.1393
2025-01-20 19:45:00,675.84,3.1338
2025-01-20 20:00:00,681.66,3.169
2025-01-20 20:15:00,676.21,3.1162
2025-01-20 20:30:00,679.78,3.094
2025-01-20 20:45:00,679.87,3.0936
2025-01-20 21:00:00,682.38,3.1308
2025-01-20 21:15:00,680.83,3.0972
2025-01-20 21:30:00,679.15,3.0836
2025-01-20 21:45:00,682.09,3.1231
2025-01-20 22:00:00,683.15,3.1264
2025-01-20 22:15:00,683.43,3.1034
2025-01-20 22:30:00,681.9,3.1114
2025-01-20 22:45:00,682.39,3.1035
2025-01-20 23:00:00,681.2,3.07
2025-01-20 23:15:00,681.69,3.0811
2025-01-20 23:30:00,680.07,3.0732
2025-01-20 23:45:00,681.97,3.0873
2025-01-21 00:00:00,683.4,3.0933
2025-01-21 00:15:00,682.3,3.0845
2025-01-21 00:30:00,679.99,3.0563
2025-01-21 00:45:00,679.44,3.0382
2025-01-21 01:00:00,681.01,3.0703
2025-01-21 01:15:00,679.9,3.0557
2025-01-21 01:30:00,678.53,3.0189
2025-01-21 01:45:00,680.36,3.0504
2025-01-21 02:00:00,680.63,3.0565
2025-01-21 02:15:00,682.25,3.0817
2025-01-21 02:30:00,682.26,3.0732
2025-01-21 02:45:00,682.35,3.0695
2025-01-21 03:00:00,683.4,3.0855
2025-01-21 03:15:00,683.67,3.0856
2025-01-21 03:30:00,681.31,3.0649
2025-01-21 03:45:00,682.84,3.0786
2025-01-21 04:00:00,683.64,3.088
2025-01-21 04:15:00,682.79,3.0816
2025-01-21 04:30:00,682.5,3.0802
2025-01-21 04:45:00,683.7,3.0972
2025-01-21 05:00:00,684.79,3.0993
2025-01-21 05:15:00,685.87,3.1112
2025-01-21 05:30:00,685.16,3.0938
2025-01-21 05:45:00,686.71,3.1069
2025-01-21 06:00:00,687.71,3.1122
2025-01-21 06:15:00,688.3,3.1129
2025-01-21 06:30:00,689.36,3.1048
2025-01-21 06:45:00,689.35,3.1112
2025-01-21 07:00:00,690.64,3.1305
2025-01-21 07:15:00,691.53,3.139
2025-01-21 07:30:00,690.22,3.1354
2025-01-21 07:45:00,689.07,3.1302
2025-01-21 08:00:00,689.1,3.1309
2025-01-21 08:15:00,688.37,3.1271
2025-01-21 08:30:00,687.96,3.1464
2025-01-21 08:45:00,688.08,3.1359
2025-01-21 09:00:00,687.5,3.1294
2025-01-21 09:15:00,690.81,3.1448
2025-01-21 09:30:00,687.66,3.1141
2025-01-21 09:45:00,685.22,3.1026
2025-01-21 10:00:00,684.04,3.0939
2025-01-21 10:15:00,686.96,3.1255
2025-01-21 10:30:00,687.15,3.1222
2025-01-21 10:45:00,687.28,3.1217
2025-01-21 11:00:00,692.01,3.1752
2025-01-21 11:15:00,690.97,3.1687
2025-01-21 11:30:00,691.07,3.169
2025-01-21 11:45:00,690.84,3.1744
2025-01-21 12:00:00,691.9,3.1946
2025-01-21 12:15:00,692.13,3.1903
2025-01-21 12:30:00,693.37,3.2061
2025-01-21 12:45:00,695.21,3.2249
2025-01-21 13:00:00,695.57,3.2334
2025-01-21 13:15:00,693.92,3.2108
2025-01-21 13:30:00,696.33,3.208
2025-01-21 13:45:00,696.43,3.2096
2025-01-21 14:00:00,694.11,3.1861
2025-01-21 14:15:00,695.63,3.1915
2025-01-21 14:30:00,694.42,3.1846
2025-01-21 14:45:00,694.82,3.2008
2025-01-21 15:00:00,694.46,3.1954
2025-01-21 15:15:00,694.01,3.1933
2025-01-21 15:30:00,692.1,3.1843
2025-01-21 15:45:00,692.86,3.198
2025-01-21 16:00:00,692.29,3.1866
2025-01-21 16:15:00,691.25,3.1838
2025-01-21 16:30:00,693.15,3.1794
2025-01-21 16:45:00,692.61,3.1837
2025-01-21 17:00:00,692.6,3.1734
2025-01-21 17:15:00,692.99,3.1779
2025-01-21 17:30:00,693.73,3.1801
2025-01-21 17:45:00,692.52,3.1706
2025-01-21 18:00:00,691.74,3.1601
2025-01-21 18:15:00,690.2,3.148
2025-01-21 18:30:00,691.5,3.1646
2025-01-21 18:45:00,692.21,3.1738
2025-01-21 19:00:00,691.95,3.1742
2025-01-21 19:15:00,691.1,3.1825
2025-01-21 19:30:00,691.2,3.1856
2025-01-21 19:45:00,693.69,3.1959
2025-01-21 20:00:00,692.62,3.1872
2025-01-21 20:15:00,691.93,3.195
2025-01-21 20:30:00,690.1,3.1856
2025-01-21 20:45:00,690.91,3.1931
2025-01-21 21:00:00,691.92,3.1809
2025-01-21 21:15:00,692.65,3.1905
2025-01-21 21:30:00,693.26,3.1901
2025-01-21 21:45:00,693.7,3.1903
2025-01-21 22:00:00,693.92,3.1881
2025-01-21 22:15:00,695.6,3.1874
2025-01-21 22:30:00,694.87,3.1756
2025-01-21 22:45:00,695.51,3.1768
2025-01-21 23:00:00,696.6,3.1765
2025-01-21 23:15:00,695.99,3.1709
2025-01-21 23:30:00,697.83,3.1576
2025-01-21 23:45:00,702.55,3.1646
2025-01-22 00:00:00,701.92,3.1749
2025-01-22 00:15:00,702.07,3.1726
2025-01-22 00:30:00,701.05,3.1689
2025-01-22 00:45:00,699.66,3.1606
2025-01-22 01:00:00,700.21,3.183
2025-01-22 01:15:00,698.59,3.1828
2025-01-22 01:30:00,699.52,3.1691
2025-01-22 01:45:00,698.49,3.1669
2025-01-22 02:00:00,699.28,3.1764
2025-01-22 02:15:00,698.62,3.1621
2025-01-22 02:30:00,697.28,3.1625
2025-01-22 02:45:00,697.3,3.171
2025-01-22 03:00:00,697.15,3.1619
2025-01-22 03:15:00,695.53,3.1494
2025-01-22 03:30:00,696.06,3.1564
2025-01-22 03:45:00,698.05,3.171
2025-01-22 04:00:00,697.24,3.1674
2025-01-22 04:15:00,697.95,3.1663
2025-01-22 04:30:00,699.39,3.1724
2025-01-22 04:45:00,698.41,3.1694
2025-01-22 05:00:00,697.29,3.1523
2025-01-22 05:15:00,697.2,3.1577
2025-01-22 05:30:00,696.72,3.1593
2025-01-22 05:45:00,697.09,3.1654
2025-01-22 06:00:00,698.09,3.17
2025-01-22 06:15:00,697.14,3.1734
2025-01-22 06:30:00,699.25,3.209
2025-01-22 06:45:00,699.63,3.2348
2025-01-22 07:00:00,699.72,3.2497
2025-01-22 07:15:00,698.64,3.2417
2025-01-22 07:30:00,699.31,3.2459
2025-01-22 07:45:00,699.52,3.2263
2025-01-22 08:00:00,698.0,3.2128
2025-01-22 08:15:00,697.76,3.2004
2025-01-22 08:30:00,697.76,3.1942
2025-01-22 08:45:00,694.96,3.1796
2025-01-22 09:00:00,693.57,3.1718
2025-01-22 09:15:00,696.33,3.1938
2025-01-22 09:30:00,694.13,3.1785
2025-01-22 09:45:00,694.29,3.1759
2025-01-22 10:00:00,695.5,3.1839
2025-01-22 10:15:00,693.88,3.1688
2025-01-22 10:30:00,693.56,3.1636
2025-01-22 10:45:00,692.9,3.1627
2025-01-22 11:00:00,690.92,3.1532
2025-01-22 11:15:00,691.89,3.1648
2025-01-22 11:30:00,691.9,3.1549
2025-01-22 11:45:00,693.66,3.1661
2025-01-22 12:00:00,694.71,3.1736
2025-01-22 12:15:00,694.83,3.1706
2025-01-22 12:30:00,694.86,3.1763
2025-01-22 12:45:00,694.43,3.1881
2025-01-22 13:00:00,696.01,3.1842
2025-01-22 13:15:00,694.39,3.1743
2025-01-22 13:30:00,694.86,3.176
2025-01-22 13:45:00,692.02,3.142
2025-01-22 14:00:00,693.56,3.1607
2025-01-22 14:15:00,694.55,3.1702
2025-01-22 14:30:00,695.53,3.2084
2025-01-22 14:45:00,695.9,3.2242
2025-01-22 15:00:00,697.6,3.2435
2025-01-22 15:15:00,697.41,3.2653
2025-01-22 15:30:00,697.87,3.2242
2025-01-22 15:45:00,697.05,3.2189
2025-01-22 16:00:00,695.7,3.1998
2025-01-22 16:15:00,696.17,3.1791
2025-01-22 16:30:00,696.97,3.1844
2025-01-22 16:45:00,697.74,3.17
2025-01-22 17:00:00,698.2,3.1648
2025-01-22 17:15:00,697.71,3.1751
2025-01-22 17:30:00,698.49,3.1871
2025-01-22 17:45:00,695.68,3.1656
2025-01-22 18:00:00,695.19,3.1683
2025-01-22 18:15:00,695.24,3.174
2025-01-22 18:30:00,695.91,3.1711
2025-01-22 18:45:00,695.52,3.1803
2025-01-22 19:00:00,697.57,3.1707
2025-01-22 19:15:00,696.05,3.1746
2025-01-22 19:30:00,694.56,3.167
2025-01-22 19:45:00,694.71,3.1641
2025-01-22 20:00:00,693.86,3.1628
2025-01-22 20:15:00,696.29,3.1716
2025-01-22 20:30:00,695.08,3.1588
2025-01-22 20:45:00,692.56,3.1525
2025-01-22 21:00:00,690.63,3.1361
2025-01-22 21:15:00,689.53,3.1455
2025-01-22 21:30:00,688.83,3.1429
2025-01-22 21:45:00,690.22,3.1475
2025-01-22 22:00:00,691.99,3.1601
2025-01-22 22:15:00,691.19,3.1685
2025-01-22 22:30:00,691.41,3.1601
2025-01-22 22:45:00,688.64,3.1521
2025-01-22 23:00:00,688.08,3.1486
2025-01-22 23:15:00,686.18,3.1255
2025-01-22 23:30:00,685.29,3.1169
2025-01-22 23:45:00,685.89,3.1141
2025-01-23 00:00:00,686.15,3.1294
2025-01-23 00:15:00,685.99,3.1263
2025-01-23 00:30:00,686.71,3.14
2025-01-23 00:45:00,686.57,3.1399
2025-01-23 01:00:00,687.51,3.1466
2025-01-23 01:15:00,688.02,3.1436
2025-01-23 01:30:00,684.95,3.1342
2025-01-23 01:45:00,683.93,3.1226
2025-01-23 02:00:00,684.44,3.1141
2025-01-23 02:15:00,686.38,3.1196
2025-01-23 02:30:00,686.08,3.1202
2025-01-23 02:45:00,687.4,3.1299
2025-01-23 03:00:00,686.43,3.1216
2025-01-23 03:15:00,686.88,3.1154
2025-01-23 03:30:00,687.4,3.1134
2025-01-23 03:45:00,686.26,3.1016
2025-01-23 04:00:00,687.39,3.1073
2025-01-23 04:15:00,687.3,3.1108
2025-01-23 04:30:00,685.1,3.0954
2025-01-23 04:45:00,683.71,3.0927
2025-01-23 05:00:00,684.7,3.0974
2025-01-23 05:15:00,685.69,3.1048
2025-01-23 05:30:00,683.04,3.0799
2025-01-23 05:45:00,683.69,3.0886
2025-01-23 06:00:00,684.79,3.0841
2025-01-23 06:15:00,684.85,3.0804
2025-01-23 06:30:00,685.4,3.0831
2025-01-23 06:45:00,685.56,3.0852
2025-01-23 07:00:00,683.2,3.068
2025-01-23 07:15:00,683.69,3.0631
2025-01-23 07:30:00,682.59,3.0587
2025-01-23 07:45:00,682.41,3.0538
2025-01-23 08:00:00,682.77,3.0576
2025-01-23 08:15:00,681.3,3.0457
2025-01-23 08:30:00,684.31,3.0891
2025-01-23 08:45:00,686.03,3.0856
2025-01-23 09:00:00,685.15,3.095
2025-01-23 09:15:00,685.59,3.107
2025-01-23 09:30:00,690.57,3.1437
2025-01-23 09:45:00,689.91,3.1532
2025-01-23 10:00:00,686.57,3.1223
2025-01-23 10:15:00,686.1,3.1178
2025-01-23 10:30:00,688.1,3.1413
2025-01-23 10:45:00,688.29,3.1352
2025-01-23 11:00:00,692.0,3.1692
2025-01-23 11:15:00,690.1,3.1621
2025-01-23 11:30:00,689.3,3.1594
2025-01-23 11:45:00,686.77,3.1237
2025-01-23 12:00:00,684.47,3.1029
2025-01-23 12:15:00,686.39,3.1191
2025-01-23 12:30:00,687.48,3.1229
2025-01-23 12:45:00,688.46,3.1257
2025-01-23 13:00:00,687.54,3.1127
2025-01-23 13:15:00,688.08,3.1148
2025-01-23 13:30:00,685.65,3.0996
2025-01-23 13:45:00,685.19,3.0933
2025-01-23 14:00:00,684.12,3.0835
2025-01-23 14:15:00,683.19,3.0825
2025-01-23 14:30:00,685.27,3.0932
2025-01-23 14:45:00,682.61,3.0801
2025-01-23 15:00:00,685.15,3.0998
2025-01-23 15:15:00,689.23,3.1493
2025-01-23 15:30:00,688.73,3.148
2025-01-23 15:45:00,684.94,3.0991
2025-01-23 16:00:00,683.16,3.0845
2025-01-23 16:15:00,682.21,3.0758
2025-01-23 16:30:00,682.99,3.0812
2025-01-23 16:45:00,683.11,3.0787
2025-01-23 17:00:00,686.08,3.1017
2025-01-23 17:15:00,687.72,3.1061
2025-01-23 17:30:00,688.62,3.1094
2025-01-23 17:45:00,689.33,3.12
2025-01-23 18:00:00,689.39,3.1286
2025-01-23 18:15:00,690.68,3.137
2025-01-23 18:30:00,690.26,3.1271
2025-01-23 18:45:00,689.74,3.1194
2025-01-23 19:00:00,689.82,3.1038
2025-01-23 19:15:00,688.6,3.1011
2025-01-23 19:30:00,686.41,3.0828
2025-01-23 19:45:00,685.47,3.0799
2025-01-23 20:00:00,686.27,3.0881
2025-01-23 20:15:00,687.44,3.0995
2025-01-23 20:30:00,686.59,3.085
2025-01-23 20:45:00,684.79,3.0752
2025-01-23 21:00:00,682.74,3.0714
2025-01-23 21:15:00,682.18,3.0745
2025-01-23 21:30:00,681.7,3.0674
2025-01-23 21:45:00,680.4,3.0552
2025-01-23 22:00:00,681.23,3.081
2025-01-23 22:15:00,682.0,3.0936
2025-01-23 22:30:00,683.55,3.1272
2025-01-23 22:45:00,682.26,3.1217
2025-01-23 23:00:00,682.33,3.1205
2025-01-23 23:15:00,682.29,3.1224
2025-01-23 23:30:00,684.31,3.1399
2025-01-23 23:45:00,685.92,3.1609
2025-01-24 00:00:00,687.47,3.1574
2025-01-24 00:15:00,686.83,3.1607
2025-01-24 00:30:00,687.09,3.1594
2025-01-24 00:45:00,690.85,3.1727
2025-01-24 01:00:00,689.29,3.1649
2025-01-24 01:15:00,688.43,3.1628
2025-01-24 01:30:00,685.32,3.1536
2025-01-24 01:45:00,685.44,3.1502
2025-01-24 02:00:00,685.43,3.1598
2025-01-24 02:15:00,685.09,3.1554
2025-01-24 02:30:00,685.59,3.1599
2025-01-24 02:45:00,686.58,3.1659
2025-01-24 03:00:00,687.05,3.1648
2025-01-24 03:15:00,689.15,3.1767
2025-01-24 03:30:00,688.54,3.1742
2025-01-24 03:45:00,688.72,3.1798
2025-01-24 04:00:00,689.12,3.1884
2025-01-24 04:15:00,689.25,3.1845
2025-01-24 04:30:00,688.97,3.1815
2025-01-24 04:45:00,688.71,3.1815
2025-01-24 05:00:00,688.0,3.1779
2025-01-24 05:15:00,688.38,3.1798
2025-01-24 05:30:00,689.44,3.1987
2025-01-24 05:45:00,690.24,3.1955
2025-01-24 06:00:00,689.72,3.188
2025-01-24 06:15:00,689.71,3.1934
2025-01-24 06:30:00,689.13,3.1899
2025-01-24 06:45:00,689.02,3.1975
2025-01-24 07:00:00,687.87,3.1908
2025-01-24 07:15:00,687.56,3.186
2025-01-24 07:30:00,687.92,3.181
2025-01-24 07:45:00,688.87,3.1926
2025-01-24 08:00:00,687.99,3.1804
2025-01-24 08:15:00,687.05,3.178
2025-01-24 08:30:00,686.92,3.1762
2025-01-24 08:45:00,686.04,3.18
2025-01-24 09:00:00,685.59,3.175
2025-01-24 09:15:00,687.51,3.1883
2025-01-24 09:30:00,689.2,3.1914
2025-01-24 09:45:00,687.6,3.1817
2025-01-24 10:00:00,686.21,3.1735
2025-01-24 10:15:00,685.76,3.1625
2025-01-24 10:30:00,683.5,3.1451
2025-01-24 10:45:00,685.34,3.1651
2025-01-24 11:00:00,686.01,3.1609
2025-01-24 11:15:00,685.97,3.1589
2025-01-24 11:30:00,685.59,3.1632
2025-01-24 11:45:00,684.11,3.1515
2025-01-24 12:00:00,684.43,3.1466
2025-01-24 12:15:00,686.2,3.1591
2025-01-24 12:30:00,686.97,3.1593
2025-01-24 12:45:00,686.53,3.1505
2025-01-24 13:00:00,686.2,3.1505
2025-01-24 13:15:00,686.41,3.1548
2025-01-24 13:30:00,686.4,3.1596
2025-01-24 13:45:00,685.57,3.1473
2025-01-24 14:00:00,684.93,3.1499
2025-01-24 14:15:00,685.05,3.1516
2025-01-24 14:30:00,683.86,3.1409
2025-01-24 14:45:00,683.74,3.142
2025-01-24 15:00:00,683.41,3.135
2025-01-24 15:15:00,681.55,3.117
