datetime,XRP/USD:Binance,ETH/USD:Binance
2025-02-06 03:45:00,2.4278,2829.39
2025-02-06 04:00:00,2.4579,2848.2
2025-02-06 04:15:00,2.4429,2835.51
2025-02-06 04:30:00,2.441,2837.25
2025-02-06 04:45:00,2.4531,2851.76
2025-02-06 05:00:00,2.4612,2849.74
2025-02-06 05:15:00,2.4556,2842.64
2025-02-06 05:30:00,2.4428,2826.04
2025-02-06 05:45:00,2.4612,2828.9
2025-02-06 06:00:00,2.4509,2820.59
2025-02-06 06:15:00,2.4407,2808.06
2025-02-06 06:30:00,2.4492,2807.94
2025-02-06 06:45:00,2.449,2803.92
2025-02-06 07:00:00,2.4274,2793.01
2025-02-06 07:15:00,2.4233,2793.79
2025-02-06 07:30:00,2.4075,2780.51
2025-02-06 07:45:00,2.3979,2770.88
2025-02-06 08:00:00,2.4081,2778.52
2025-02-06 08:15:00,2.3982,2778.88
2025-02-06 08:30:00,2.411,2782.19
2025-02-06 08:45:00,2.4196,2791.66
2025-02-06 09:00:00,2.4064,2781.11
2025-02-06 09:15:00,2.3972,2766.16
2025-02-06 09:30:00,2.3829,2751.05
2025-02-06 09:45:00,2.3698,2748.48
2025-02-06 10:00:00,2.3673,2756.75
2025-02-06 10:15:00,2.3492,2747.52
2025-02-06 10:30:00,2.3082,2713.15
2025-02-06 10:45:00,2.3158,2705.57
2025-02-06 11:00:00,2.3319,2723.01
2025-02-06 11:15:00,2.3016,2707.1
2025-02-06 11:30:00,2.3038,2703.08
2025-02-06 11:45:00,2.3038,2708.01
2025-02-06 12:00:00,2.3193,2704.51
2025-02-06 12:15:00,2.3398,2705.16
2025-02-06 12:30:00,2.3395,2701.39
2025-02-06 12:45:00,2.3232,2700.0
2025-02-06 13:00:00,2.3214,2695.35
2025-02-06 13:15:00,2.32,2700.24
2025-02-06 13:30:00,2.3077,2698.01
2025-02-06 13:45:00,2.2947,2693.76
2025-02-06 14:00:00,2.3133,2708.69
2025-02-06 14:15:00,2.3122,2703.7
2025-02-06 14:30:00,2.3028,2698.49
2025-02-06 14:45:00,2.2953,2689.57
2025-02-06 15:00:00,2.3155,2702.01
2025-02-06 15:15:00,2.3198,2700.0
2025-02-06 15:30:00,2.3422,2708.42
2025-02-06 15:45:00,2.354,2722.96
2025-02-06 16:00:00,2.3369,2707.85
2025-02-06 16:15:00,2.3215,2691.0
2025-02-06 16:30:00,2.3426,2703.57
2025-02-06 16:45:00,2.3419,2709.49
2025-02-06 17:00:00,2.31,2662.22
2025-02-06 17:15:00,2.3319,2688.95
2025-02-06 17:30:00,2.3288,2690.68
2025-02-06 17:45:00,2.3368,2700.5
2025-02-06 18:00:00,2.3311,2688.28
2025-02-06 18:15:00,2.3231,2686.28
2025-02-06 18:30:00,2.3139,2676.9
2025-02-06 18:45:00,2.325,2686.64
2025-02-06 19:00:00,2.3349,2703.01
2025-02-06 19:15:00,2.3417,2708.02
2025-02-06 19:30:00,2.3209,2688.11
2025-02-06 19:45:00,2.3206,2687.66
2025-02-06 20:00:00,2.3384,2700.26
2025-02-06 20:15:00,2.3276,2703.0
2025-02-06 20:30:00,2.333,2705.99
2025-02-06 20:45:00,2.3549,2717.26
2025-02-06 21:00:00,2.3583,2723.3
2025-02-06 21:15:00,2.3621,2723.58
2025-02-06 21:30:00,2.3552,2722.92
2025-02-06 21:45:00,2.3593,2724.9
2025-02-06 22:00:00,2.3583,2725.34
2025-02-06 22:15:00,2.3525,2720.73
2025-02-06 22:30:00,2.3366,2706.32
2025-02-06 22:45:00,2.3536,2715.58
2025-02-06 23:00:00,2.364,2725.11
2025-02-06 23:15:00,2.3652,2722.58
2025-02-06 23:30:00,2.359,2720.64
2025-02-06 23:45:00,2.3573,2720.6
2025-02-07 00:00:00,2.3519,2713.45
2025-02-07 00:15:00,2.3463,2709.21
2025-02-07 00:30:00,2.3558,2716.5
2025-02-07 00:45:00,2.352,2713.98
2025-02-07 01:00:00,2.3435,2708.65
2025-02-07 01:15:00,2.3084,2682.18
2025-02-07 01:30:00,2.2861,2679.0
2025-02-07 01:45:00,2.292,2696.39
2025-02-07 02:00:00,2.3027,2704.52
2025-02-07 02:15:00,2.3074,2714.6
2025-02-07 02:30:00,2.2985,2718.37
2025-02-07 02:45:00,2.2889,2713.07
2025-02-07 03:00:00,2.2973,2719.92
2025-02-07 03:15:00,2.292,2724.24
2025-02-07 03:30:00,2.3161,2733.99
2025-02-07 03:45:00,2.3146,2729.6
2025-02-07 04:00:00,2.3287,2733.32
2025-02-07 04:15:00,2.3548,2736.7
2025-02-07 04:30:00,2.3596,2735.37
2025-02-07 04:45:00,2.3742,2738.92
2025-02-07 05:00:00,2.371,2738.66
2025-02-07 05:15:00,2.3733,2744.58
2025-02-07 05:30:00,2.3796,2742.79
2025-02-07 05:45:00,2.3863,2743.01
2025-02-07 06:00:00,2.4283,2751.69
2025-02-07 06:15:00,2.4071,2755.59
2025-02-07 06:30:00,2.4086,2754.61
2025-02-07 06:45:00,2.4185,2762.69
2025-02-07 07:00:00,2.4039,2752.31
2025-02-07 07:15:00,2.4033,2752.15
2025-02-07 07:30:00,2.4168,2759.8
2025-02-07 07:45:00,2.4142,2757.31
2025-02-07 08:00:00,2.3948,2747.8
2025-02-07 08:15:00,2.3947,2741.66
2025-02-07 08:30:00,2.4225,2762.91
2025-02-07 08:45:00,2.4888,2776.01
2025-02-07 09:00:00,2.5232,2784.31
2025-02-07 09:15:00,2.5101,2791.06
2025-02-07 09:30:00,2.5126,2788.95
2025-02-07 09:45:00,2.5325,2782.86
2025-02-07 10:00:00,2.4811,2740.85
2025-02-07 10:15:00,2.4623,2740.98
2025-02-07 10:30:00,2.4853,2736.61
2025-02-07 10:45:00,2.4789,2721.73
2025-02-07 11:00:00,2.4609,2709.69
2025-02-07 11:15:00,2.4742,2713.67
2025-02-07 11:30:00,2.478,2709.61
2025-02-07 11:45:00,2.4594,2693.86
2025-02-07 12:00:00,2.4453,2687.19
2025-02-07 12:15:00,2.4251,2677.13
2025-02-07 12:30:00,2.4332,2681.91
2025-02-07 12:45:00,2.4289,2680.09
2025-02-07 13:00:00,2.4594,2693.37
2025-02-07 13:15:00,2.4771,2692.96
2025-02-07 13:30:00,2.4805,2690.58
2025-02-07 13:45:00,2.4824,2678.47
2025-02-07 14:00:00,2.4738,2671.82
2025-02-07 14:15:00,2.4621,2671.23
2025-02-07 14:30:00,2.442,2667.79
2025-02-07 14:45:00,2.4279,2659.3
2025-02-07 15:00:00,2.3945,2638.84
2025-02-07 15:15:00,2.3748,2621.5
2025-02-07 15:30:00,2.3743,2611.5
2025-02-07 15:45:00,2.3579,2587.65
2025-02-07 16:00:00,2.3829,2603.25
2025-02-07 16:15:00,2.3882,2594.34
2025-02-07 16:30:00,2.379,2594.56
2025-02-07 16:45:00,2.3723,2587.77
2025-02-07 17:00:00,2.3594,2586.01
2025-02-07 17:15:00,2.3666,2574.55
2025-02-07 17:30:00,2.3594,2574.69
2025-02-07 17:45:00,2.3809,2583.77
2025-02-07 18:00:00,2.385,2588.93
2025-02-07 18:15:00,2.38,2602.99
2025-02-07 18:30:00,2.3911,2617.63
2025-02-07 18:45:00,2.3968,2622.1
2025-02-07 19:00:00,2.3866,2630.62
2025-02-07 19:15:00,2.4096,2658.99
2025-02-07 19:30:00,2.418,2655.03
2025-02-07 19:45:00,2.4175,2646.68
2025-02-07 20:00:00,2.4101,2637.46
2025-02-07 20:15:00,2.4074,2635.14
2025-02-07 20:30:00,2.3985,2635.58
2025-02-07 20:45:00,2.3885,2630.39
2025-02-07 21:00:00,2.3837,2630.76
2025-02-07 21:15:00,2.3958,2639.1
2025-02-07 21:30:00,2.3855,2634.17
2025-02-07 21:45:00,2.3922,2640.95
2025-02-07 22:00:00,2.3963,2650.52
2025-02-07 22:15:00,2.3831,2640.21
2025-02-07 22:30:00,2.3878,2640.3
2025-02-07 22:45:00,2.383,2641.66
2025-02-07 23:00:00,2.3821,2645.59
2025-02-07 23:15:00,2.378,2640.75
2025-02-07 23:30:00,2.3692,2638.79
2025-02-07 23:45:00,2.3675,2634.18
2025-02-08 00:00:00,2.3592,2630.97
2025-02-08 00:15:00,2.3646,2625.5
2025-02-08 00:30:00,2.3728,2620.19
2025-02-08 00:45:00,2.3769,2620.19
2025-02-08 01:00:00,2.378,2625.88
2025-02-08 01:15:00,2.3843,2629.17
2025-02-08 01:30:00,2.3863,2625.11
2025-02-08 01:45:00,2.3808,2616.14
2025-02-08 02:00:00,2.3692,2604.91
2025-02-08 02:15:00,2.3753,2611.96
2025-02-08 02:30:00,2.3883,2621.18
2025-02-08 02:45:00,2.3944,2629.61
2025-02-08 03:00:00,2.3909,2623.1
2025-02-08 03:15:00,2.3888,2617.81
2025-02-08 03:30:00,2.3872,2615.58
2025-02-08 03:45:00,2.3729,2606.22
2025-02-08 04:00:00,2.3842,2609.05
2025-02-08 04:15:00,2.3929,2619.0
2025-02-08 04:30:00,2.3899,2614.4
2025-02-08 04:45:00,2.3955,2619.0
2025-02-08 05:00:00,2.4082,2619.0
2025-02-08 05:15:00,2.4139,2624.23
2025-02-08 05:30:00,2.4113,2622.0
2025-02-08 05:45:00,2.4086,2617.89
2025-02-08 06:00:00,2.4083,2616.51
2025-02-08 06:15:00,2.3977,2606.99
2025-02-08 06:30:00,2.4019,2605.99
2025-02-08 06:45:00,2.4105,2613.32
2025-02-08 07:00:00,2.4,2607.04
2025-02-08 07:15:00,2.3933,2607.04
2025-02-08 07:30:00,2.398,2601.5
2025-02-08 07:45:00,2.4021,2604.91
2025-02-08 08:00:00,2.4071,2609.89
2025-02-08 08:15:00,2.4147,2617.4
2025-02-08 08:30:00,2.431,2626.0
2025-02-08 08:45:00,2.419,2621.44
2025-02-08 09:00:00,2.4224,2621.51
2025-02-08 09:15:00,2.4067,2606.86
2025-02-08 09:30:00,2.4142,2610.89
2025-02-08 09:45:00,2.4167,2616.23
2025-02-08 10:00:00,2.4156,2618.78
2025-02-08 10:15:00,2.4025,2605.8
2025-02-08 10:30:00,2.3872,2595.46
2025-02-08 10:45:00,2.3913,2605.24
2025-02-08 11:00:00,2.3888,2601.28
2025-02-08 11:15:00,2.392,2606.62
2025-02-08 11:30:00,2.3923,2601.79
2025-02-08 11:45:00,2.4088,2609.48
2025-02-08 12:00:00,2.4101,2618.39
2025-02-08 12:15:00,2.4089,2618.62
2025-02-08 12:30:00,2.4157,2626.47
2025-02-08 12:45:00,2.4201,2629.89
2025-02-08 13:00:00,2.4135,2624.59
2025-02-08 13:15:00,2.4265,2633.0
2025-02-08 13:30:00,2.4243,2629.65
2025-02-08 13:45:00,2.4238,2631.63
2025-02-08 14:00:00,2.4212,2631.92
2025-02-08 14:15:00,2.4261,2646.44
2025-02-08 14:30:00,2.423,2634.31
2025-02-08 14:45:00,2.425,2637.89
2025-02-08 15:00:00,2.4207,2631.84
2025-02-08 15:15:00,2.4254,2639.87
2025-02-08 15:30:00,2.4246,2635.72
2025-02-08 15:45:00,2.4238,2635.83
2025-02-08 16:00:00,2.4212,2633.26
2025-02-08 16:15:00,2.4178,2633.82
2025-02-08 16:30:00,2.4241,2641.18
2025-02-08 16:45:00,2.4221,2638.76
2025-02-08 17:00:00,2.4318,2644.6
2025-02-08 17:15:00,2.4303,2638.38
2025-02-08 17:30:00,2.4095,2627.0
2025-02-08 17:45:00,2.4137,2627.01
2025-02-08 18:00:00,2.4227,2633.11
2025-02-08 18:15:00,2.4208,2639.21
2025-02-08 18:30:00,2.4297,2638.4
2025-02-08 18:45:00,2.419,2632.46
2025-02-08 19:00:00,2.4126,2633.09
2025-02-08 19:15:00,2.411,2632.0
2025-02-08 19:30:00,2.4109,2627.32
2025-02-08 19:45:00,2.4181,2637.16
2025-02-08 20:00:00,2.4268,2649.99
2025-02-08 20:15:00,2.4343,2650.08
2025-02-08 20:30:00,2.4431,2647.6
2025-02-08 20:45:00,2.4491,2649.42
2025-02-08 21:00:00,2.442,2645.05
2025-02-08 21:15:00,2.439,2638.89
2025-02-08 21:30:00,2.4402,2642.81
2025-02-08 21:45:00,2.4362,2639.62
2025-02-08 22:00:00,2.4424,2641.06
2025-02-08 22:15:00,2.4627,2648.3
2025-02-08 22:30:00,2.4889,2682.96
2025-02-08 22:45:00,2.5038,2678.54
2025-02-08 23:00:00,2.4846,2665.85
2025-02-08 23:15:00,2.481,2667.29
2025-02-08 23:30:00,2.4917,2669.28
2025-02-08 23:45:00,2.4929,2672.83
2025-02-09 00:00:00,2.4821,2666.0
2025-02-09 00:15:00,2.4755,2659.87
2025-02-09 00:30:00,2.4732,2664.48
2025-02-09 00:45:00,2.468,2661.47
2025-02-09 01:00:00,2.4612,2654.42
2025-02-09 01:15:00,2.4576,2656.24
2025-02-09 01:30:00,2.4642,2659.41
2025-02-09 01:45:00,2.4728,2663.04
2025-02-09 02:00:00,2.4735,2665.54
2025-02-09 02:15:00,2.464,2662.59
2025-02-09 02:30:00,2.4625,2664.02
2025-02-09 02:45:00,2.4672,2662.59
2025-02-09 03:00:00,2.4791,2670.01
2025-02-09 03:15:00,2.4784,2671.8
2025-02-09 03:30:00,2.4748,2663.49
2025-02-09 03:45:00,2.4836,2666.99
2025-02-09 04:00:00,2.4676,2660.71
2025-02-09 04:15:00,2.4699,2659.9
2025-02-09 04:30:00,2.4648,2655.0
2025-02-09 04:45:00,2.4664,2658.37
2025-02-09 05:00:00,2.465,2660.99
2025-02-09 05:15:00,2.4642,2665.72
2025-02-09 05:30:00,2.4638,2665.82
2025-02-09 05:45:00,2.4533,2661.68
2025-02-09 06:00:00,2.4508,2662.99
2025-02-09 06:15:00,2.4566,2666.41
2025-02-09 06:30:00,2.445,2658.45
2025-02-09 06:45:00,2.4386,2654.78
2025-02-09 07:00:00,2.4446,2657.72
2025-02-09 07:15:00,2.4416,2655.91
2025-02-09 07:30:00,2.4332,2651.7
2025-02-09 07:45:00,2.437,2654.99
2025-02-09 08:00:00,2.4284,2652.9
2025-02-09 08:15:00,2.4143,2644.98
2025-02-09 08:30:00,2.3988,2632.86
2025-02-09 08:45:00,2.3885,2618.38
2025-02-09 09:00:00,2.4085,2630.66
2025-02-09 09:15:00,2.4037,2626.45
2025-02-09 09:30:00,2.403,2627.64
2025-02-09 09:45:00,2.4074,2627.63
2025-02-09 10:00:00,2.4204,2639.5
2025-02-09 10:15:00,2.4171,2643.05
2025-02-09 10:30:00,2.4253,2653.61
2025-02-09 10:45:00,2.4285,2653.21
2025-02-09 11:00:00,2.4346,2665.71
2025-02-09 11:15:00,2.4235,2655.28
2025-02-09 11:30:00,2.4219,2656.0
2025-02-09 11:45:00,2.427,2659.32
2025-02-09 12:00:00,2.4249,2656.52
2025-02-09 12:15:00,2.4199,2650.75
2025-02-09 12:30:00,2.4108,2640.71
2025-02-09 12:45:00,2.4097,2641.74
2025-02-09 13:00:00,2.4133,2637.49
2025-02-09 13:15:00,2.4076,2632.21
2025-02-09 13:30:00,2.4182,2640.26
2025-02-09 13:45:00,2.413,2636.69
2025-02-09 14:00:00,2.4127,2638.99
2025-02-09 14:15:00,2.398,2631.49
2025-02-09 14:30:00,2.3902,2623.6
2025-02-09 14:45:00,2.3987,2623.89
2025-02-09 15:00:00,2.4072,2630.67
2025-02-09 15:15:00,2.4153,2641.65
2025-02-09 15:30:00,2.4164,2644.6
2025-02-09 15:45:00,2.4119,2637.19
2025-02-09 16:00:00,2.4111,2637.96
2025-02-09 16:15:00,2.3933,2622.27
2025-02-09 16:30:00,2.3366,2563.09
2025-02-09 16:45:00,2.3356,2552.38
2025-02-09 17:00:00,2.3462,2565.19
2025-02-09 17:15:00,2.3647,2591.29
2025-02-09 17:30:00,2.3992,2646.06
2025-02-09 17:45:00,2.3717,2615.77
2025-02-09 18:00:00,2.3822,2613.22
2025-02-09 18:15:00,2.3797,2613.15
2025-02-09 18:30:00,2.3868,2622.49
2025-02-09 18:45:00,2.3928,2627.18
2025-02-09 19:00:00,2.4212,2645.57
2025-02-09 19:15:00,2.4157,2642.21
2025-02-09 19:30:00,2.4178,2649.0
2025-02-09 19:45:00,2.4086,2642.71
2025-02-09 20:00:00,2.3889,2629.78
2025-02-09 20:15:00,2.3801,2615.0
2025-02-09 20:30:00,2.348,2572.59
2025-02-09 20:45:00,2.3447,2574.69
2025-02-09 21:00:00,2.3249,2574.99
2025-02-09 21:15:00,2.3307,2571.67
2025-02-09 21:30:00,2.3557,2590.03
2025-02-09 21:45:00,2.3453,2589.54
2025-02-09 22:00:00,2.3485,2596.51
2025-02-09 22:15:00,2.3657,2613.83
2025-02-09 22:30:00,2.3958,2637.5
2025-02-09 22:45:00,2.3827,2625.97
2025-02-09 23:00:00,2.3895,2631.36
2025-02-09 23:15:00,2.3953,2634.0
2025-02-09 23:30:00,2.3897,2627.0
2025-02-09 23:45:00,2.388,2628.75
2025-02-10 00:00:00,2.3975,2634.99
2025-02-10 00:15:00,2.3933,2635.68
2025-02-10 00:30:00,2.4019,2641.1
2025-02-10 00:45:00,2.4017,2638.4
2025-02-10 01:00:00,2.3926,2630.17
2025-02-10 01:15:00,2.3855,2630.45
2025-02-10 01:30:00,2.3884,2629.59
2025-02-10 01:45:00,2.3944,2636.25
2025-02-10 02:00:00,2.3961,2637.72
2025-02-10 02:15:00,2.3994,2632.93
2025-02-10 02:30:00,2.4017,2635.5
2025-02-10 02:45:00,2.4049,2637.03
2025-02-10 03:00:00,2.4279,2648.31
2025-02-10 03:15:00,2.4303,2643.12
2025-02-10 03:30:00,2.4374,2647.01
2025-02-10 03:45:00,2.4373,2644.8
2025-02-10 04:00:00,2.446,2642.12
2025-02-10 04:15:00,2.4372,2644.7
2025-02-10 04:30:00,2.4304,2645.5
2025-02-10 04:45:00,2.4325,2650.4
2025-02-10 05:00:00,2.4372,2658.12
2025-02-10 05:15:00,2.4395,2656.04
2025-02-10 05:30:00,2.4233,2645.72
2025-02-10 05:45:00,2.4232,2647.47
2025-02-10 06:00:00,2.4155,2643.25
2025-02-10 06:15:00,2.4261,2650.01
2025-02-10 06:30:00,2.4332,2655.32
2025-02-10 06:45:00,2.4285,2653.16
2025-02-10 07:00:00,2.4235,2648.26
2025-02-10 07:15:00,2.4235,2651.76
2025-02-10 07:30:00,2.4181,2643.24
2025-02-10 07:45:00,2.4136,2639.33
2025-02-10 08:00:00,2.4221,2649.89
2025-02-10 08:15:00,2.4204,2646.73
2025-02-10 08:30:00,2.429,2655.88
2025-02-10 08:45:00,2.462,2677.76
2025-02-10 09:00:00,2.4373,2658.0
2025-02-10 09:15:00,2.4408,2659.79
2025-02-10 09:30:00,2.4338,2651.92
2025-02-10 09:45:00,2.425,2650.86
2025-02-10 10:00:00,2.4351,2659.29
2025-02-10 10:15:00,2.4191,2651.75
2025-02-10 10:30:00,2.4148,2654.2
2025-02-10 10:45:00,2.4218,2658.22
2025-02-10 11:00:00,2.4281,2668.3
2025-02-10 11:15:00,2.4223,2659.44
2025-02-10 11:30:00,2.421,2659.8
2025-02-10 11:45:00,2.4245,2664.82
2025-02-10 12:00:00,2.4221,2654.98
2025-02-10 12:15:00,2.4363,2675.95
2025-02-10 12:30:00,2.4298,2675.59
2025-02-10 12:45:00,2.4375,2679.01
2025-02-10 13:00:00,2.4341,2678.78
2025-02-10 13:15:00,2.4354,2684.31
2025-02-10 13:30:00,2.4283,2677.47
2025-02-10 13:45:00,2.4386,2683.22
2025-02-10 14:00:00,2.4415,2689.46
2025-02-10 14:15:00,2.4373,2688.3
2025-02-10 14:30:00,2.4303,2676.01
2025-02-10 14:45:00,2.4244,2672.28
2025-02-10 15:00:00,2.4327,2675.52
2025-02-10 15:15:00,2.4321,2673.59
2025-02-10 15:30:00,2.4379,2682.49
2025-02-10 15:45:00,2.4344,2684.28
2025-02-10 16:00:00,2.428,2676.48
2025-02-10 16:15:00,2.4315,2670.49
2025-02-10 16:30:00,2.4285,2664.49
2025-02-10 16:45:00,2.4274,2664.34
2025-02-10 17:00:00,2.4211,2664.81
2025-02-10 17:15:00,2.4287,2669.14
2025-02-10 17:30:00,2.4201,2661.14
2025-02-10 17:45:00,2.4152,2658.49
2025-02-10 18:00:00,2.4166,2657.58
2025-02-10 18:15:00,2.4137,2654.79
2025-02-10 18:30:00,2.4172,2657.41
2025-02-10 18:45:00,2.4237,2661.19
2025-02-10 19:00:00,2.4295,2667.8
2025-02-10 19:15:00,2.4376,2677.85
2025-02-10 19:30:00,2.4533,2707.34
2025-02-10 19:45:00,2.4489,2705.59
2025-02-10 20:00:00,2.4468,2697.32
2025-02-10 20:15:00,2.452,2699.62
2025-02-10 20:30:00,2.4641,2703.4
2025-02-10 20:45:00,2.4557,2695.0
2025-02-10 21:00:00,2.4478,2690.81
2025-02-10 21:15:00,2.4367,2673.61
2025-02-10 21:30:00,2.4394,2677.21
2025-02-10 21:45:00,2.4433,2681.49
2025-02-10 22:00:00,2.4385,2677.58
2025-02-10 22:15:00,2.4372,2672.5
2025-02-10 22:30:00,2.437,2672.86
2025-02-10 22:45:00,2.4413,2678.89
2025-02-10 23:00:00,2.4423,2677.99
2025-02-10 23:15:00,2.4534,2681.5
2025-02-10 23:30:00,2.4634,2688.03
2025-02-10 23:45:00,2.4773,2693.21
2025-02-11 00:00:00,2.4816,2698.02
2025-02-11 00:15:00,2.4948,2702.92
2025-02-11 00:30:00,2.4964,2702.95
2025-02-11 00:45:00,2.5168,2717.01
2025-02-11 01:00:00,2.4981,2705.69
2025-02-11 01:15:00,2.5043,2709.3
2025-02-11 01:30:00,2.5121,2717.31
2025-02-11 01:45:00,2.5224,2722.81
2025-02-11 02:00:00,2.5148,2715.0
2025-02-11 02:15:00,2.5097,2716.66
2025-02-11 02:30:00,2.512,2717.49
2025-02-11 02:45:00,2.4999,2712.15
2025-02-11 03:00:00,2.4981,2709.99
2025-02-11 03:15:00,2.4989,2712.01
2025-02-11 03:30:00,2.5097,2717.0
2025-02-11 03:45:00,2.5029,2715.29
2025-02-11 04:00:00,2.5044,2711.3
2025-02-11 04:15:00,2.5077,2713.44
2025-02-11 04:30:00,2.4848,2706.63
2025-02-11 04:45:00,2.486,2704.52
2025-02-11 05:00:00,2.4909,2702.32
2025-02-11 05:15:00,2.4805,2693.68
2025-02-11 05:30:00,2.4818,2697.18
2025-02-11 05:45:00,2.4847,2697.06
2025-02-11 06:00:00,2.4824,2694.85
2025-02-11 06:15:00,2.4895,2701.5
2025-02-11 06:30:00,2.4862,2701.5
2025-02-11 06:45:00,2.4964,2708.8
2025-02-11 07:00:00,2.4793,2693.59
2025-02-11 07:15:00,2.4758,2684.83
2025-02-11 07:30:00,2.4821,2689.43
2025-02-11 07:45:00,2.4851,2686.03
2025-02-11 08:00:00,2.4919,2691.68
2025-02-11 08:15:00,2.4776,2675.52
2025-02-11 08:30:00,2.4735,2663.66
2025-02-11 08:45:00,2.4421,2634.47
2025-02-11 09:00:00,2.4599,2650.25
2025-02-11 09:15:00,2.4587,2655.94
2025-02-11 09:30:00,2.466,2661.12
2025-02-11 09:45:00,2.4678,2663.81
2025-02-11 10:00:00,2.461,2655.96
2025-02-11 10:15:00,2.4671,2655.02
2025-02-11 10:30:00,2.464,2654.13
2025-02-11 10:45:00,2.4697,2662.36
2025-02-11 11:00:00,2.4768,2668.87
2025-02-11 11:15:00,2.4664,2653.81
2025-02-11 11:30:00,2.4635,2649.24
2025-02-11 11:45:00,2.4564,2645.43
2025-02-11 12:00:00,2.4362,2639.01
2025-02-11 12:15:00,2.4432,2648.8
2025-02-11 12:30:00,2.4277,2638.54
2025-02-11 12:45:00,2.4296,2640.79
2025-02-11 13:00:00,2.4195,2631.26
2025-02-11 13:15:00,2.3981,2620.61
2025-02-11 13:30:00,2.404,2623.5
2025-02-11 13:45:00,2.3993,2610.77
2025-02-11 14:00:00,2.4026,2614.44
2025-02-11 14:15:00,2.3878,2596.49
2025-02-11 14:30:00,2.3822,2590.95
2025-02-11 14:45:00,2.3875,2589.7
2025-02-11 15:00:00,2.4054,2597.91
2025-02-11 15:15:00,2.4108,2600.01
2025-02-11 15:30:00,2.4109,2591.85
2025-02-11 15:45:00,2.4131,2598.44
2025-02-11 16:00:00,2.4155,2601.23
2025-02-11 16:15:00,2.4269,2609.38
2025-02-11 16:30:00,2.4435,2628.88
2025-02-11 16:45:00,2.4335,2622.12
2025-02-11 17:00:00,2.4406,2624.13
2025-02-11 17:15:00,2.4322,2629.15
2025-02-11 17:30:00,2.4215,2606.47
2025-02-11 17:45:00,2.4121,2586.39
2025-02-11 18:00:00,2.4209,2601.11
2025-02-11 18:15:00,2.4266,2608.72
2025-02-11 18:30:00,2.4173,2600.81
2025-02-11 18:45:00,2.4131,2602.59
2025-02-11 19:00:00,2.4217,2610.14
2025-02-11 19:15:00,2.4126,2605.78
2025-02-11 19:30:00,2.4116,2603.99
2025-02-11 19:45:00,2.4212,2610.4
2025-02-11 20:00:00,2.4134,2604.37
2025-02-11 20:15:00,2.4122,2606.3
2025-02-11 20:30:00,2.4174,2613.0
2025-02-11 20:45:00,2.4225,2616.8
2025-02-11 21:00:00,2.4137,2611.0
2025-02-11 21:15:00,2.4111,2609.31
2025-02-11 21:30:00,2.412,2610.55
2025-02-11 21:45:00,2.3986,2596.65
2025-02-11 22:00:00,2.3855,2581.15
2025-02-11 22:15:00,2.3994,2600.19
2025-02-11 22:30:00,2.3977,2597.84
2025-02-11 22:45:00,2.3884,2587.24
2025-02-11 23:00:00,2.397,2593.5
2025-02-11 23:15:00,2.3897,2589.99
2025-02-11 23:30:00,2.3902,2587.87
2025-02-11 23:45:00,2.3957,2590.07
2025-02-12 00:00:00,2.4072,2603.17
2025-02-12 00:15:00,2.4106,2607.68
2025-02-12 00:30:00,2.4068,2601.74
2025-02-12 00:45:00,2.4096,2609.0
2025-02-12 01:00:00,2.4088,2609.48
2025-02-12 01:15:00,2.4031,2606.17
2025-02-12 01:30:00,2.4025,2606.99
2025-02-12 01:45:00,2.3975,2601.81
2025-02-12 02:00:00,2.4009,2606.15
2025-02-12 02:15:00,2.4104,2616.01
2025-02-12 02:30:00,2.41,2619.51
2025-02-12 02:45:00,2.4062,2618.63
2025-02-12 03:00:00,2.4154,2632.12
2025-02-12 03:15:00,2.4156,2630.4
2025-02-12 03:30:00,2.419,2626.27
2025-02-12 03:45:00,2.4194,2629.94
2025-02-12 04:00:00,2.4086,2620.0
2025-02-12 04:15:00,2.4103,2616.63
2025-02-12 04:30:00,2.4163,2622.61
2025-02-12 04:45:00,2.4199,2629.17
2025-02-12 05:00:00,2.4135,2625.39
2025-02-12 05:15:00,2.4083,2625.71
2025-02-12 05:30:00,2.4092,2624.5
2025-02-12 05:45:00,2.4068,2618.89
2025-02-12 06:00:00,2.412,2623.28
2025-02-12 06:15:00,2.4162,2628.22
2025-02-12 06:30:00,2.4247,2632.7
2025-02-12 06:45:00,2.4213,2627.08
2025-02-12 07:00:00,2.4341,2631.98
2025-02-12 07:15:00,2.4337,2630.77
2025-02-12 07:30:00,2.4315,2636.15
2025-02-12 07:45:00,2.4208,2628.4
2025-02-12 08:00:00,2.4221,2633.06
2025-02-12 08:15:00,2.4469,2659.9
2025-02-12 08:30:00,2.378,2593.92
2025-02-12 08:45:00,2.3883,2595.48
2025-02-12 09:00:00,2.3756,2584.0
2025-02-12 09:15:00,2.3549,2570.37
2025-02-12 09:30:00,2.3862,2593.0
2025-02-12 09:45:00,2.3936,2599.43
2025-02-12 10:00:00,2.3779,2581.96
2025-02-12 10:15:00,2.4025,2598.1
2025-02-12 10:30:00,2.4014,2607.49
2025-02-12 10:45:00,2.4008,2606.9
2025-02-12 11:00:00,2.3881,2592.69
2025-02-12 11:15:00,2.3887,2594.3
2025-02-12 11:30:00,2.4065,2614.7
2025-02-12 11:45:00,2.4284,2648.36
2025-02-12 12:00:00,2.4409,2656.97
