datetime,SOL/USD:Binance,ETH/USD:Binance
2025-02-09 07:45:00,201.62,2654.99
2025-02-09 08:00:00,201.04,2652.9
2025-02-09 08:15:00,199.49,2644.98
2025-02-09 08:30:00,198.42,2632.86
2025-02-09 08:45:00,196.96,2618.38
2025-02-09 09:00:00,197.84,2630.66
2025-02-09 09:15:00,198.64,2626.45
2025-02-09 09:30:00,199.01,2627.64
2025-02-09 09:45:00,199.5,2627.63
2025-02-09 10:00:00,200.6,2639.5
2025-02-09 10:15:00,200.41,2643.05
2025-02-09 10:30:00,200.96,2653.61
2025-02-09 10:45:00,200.7,2653.21
2025-02-09 11:00:00,201.72,2665.71
2025-02-09 11:15:00,201.39,2655.28
2025-02-09 11:30:00,201.9,2656.0
2025-02-09 11:45:00,202.0,2659.32
2025-02-09 12:00:00,201.68,2656.52
2025-02-09 12:15:00,201.53,2650.75
2025-02-09 12:30:00,200.23,2640.71
2025-02-09 12:45:00,199.97,2641.74
2025-02-09 13:00:00,199.59,2637.49
2025-02-09 13:15:00,199.16,2632.21
2025-02-09 13:30:00,200.51,2640.26
2025-02-09 13:45:00,200.13,2636.69
2025-02-09 14:00:00,200.29,2638.99
2025-02-09 14:15:00,199.52,2631.49
2025-02-09 14:30:00,198.44,2623.6
2025-02-09 14:45:00,199.08,2623.89
2025-02-09 15:00:00,199.93,2630.67
2025-02-09 15:15:00,200.47,2641.65
2025-02-09 15:30:00,200.24,2644.6
2025-02-09 15:45:00,199.42,2637.19
2025-02-09 16:00:00,199.33,2637.96
2025-02-09 16:15:00,197.99,2622.27
2025-02-09 16:30:00,194.79,2563.09
2025-02-09 16:45:00,194.21,2552.38
2025-02-09 17:00:00,,
2025-02-09 17:15:00,,
2025-02-09 17:30:00,,
2025-02-09 17:45:00,,
2025-02-09 18:00:00,,
2025-02-09 18:15:00,,
2025-02-09 18:30:00,199.59,2622.49
2025-02-09 18:45:00,200.47,2627.18
2025-02-09 19:00:00,203.19,2645.57
2025-02-09 19:15:00,203.41,2642.21
2025-02-09 19:30:00,204.28,2649.0
2025-02-09 19:45:00,203.99,2642.71
2025-02-09 20:00:00,202.57,2629.78
2025-02-09 20:15:00,201.31,2615.0
2025-02-09 20:30:00,199.25,2572.59
2025-02-09 20:45:00,198.36,2574.69
2025-02-09 21:00:00,196.27,2574.99
2025-02-09 21:15:00,196.95,2571.67
2025-02-09 21:30:00,198.94,2590.03
2025-02-09 21:45:00,198.88,2589.54
2025-02-09 22:00:00,198.88,2596.51
2025-02-09 22:15:00,200.77,2613.83
2025-02-09 22:30:00,203.73,2637.5
2025-02-09 22:45:00,201.97,2625.97
2025-02-09 23:00:00,201.91,2631.36
2025-02-09 23:15:00,201.96,2634.0
2025-02-09 23:30:00,201.06,2627.0
2025-02-09 23:45:00,201.0,2628.75
2025-02-10 00:00:00,201.87,2634.99
2025-02-10 00:15:00,202.01,2635.68
2025-02-10 00:30:00,203.38,2641.1
2025-02-10 00:45:00,202.45,2638.4
2025-02-10 01:00:00,202.15,2630.17
2025-02-10 01:15:00,201.73,2630.45
2025-02-10 01:30:00,202.66,2629.59
2025-02-10 01:45:00,202.94,2636.25
2025-02-10 02:00:00,202.98,2637.72
2025-02-10 02:15:00,202.73,2632.93
2025-02-10 02:30:00,203.05,2635.5
2025-02-10 02:45:00,202.77,2637.03
2025-02-10 03:00:00,204.75,2648.31
2025-02-10 03:15:00,203.83,2643.12
2025-02-10 03:30:00,205.19,2647.01
2025-02-10 03:45:00,205.21,2644.8
2025-02-10 04:00:00,204.5,2642.12
2025-02-10 04:15:00,204.66,2644.7
2025-02-10 04:30:00,204.26,2645.5
2025-02-10 04:45:00,205.08,2650.4
2025-02-10 05:00:00,205.03,2658.12
2025-02-10 05:15:00,204.83,2656.04
2025-02-10 05:30:00,203.84,2645.72
2025-02-10 05:45:00,204.12,2647.47
2025-02-10 06:00:00,204.03,2643.25
2025-02-10 06:15:00,204.89,2650.01
2025-02-10 06:30:00,204.96,2655.32
2025-02-10 06:45:00,204.5,2653.16
2025-02-10 07:00:00,203.99,2648.26
2025-02-10 07:15:00,203.58,2651.76
2025-02-10 07:30:00,203.25,2643.24
2025-02-10 07:45:00,202.83,2639.33
2025-02-10 08:00:00,203.65,2649.89
2025-02-10 08:15:00,203.8,2646.73
2025-02-10 08:30:00,204.91,2655.88
2025-02-10 08:45:00,208.56,2677.76
2025-02-10 09:00:00,206.4,2658.0
2025-02-10 09:15:00,206.69,2659.79
2025-02-10 09:30:00,205.07,2651.92
2025-02-10 09:45:00,204.6,2650.86
2025-02-10 10:00:00,205.79,2659.29
2025-02-10 10:15:00,202.93,2651.75
2025-02-10 10:30:00,202.6,2654.2
2025-02-10 10:45:00,203.07,2658.22
2025-02-10 11:00:00,203.46,2668.3
2025-02-10 11:15:00,203.17,2659.44
2025-02-10 11:30:00,202.87,2659.8
2025-02-10 11:45:00,203.19,2664.82
2025-02-10 12:00:00,202.41,2654.98
2025-02-10 12:15:00,203.39,2675.95
2025-02-10 12:30:00,203.21,2675.59
2025-02-10 12:45:00,203.59,2679.01
2025-02-10 13:00:00,202.82,2678.78
2025-02-10 13:15:00,203.21,2684.31
2025-02-10 13:30:00,202.52,2677.47
2025-02-10 13:45:00,203.22,2683.22
2025-02-10 14:00:00,203.12,2689.46
2025-02-10 14:15:00,202.91,2688.3
2025-02-10 14:30:00,201.79,2676.01
2025-02-10 14:45:00,201.37,2672.28
2025-02-10 15:00:00,202.46,2675.52
2025-02-10 15:15:00,201.98,2673.59
2025-02-10 15:30:00,201.96,2682.49
2025-02-10 15:45:00,201.12,2684.28
2025-02-10 16:00:00,200.69,2676.48
2025-02-10 16:15:00,201.03,2670.49
2025-02-10 16:30:00,200.91,2664.49
2025-02-10 16:45:00,200.18,2664.34
2025-02-10 17:00:00,200.24,2664.81
2025-02-10 17:15:00,200.76,2669.14
2025-02-10 17:30:00,200.23,2661.14
2025-02-10 17:45:00,200.09,2658.49
2025-02-10 18:00:00,199.71,2657.58
2025-02-10 18:15:00,199.55,2654.79
2025-02-10 18:30:00,199.78,2657.41
2025-02-10 18:45:00,200.47,2661.19
2025-02-10 19:00:00,200.85,2667.8
2025-02-10 19:15:00,201.63,2677.85
2025-02-10 19:30:00,202.42,2707.34
2025-02-10 19:45:00,201.75,2705.59
2025-02-10 20:00:00,201.96,2697.32
2025-02-10 20:15:00,203.18,2699.62
2025-02-10 20:30:00,204.03,2703.4
2025-02-10 20:45:00,203.76,2695.0
2025-02-10 21:00:00,202.54,2690.81
2025-02-10 21:15:00,201.83,2673.61
2025-02-10 21:30:00,200.76,2677.21
2025-02-10 21:45:00,201.41,2681.49
2025-02-10 22:00:00,201.1,2677.58
2025-02-10 22:15:00,201.01,2672.5
2025-02-10 22:30:00,200.91,2672.86
2025-02-10 22:45:00,201.11,2678.89
2025-02-10 23:00:00,201.31,2677.99
2025-02-10 23:15:00,202.25,2681.5
2025-02-10 23:30:00,203.04,2688.03
2025-02-10 23:45:00,203.8,2693.21
2025-02-11 00:00:00,204.6,2698.02
2025-02-11 00:15:00,203.95,2702.92
2025-02-11 00:30:00,204.86,2702.95
2025-02-11 00:45:00,205.1,2717.01
2025-02-11 01:00:00,204.42,2705.69
2025-02-11 01:15:00,204.59,2709.3
2025-02-11 01:30:00,205.15,2717.31
2025-02-11 01:45:00,205.61,2722.81
2025-02-11 02:00:00,204.78,2715.0
2025-02-11 02:15:00,205.17,2716.66
2025-02-11 02:30:00,204.94,2717.49
2025-02-11 02:45:00,204.39,2712.15
2025-02-11 03:00:00,204.34,2709.99
2025-02-11 03:15:00,204.67,2712.01
2025-02-11 03:30:00,205.33,2717.0
2025-02-11 03:45:00,204.78,2715.29
2025-02-11 04:00:00,204.54,2711.3
2025-02-11 04:15:00,204.2,2713.44
2025-02-11 04:30:00,202.97,2706.63
2025-02-11 04:45:00,202.87,2704.52
2025-02-11 05:00:00,202.2,2702.32
2025-02-11 05:15:00,201.33,2693.68
2025-02-11 05:30:00,202.11,2697.18
2025-02-11 05:45:00,202.32,2697.06
2025-02-11 06:00:00,202.36,2694.85
2025-02-11 06:15:00,202.85,2701.5
2025-02-11 06:30:00,202.57,2701.5
2025-02-11 06:45:00,203.4,2708.8
2025-02-11 07:00:00,202.06,2693.59
2025-02-11 07:15:00,201.74,2684.83
2025-02-11 07:30:00,202.25,2689.43
2025-02-11 07:45:00,202.35,2686.03
2025-02-11 08:00:00,202.21,2691.68
2025-02-11 08:15:00,200.78,2675.52
2025-02-11 08:30:00,200.27,2663.66
2025-02-11 08:45:00,198.31,2634.47
2025-02-11 09:00:00,199.01,2650.25
2025-02-11 09:15:00,199.14,2655.94
2025-02-11 09:30:00,199.52,2661.12
2025-02-11 09:45:00,199.73,2663.81
2025-02-11 10:00:00,199.24,2655.96
2025-02-11 10:15:00,199.62,2655.02
2025-02-11 10:30:00,199.41,2654.13
2025-02-11 10:45:00,199.47,2662.36
2025-02-11 11:00:00,200.0,2668.87
2025-02-11 11:15:00,199.01,2653.81
2025-02-11 11:30:00,199.04,2649.24
2025-02-11 11:45:00,198.03,2645.43
2025-02-11 12:00:00,197.29,2639.01
2025-02-11 12:15:00,198.67,2648.8
2025-02-11 12:30:00,197.91,2638.54
2025-02-11 12:45:00,198.64,2640.79
2025-02-11 13:00:00,197.63,2631.26
2025-02-11 13:15:00,196.76,2620.61
2025-02-11 13:30:00,196.78,2623.5
2025-02-11 13:45:00,196.66,2610.77
2025-02-11 14:00:00,196.91,2614.44
2025-02-11 14:15:00,195.9,2596.49
2025-02-11 14:30:00,195.66,2590.95
2025-02-11 14:45:00,195.65,2589.7
2025-02-11 15:00:00,196.61,2597.91
2025-02-11 15:15:00,196.49,2600.01
2025-02-11 15:30:00,196.01,2591.85
2025-02-11 15:45:00,196.72,2598.44
2025-02-11 16:00:00,196.64,2601.23
2025-02-11 16:15:00,197.27,2609.38
2025-02-11 16:30:00,198.56,2628.88
2025-02-11 16:45:00,198.29,2622.12
2025-02-11 17:00:00,199.13,2624.13
2025-02-11 17:15:00,199.06,2629.15
2025-02-11 17:30:00,197.59,2606.47
2025-02-11 17:45:00,196.95,2586.39
2025-02-11 18:00:00,197.71,2601.11
2025-02-11 18:15:00,198.33,2608.72
2025-02-11 18:30:00,197.84,2600.81
2025-02-11 18:45:00,197.96,2602.59
2025-02-11 19:00:00,198.33,2610.14
2025-02-11 19:15:00,197.66,2605.78
2025-02-11 19:30:00,197.5,2603.99
2025-02-11 19:45:00,198.04,2610.4
2025-02-11 20:00:00,197.16,2604.37
2025-02-11 20:15:00,196.91,2606.3
2025-02-11 20:30:00,197.31,2613.0
2025-02-11 20:45:00,197.37,2616.8
2025-02-11 21:00:00,196.91,2611.0
2025-02-11 21:15:00,196.44,2609.31
2025-02-11 21:30:00,196.99,2610.55
2025-02-11 21:45:00,195.66,2596.65
2025-02-11 22:00:00,194.16,2581.15
2025-02-11 22:15:00,195.46,2600.19
2025-02-11 22:30:00,195.16,2597.84
2025-02-11 22:45:00,194.33,2587.24
2025-02-11 23:00:00,194.77,2593.5
2025-02-11 23:15:00,193.9,2589.99
2025-02-11 23:30:00,193.92,2587.87
2025-02-11 23:45:00,194.51,2590.07
2025-02-12 00:00:00,195.46,2603.17
2025-02-12 00:15:00,196.09,2607.68
2025-02-12 00:30:00,195.51,2601.74
2025-02-12 00:45:00,195.76,2609.0
2025-02-12 01:00:00,195.56,2609.48
2025-02-12 01:15:00,194.96,2606.17
2025-02-12 01:30:00,194.69,2606.99
2025-02-12 01:45:00,193.78,2601.81
2025-02-12 02:00:00,194.63,2606.15
2025-02-12 02:15:00,195.55,2616.01
2025-02-12 02:30:00,195.63,2619.51
2025-02-12 02:45:00,195.19,2618.63
2025-02-12 03:00:00,196.06,2632.12
2025-02-12 03:15:00,196.18,2630.4
2025-02-12 03:30:00,196.24,2626.27
2025-02-12 03:45:00,196.2,2629.94
2025-02-12 04:00:00,195.48,2620.0
2025-02-12 04:15:00,196.13,2616.63
2025-02-12 04:30:00,196.66,2622.61
2025-02-12 04:45:00,196.64,2629.17
2025-02-12 05:00:00,196.28,2625.39
2025-02-12 05:15:00,196.0,2625.71
2025-02-12 05:30:00,196.14,2624.5
2025-02-12 05:45:00,196.02,2618.89
2025-02-12 06:00:00,196.45,2623.28
2025-02-12 06:15:00,197.0,2628.22
2025-02-12 06:30:00,197.56,2632.7
2025-02-12 06:45:00,197.37,2627.08
2025-02-12 07:00:00,197.47,2631.98
2025-02-12 07:15:00,197.36,2630.77
2025-02-12 07:30:00,197.05,2636.15
2025-02-12 07:45:00,196.45,2628.4
2025-02-12 08:00:00,196.71,2633.06
2025-02-12 08:15:00,198.06,2659.9
2025-02-12 08:30:00,191.67,2593.92
2025-02-12 08:45:00,191.97,2595.48
2025-02-12 09:00:00,191.59,2584.0
2025-02-12 09:15:00,189.95,2570.37
2025-02-12 09:30:00,192.38,2593.0
2025-02-12 09:45:00,193.48,2599.43
2025-02-12 10:00:00,191.41,2581.96
2025-02-12 10:15:00,192.4,2598.1
2025-02-12 10:30:00,192.7,2607.49
2025-02-12 10:45:00,192.0,2606.9
2025-02-12 11:00:00,190.67,2592.69
2025-02-12 11:15:00,190.07,2594.3
2025-02-12 11:30:00,191.61,2614.7
2025-02-12 11:45:00,194.68,2648.36
2025-02-12 12:00:00,195.38,2656.97
2025-02-12 12:15:00,196.6,2683.2
2025-02-12 12:30:00,195.0,2665.0
2025-02-12 12:45:00,195.14,2672.99
2025-02-12 13:00:00,194.68,2663.81
2025-02-12 13:15:00,193.54,2653.81
2025-02-12 13:30:00,192.83,2652.38
2025-02-12 13:45:00,193.14,2663.81
2025-02-12 14:00:00,192.06,2656.39
2025-02-12 14:15:00,192.87,2670.85
2025-02-12 14:30:00,192.91,2672.38
2025-02-12 14:45:00,193.7,2677.95
2025-02-12 15:00:00,194.46,2690.95
2025-02-12 15:15:00,194.74,2682.57
2025-02-12 15:30:00,194.31,2673.4
2025-02-12 15:45:00,194.64,2677.8
2025-02-12 16:00:00,195.74,2686.27
2025-02-12 16:15:00,195.41,2681.83
2025-02-12 16:30:00,196.53,2691.92
2025-02-12 16:45:00,195.78,2682.31
2025-02-12 17:00:00,195.81,2680.39
2025-02-12 17:15:00,198.05,2770.05
2025-02-12 17:30:00,197.17,2764.99
2025-02-12 17:45:00,196.99,2745.6
2025-02-12 18:00:00,196.57,2753.51
2025-02-12 18:15:00,195.89,2732.67
2025-02-12 18:30:00,196.4,2738.12
2025-02-12 18:45:00,196.78,2738.27
2025-02-12 19:00:00,195.94,2727.86
2025-02-12 19:15:00,195.78,2727.41
2025-02-12 19:30:00,195.2,2722.97
2025-02-12 19:45:00,195.54,2728.39
2025-02-12 20:00:00,196.14,2734.51
2025-02-12 20:15:00,196.46,2737.41
2025-02-12 20:30:00,196.54,2744.45
2025-02-12 20:45:00,197.66,2748.5
2025-02-12 21:00:00,197.29,2742.01
2025-02-12 21:15:00,196.59,2737.17
2025-02-12 21:30:00,196.57,2735.57
2025-02-12 21:45:00,196.85,2739.69
2025-02-12 22:00:00,197.75,2742.29
2025-02-12 22:15:00,197.11,2739.78
2025-02-12 22:30:00,197.83,2742.01
2025-02-12 22:45:00,198.19,2744.0
2025-02-12 23:00:00,197.56,2741.75
2025-02-12 23:15:00,197.08,2740.0
2025-02-12 23:30:00,196.37,2730.7
2025-02-12 23:45:00,195.7,2721.44
2025-02-13 00:00:00,195.58,2715.96
2025-02-13 00:15:00,195.69,2720.13
2025-02-13 00:30:00,196.18,2723.16
2025-02-13 00:45:00,195.11,2720.77
2025-02-13 01:00:00,195.2,2718.97
2025-02-13 01:15:00,195.19,2713.45
2025-02-13 01:30:00,194.34,2699.32
2025-02-13 01:45:00,193.49,2686.21
2025-02-13 02:00:00,193.61,2684.59
2025-02-13 02:15:00,193.22,2679.92
2025-02-13 02:30:00,193.81,2684.05
2025-02-13 02:45:00,193.07,2681.5
2025-02-13 03:00:00,193.03,2678.35
2025-02-13 03:15:00,193.25,2676.15
2025-02-13 03:30:00,192.36,2668.12
2025-02-13 03:45:00,192.37,2666.62
2025-02-13 04:00:00,192.78,2675.71
2025-02-13 04:15:00,192.83,2675.38
2025-02-13 04:30:00,193.25,2681.61
2025-02-13 04:45:00,193.35,2683.5
2025-02-13 05:00:00,193.4,2684.51
2025-02-13 05:15:00,192.95,2683.51
2025-02-13 05:30:00,193.06,2683.88
2025-02-13 05:45:00,192.66,2677.3
2025-02-13 06:00:00,192.62,2676.29
2025-02-13 06:15:00,192.18,2668.4
2025-02-13 06:30:00,192.05,2664.99
2025-02-13 06:45:00,191.91,2656.19
2025-02-13 07:00:00,191.64,2656.77
2025-02-13 07:15:00,191.84,2664.16
2025-02-13 07:30:00,191.86,2666.07
2025-02-13 07:45:00,191.14,2655.8
2025-02-13 08:00:00,191.07,2659.24
2025-02-13 08:15:00,190.68,2656.36
2025-02-13 08:30:00,191.18,2661.13
2025-02-13 08:45:00,190.97,2659.0
2025-02-13 09:00:00,189.73,2637.58
2025-02-13 09:15:00,190.53,2646.5
2025-02-13 09:30:00,191.18,2643.22
2025-02-13 09:45:00,190.84,2636.53
2025-02-13 10:00:00,190.53,2639.31
2025-02-13 10:15:00,191.5,2645.22
2025-02-13 10:30:00,193.1,2664.8
2025-02-13 10:45:00,191.94,2647.95
2025-02-13 11:00:00,191.31,2641.34
2025-02-13 11:15:00,190.31,2625.69
2025-02-13 11:30:00,190.8,2630.67
2025-02-13 11:45:00,190.72,2626.66
2025-02-13 12:00:00,191.28,2636.49
2025-02-13 12:15:00,192.23,2640.21
2025-02-13 12:30:00,192.27,2644.22
2025-02-13 12:45:00,191.69,2631.39
2025-02-13 13:00:00,191.54,2620.8
2025-02-13 13:15:00,191.93,2630.15
2025-02-13 13:30:00,192.19,2624.89
2025-02-13 13:45:00,193.39,2639.6
2025-02-13 14:00:00,193.81,2657.8
2025-02-13 14:15:00,192.69,2638.69
2025-02-13 14:30:00,192.28,2643.31
2025-02-13 14:45:00,192.68,2640.94
2025-02-13 15:00:00,193.82,2655.57
2025-02-13 15:15:00,194.76,2654.99
2025-02-13 15:30:00,194.52,2653.48
2025-02-13 15:45:00,194.51,2653.61
2025-02-13 16:00:00,194.92,2664.64
2025-02-13 16:15:00,194.73,2661.69
2025-02-13 16:30:00,195.13,2672.4
2025-02-13 16:45:00,195.0,2666.99
2025-02-13 17:00:00,194.44,2666.06
2025-02-13 17:15:00,194.71,2670.58
2025-02-13 17:30:00,194.99,2671.66
2025-02-13 17:45:00,193.99,2668.78
2025-02-13 18:00:00,193.92,2668.16
2025-02-13 18:15:00,194.18,2673.5
2025-02-13 18:30:00,194.29,2677.86
2025-02-13 18:45:00,194.25,2675.87
2025-02-13 19:00:00,194.4,2666.69
2025-02-13 19:15:00,195.37,2677.26
2025-02-13 19:30:00,194.9,2668.64
2025-02-13 19:45:00,195.97,2675.27
2025-02-13 20:00:00,195.23,2674.05
2025-02-13 20:15:00,195.5,2678.39
2025-02-13 20:30:00,194.86,2669.21
2025-02-13 20:45:00,195.84,2683.25
2025-02-13 21:00:00,196.48,2698.93
2025-02-13 21:15:00,196.16,2691.68
2025-02-13 21:30:00,196.62,2698.04
2025-02-13 21:45:00,195.69,2690.5
2025-02-13 22:00:00,196.04,2694.99
2025-02-13 22:15:00,195.96,2691.2
2025-02-13 22:30:00,196.44,2702.06
2025-02-13 22:45:00,197.0,2715.39
2025-02-13 23:00:00,196.42,2706.53
2025-02-13 23:15:00,196.06,2703.12
2025-02-13 23:30:00,195.76,2702.63
2025-02-13 23:45:00,195.42,2699.5
2025-02-14 00:00:00,195.66,2698.2
2025-02-14 00:15:00,195.66,2699.11
2025-02-14 00:30:00,195.19,2692.79
2025-02-14 00:45:00,195.49,2698.64
2025-02-14 01:00:00,195.58,2699.4
2025-02-14 01:15:00,195.68,2699.01
2025-02-14 01:30:00,196.04,2694.53
2025-02-14 01:45:00,196.22,2700.79
2025-02-14 02:00:00,196.69,2702.4
2025-02-14 02:15:00,196.84,2702.19
2025-02-14 02:30:00,196.93,2703.0
2025-02-14 02:45:00,196.59,2699.42
2025-02-14 03:00:00,196.69,2698.29
2025-02-14 03:15:00,197.85,2712.8
2025-02-14 03:30:00,197.7,2708.26
2025-02-14 03:45:00,197.51,2705.75
2025-02-14 04:00:00,198.42,2713.08
2025-02-14 04:15:00,198.1,2709.28
2025-02-14 04:30:00,198.89,2712.75
2025-02-14 04:45:00,199.92,2713.61
2025-02-14 05:00:00,200.45,2713.36
2025-02-14 05:15:00,199.88,2706.0
2025-02-14 05:30:00,201.02,2709.81
2025-02-14 05:45:00,200.61,2703.29
2025-02-14 06:00:00,201.09,2703.06
2025-02-14 06:15:00,199.8,2693.0
2025-02-14 06:30:00,199.32,2685.9
2025-02-14 06:45:00,199.59,2684.81
2025-02-14 07:00:00,198.23,2684.44
2025-02-14 07:15:00,197.54,2687.3
2025-02-14 07:30:00,197.06,2682.61
2025-02-14 07:45:00,197.03,2686.43
2025-02-14 08:00:00,197.2,2690.94
2025-02-14 08:15:00,196.56,2685.06
2025-02-14 08:30:00,197.33,2694.28
2025-02-14 08:45:00,197.81,2701.21
2025-02-14 09:00:00,197.5,2700.62
2025-02-14 09:15:00,197.02,2697.18
2025-02-14 09:30:00,198.61,2707.54
2025-02-14 09:45:00,199.76,2720.75
2025-02-14 10:00:00,199.83,2703.57
2025-02-14 10:15:00,198.65,2697.21
2025-02-14 10:30:00,199.12,2711.01
2025-02-14 10:45:00,200.86,2734.33
2025-02-14 11:00:00,200.17,2723.22
2025-02-14 11:15:00,199.87,2725.11
2025-02-14 11:30:00,199.84,2727.94
2025-02-14 11:45:00,201.62,2742.8
2025-02-14 12:00:00,201.38,2733.81
2025-02-14 12:15:00,202.43,2736.79
2025-02-14 12:30:00,203.85,2753.32
2025-02-14 12:45:00,204.63,2773.97
2025-02-14 13:00:00,204.89,2784.31
2025-02-14 13:15:00,203.99,2769.67
2025-02-14 13:30:00,203.02,2762.81
2025-02-14 13:45:00,202.73,2755.98
2025-02-14 14:00:00,203.47,2756.54
2025-02-14 14:15:00,202.4,2749.75
2025-02-14 14:30:00,202.38,2745.58
2025-02-14 14:45:00,201.56,2738.0
2025-02-14 15:00:00,201.86,2745.0
2025-02-14 15:15:00,201.77,2746.49
2025-02-14 15:30:00,201.89,2743.04
2025-02-14 15:45:00,201.17,2728.2
2025-02-14 16:00:00,200.03,2713.57
2025-02-14 16:15:00,200.52,2723.75
2025-02-14 16:30:00,201.12,2740.01
2025-02-14 16:45:00,201.47,2744.31
2025-02-14 17:00:00,200.02,2742.02
2025-02-14 17:15:00,200.85,2739.29
2025-02-14 17:30:00,200.39,2725.59
2025-02-14 17:45:00,199.41,2718.0
2025-02-14 18:00:00,199.51,2724.95
2025-02-14 18:15:00,199.37,2725.65
2025-02-14 18:30:00,199.25,2724.0
2025-02-14 18:45:00,199.39,2725.95
2025-02-14 19:00:00,197.89,2724.01
2025-02-14 19:15:00,197.48,2711.94
2025-02-14 19:30:00,197.73,2713.4
2025-02-14 19:45:00,198.09,2716.58
2025-02-14 20:00:00,198.47,2720.0
2025-02-14 20:15:00,198.25,2719.36
2025-02-14 20:30:00,198.53,2720.18
2025-02-14 20:45:00,199.49,2728.49
2025-02-14 21:00:00,199.89,2728.48
2025-02-14 21:15:00,198.51,2722.83
2025-02-14 21:30:00,198.94,2727.86
2025-02-14 21:45:00,199.22,2731.4
2025-02-14 22:00:00,199.48,2734.68
2025-02-14 22:15:00,199.03,2731.65
2025-02-14 22:30:00,198.55,2727.77
2025-02-14 22:45:00,198.36,2724.4
2025-02-14 23:00:00,198.61,2729.31
2025-02-14 23:15:00,198.3,2730.38
2025-02-14 23:30:00,197.39,2719.39
2025-02-14 23:45:00,197.46,2720.47
2025-02-15 00:00:00,197.29,2720.0
2025-02-15 00:15:00,197.31,2720.95
2025-02-15 00:30:00,197.42,2724.96
2025-02-15 00:45:00,197.31,2722.46
2025-02-15 01:00:00,196.8,2717.6
2025-02-15 01:15:00,196.87,2719.78
2025-02-15 01:30:00,196.35,2712.06
2025-02-15 01:45:00,195.79,2709.38
2025-02-15 02:00:00,195.67,2704.11
2025-02-15 02:15:00,196.19,2705.89
2025-02-15 02:30:00,196.71,2708.27
2025-02-15 02:45:00,195.9,2697.66
2025-02-15 03:00:00,196.07,2700.81
2025-02-15 03:15:00,196.46,2704.5
2025-02-15 03:30:00,196.37,2707.21
2025-02-15 03:45:00,196.08,2704.79
2025-02-15 04:00:00,196.44,2707.71
2025-02-15 04:15:00,195.48,2700.38
2025-02-15 04:30:00,195.7,2704.01
2025-02-15 04:45:00,195.2,2702.91
2025-02-15 05:00:00,194.46,2699.5
2025-02-15 05:15:00,194.48,2701.48
2025-02-15 05:30:00,194.71,2706.08
2025-02-15 05:45:00,195.05,2710.49
2025-02-15 06:00:00,194.89,2710.55
2025-02-15 06:15:00,194.38,2704.52
2025-02-15 06:30:00,194.55,2705.0
2025-02-15 06:45:00,194.85,2708.37
2025-02-15 07:00:00,195.14,2705.8
2025-02-15 07:15:00,195.8,2710.2
2025-02-15 07:30:00,195.43,2707.02
2025-02-15 07:45:00,195.69,2710.23
2025-02-15 08:00:00,195.08,2707.11
2025-02-15 08:15:00,195.28,2709.28
2025-02-15 08:30:00,195.54,2710.7
2025-02-15 08:45:00,195.01,2707.02
2025-02-15 09:00:00,194.91,2702.5
2025-02-15 09:15:00,194.23,2700.26
2025-02-15 09:30:00,193.54,2680.89
2025-02-15 09:45:00,194.29,2688.68
2025-02-15 10:00:00,194.26,2695.0
2025-02-15 10:15:00,193.9,2689.7
2025-02-15 10:30:00,194.63,2694.12
2025-02-15 10:45:00,194.66,2691.05
2025-02-15 11:00:00,194.58,2687.59
2025-02-15 11:15:00,194.93,2696.23
2025-02-15 11:30:00,194.11,2686.25
2025-02-15 11:45:00,194.3,2689.06
2025-02-15 12:00:00,194.57,2691.22
2025-02-15 12:15:00,194.21,2686.43
2025-02-15 12:30:00,193.58,2682.06
2025-02-15 12:45:00,193.67,2686.12
2025-02-15 13:00:00,194.37,2691.3
2025-02-15 13:15:00,194.53,2692.3
2025-02-15 13:30:00,194.73,2698.1
2025-02-15 13:45:00,194.83,2702.83
2025-02-15 14:00:00,194.68,2701.66
2025-02-15 14:15:00,194.76,2704.4
2025-02-15 14:30:00,194.39,2697.11
2025-02-15 14:45:00,194.17,2691.59
2025-02-15 15:00:00,194.41,2693.49
2025-02-15 15:15:00,193.76,2687.4
2025-02-15 15:30:00,193.39,2682.86
2025-02-15 15:45:00,193.22,2686.11
2025-02-15 16:00:00,193.99,2692.62
2025-02-15 16:15:00,193.93,2692.89
2025-02-15 16:30:00,193.95,2696.67
2025-02-15 16:45:00,194.33,2701.08
2025-02-15 17:00:00,194.91,2701.9
2025-02-15 17:15:00,193.96,2689.5
2025-02-15 17:30:00,193.7,2689.75
2025-02-15 17:45:00,194.5,2695.19
2025-02-15 18:00:00,194.72,2693.74
2025-02-15 18:15:00,194.81,2697.29
2025-02-15 18:30:00,194.48,2692.51
2025-02-15 18:45:00,194.48,2693.04
2025-02-15 19:00:00,194.77,2695.03
2025-02-15 19:15:00,195.1,2700.5
2025-02-15 19:30:00,194.83,2702.8
2025-02-15 19:45:00,195.04,2699.62
2025-02-15 20:00:00,194.67,2697.38
2025-02-15 20:15:00,194.31,2698.3
2025-02-15 20:30:00,194.17,2695.29
2025-02-15 20:45:00,194.85,2700.2
2025-02-15 21:00:00,193.81,2693.1
2025-02-15 21:15:00,194.08,2698.49
2025-02-15 21:30:00,194.1,2696.46
2025-02-15 21:45:00,193.58,2690.51
2025-02-15 22:00:00,193.49,2693.08
2025-02-15 22:15:00,193.6,2690.15
2025-02-15 22:30:00,194.12,2693.98
2025-02-15 22:45:00,194.73,2698.73
